split,method,n,mse,mae,mse_lrbn,mae_lrbn,mean_delta,mse_delta_pct_vs_lrbn,mae_delta_pct_vs_lrbn,harm_rate,win_rate,coverage,selected_count,mean_strength,q4_improvement_pct,low_gap_high_repair_delta_pct,high_gap_low_repair_delta_pct,low_gap_high_repair_coverage,high_gap_low_repair_coverage,config_improved_ratio,test_threshold_leakage,method_family,anchor_mode,tail_len,tau_g,tau_r,tau_j,alpha,K,continuous,kg,kr,kj,q_g,candidate_index,safe_feasible,balanced_feasible
val,LRBN-SRA-BP-support,768,8.678209738214672,2.279231747352558,8.79717792520947,2.3053724718885635,-0.11896818699479732,-1.3523448982274608,-1.1339045963883103,0.059895833333333336,0.21744791666666666,0.27734375,213,0.2080078125,3.8440058928839496,0.0,-3.5797733260733593,0.0,0.9325153374233128,1.0,False,support,last,16,3.8710284796289334,0.8,0.3,0.75,24,False,4.0,4.0,4.0,0.7,2937,False,False
val,LRBN-SRA-BP-support,768,8.67633798984109,2.278941294347085,8.79717792520947,2.3053724718885635,-0.12083993536837871,-1.37362158931372,-1.1465035584976728,0.07161458333333333,0.22916666666666666,0.30078125,231,0.2255859375,3.9561482335261764,0.0,-3.6447318521944707,0.0,1.0,1.0,False,support,last,16,3.8710284796289334,0.8,0.5,0.75,24,False,4.0,4.0,4.0,0.7,2938,False,False
val,LRBN-SRA-BP-support,768,8.67633798984109,2.278941294347085,8.79717792520947,2.3053724718885635,-0.12083993536837871,-1.37362158931372,-1.1465035584976728,0.07161458333333333,0.22916666666666666,0.30078125,231,0.2255859375,3.9561482335261764,0.0,-3.6447318521944707,0.0,1.0,1.0,False,support,last,16,3.8710284796289334,0.8,0.7,0.75,24,False,4.0,4.0,4.0,0.7,2939,False,False
val,LRBN-SRA-BP-continuous,768,8.694971118745288,2.284935525937406,8.79717792520947,2.3053724718885635,-0.10220680646418052,-1.1618135635873983,-0.8864921444024334,0.2903645833333333,0.7083333333333334,0.9830729166666666,755,0.13852395310875354,3.264585253334011,-2.407059765797501e-08,-3.2026230736495354,0.8452380952380952,1.0,1.0,False,continuous,last,16,3.8710284796289334,0.8,0.3,0.75,24,True,4.0,4.0,4.0,0.7,2940,False,False
val,LRBN-SRA-BP-continuous,768,8.683179805260727,2.281926058846303,8.79717792520947,2.3053724718885635,-0.1139981199487441,-1.2958487459084067,-1.0170336128525908,0.296875,0.7018229166666666,0.9908854166666666,761,0.17233500356194154,3.5982497081438387,-4.2196947371366545e-08,-3.4809522700528874,0.9166666666666666,1.0,1.0,False,continuous,last,16,3.8710284796289334,0.8,0.5,0.75,24,True,4.0,4.0,4.0,0.7,2941,False,False
val,LRBN-SRA-BP-continuous,768,8.67790912901837,2.280457710593717,8.79717792520947,2.3053724718885635,-0.11926879619109827,-1.355762007651819,-1.0807260644681764,0.3033854166666667,0.6966145833333334,1.0,768,0.1942790107202089,3.7346382605025394,-6.508014778095927e-08,-3.5737680747469525,1.0,1.0,1.0,False,continuous,last,16,3.8710284796289334,0.8,0.7,0.75,24,True,4.0,4.0,4.0,0.7,2942,False,False
val,LRBN-SRA-BP-continuous,768,8.674234033009435,2.2793041658728206,8.79717792520947,2.3053724718885635,-0.1229438922000327,-1.3975378593624717,-1.1307633027001245,0.3072916666666667,0.6927083333333334,1.0,768,0.21765648655584538,3.8166718910671764,-1.198614081599617e-07,-3.603490569428367,1.0,1.0,1.0,False,continuous,last,16,3.8710284796289334,0.8,,0.75,24,True,4.0,4.0,4.0,0.7,2943,False,False
val,LRBN-SRA-BP-short,768,8.629215944581647,2.271322273300849,8.79717792520947,2.3053724718885635,-0.16796198062782308,-1.9092711533726998,-1.476993364639299,0.08072916666666667,0.22005208333333334,0.30078125,231,0.2255859375,5.538908926571238,0.0,-5.100813964972273,0.0,1.0,1.0,False,short,last,16,3.8710284796289334,0.8,,0.75,H_div_4,False,4.0,4.0,4.0,0.7,2944,False,True
val,LRBN-SRA-BP-support,768,8.62976283371948,2.2713835372444153,8.79717792520947,2.3053724718885635,-0.16741509148998968,-1.9030545104690175,-1.4743359223366992,0.06901041666666667,0.20833333333333334,0.27734375,213,0.2080078125,5.457613248143672,0.0,-5.0388190140321285,0.0,0.9325153374233128,1.0,False,support,last,16,3.8710284796289334,0.8,0.3,0.75,H_div_4,False,4.0,4.0,4.0,0.7,2945,False,True
val,LRBN-SRA-BP-support,768,8.629215944581647,2.271322273300849,8.79717792520947,2.3053724718885635,-0.16796198062782308,-1.9092711533726998,-1.476993364639299,0.08072916666666667,0.22005208333333334,0.30078125,231,0.2255859375,5.538908926571238,0.0,-5.100813964972273,0.0,1.0,1.0,False,support,last,16,3.8710284796289334,0.8,0.5,0.75,H_div_4,False,4.0,4.0,4.0,0.7,2946,False,True
val,LRBN-SRA-BP-support,768,8.629215944581647,2.271322273300849,8.79717792520947,2.3053724718885635,-0.16796198062782308,-1.9092711533726998,-1.476993364639299,0.08072916666666667,0.22005208333333334,0.30078125,231,0.2255859375,5.538908926571238,0.0,-5.100813964972273,0.0,1.0,1.0,False,support,last,16,3.8710284796289334,0.8,0.7,0.75,H_div_4,False,4.0,4.0,4.0,0.7,2947,False,True
val,LRBN-SRA-BP-continuous,768,8.656390581012195,2.2789461453618967,8.79717792520947,2.3053724718885635,-0.14078734419727523,-1.6003694052133821,-1.1462931363272977,0.3138020833333333,0.68359375,0.9830729166666666,755,0.13852395310875354,4.585155039897294,-2.7583519967179488e-08,-4.472296261287126,0.8452380952380952,1.0,1.0,False,continuous,last,16,3.8710284796289334,0.8,0.3,0.75,H_div_4,True,4.0,4.0,4.0,0.7,2948,False,False
val,LRBN-SRA-BP-continuous,768,8.640525441496825,2.275244392888107,8.79717792520947,2.3053724718885635,-0.1566524837126434,-1.7807129157370434,-1.3068638251366382,0.3151041666666667,0.6822916666666666,0.9908854166666666,761,0.17233500356194154,5.048165324573258,-4.3959722493195087e-08,-4.860446301070779,0.9166666666666666,1.0,1.0,False,continuous,last,16,3.8710284796289334,0.8,0.5,0.75,H_div_4,True,4.0,4.0,4.0,0.7,2949,False,False
val,LRBN-SRA-BP-continuous,768,8.633510170972164,2.273450501752337,8.79717792520947,2.3053724718885635,-0.16366775423730592,-1.8604574721883083,-1.384677330323473,0.3216145833333333,0.6783854166666666,1.0,768,0.1942790107202089,5.236839829426296,-6.219389632439243e-08,-4.992793467646358,1.0,1.0,1.0,False,continuous,last,16,3.8710284796289334,0.8,0.7,0.75,H_div_4,True,4.0,4.0,4.0,0.7,2950,False,False
val,LRBN-SRA-BP-continuous,768,8.628683660796979,2.2720282038839303,8.79717792520947,2.3053724718885635,-0.16849426441249074,-1.9153217731122192,-1.4463722572639341,0.3255208333333333,0.6744791666666666,1.0,768,0.21765648655584538,5.350217239133177,-1.0263428008327071e-07,-5.041048925549024,1.0,1.0,1.0,False,continuous,last,16,3.8710284796289334,0.8,,0.75,H_div_4,True,4.0,4.0,4.0,0.7,2951,False,False
val,LRBN-SRA-BP-basic,768,8.761282705046023,2.2994368107647296,8.79717792520947,2.3053724718885635,-0.0358952201634462,-0.40803108028292817,-0.2574708065818251,0.024739583333333332,0.06510416666666667,0.08984375,69,0.008984375000000001,1.3220123028178157,0.0,-1.5566263090583499,0.0,0.4233128834355828,1.0,False,basic,last,16,5.265299801054961,-0.2,,0.1,H,False,4.0,4.0,4.0,0.8,2952,False,False
val,LRBN-SRA-BP-short,768,8.794373514790509,2.304932142626614,8.79717792520947,2.3053724718885635,-0.002804410418960094,-0.03187852331298361,-0.01910013524533619,0.00390625,0.0859375,0.08984375,69,0.008984375000000001,0.10328575947252128,0.0,-0.12161560842008509,0.0,0.4233128834355828,1.0,False,short,last,16,5.265299801054961,-0.2,,0.1,4,False,4.0,4.0,4.0,0.8,2953,False,False
val,LRBN-SRA-BP-support,768,8.794445694893815,2.304948043903605,8.79717792520947,2.3053724718885635,-0.0027322303156530545,-0.03105803174355649,-0.018410386533747915,0.00390625,0.08072916666666667,0.08463541666666667,65,0.008463541666666666,0.10062738367329989,0.0,-0.1184854577402217,0.0,0.3987730061349693,1.0,False,support,last,16,5.265299801054961,-0.2,0.3,0.1,4,False,4.0,4.0,4.0,0.8,2954,False,False
val,LRBN-SRA-BP-support,768,8.794373514790509,2.304932142626614,8.79717792520947,2.3053724718885635,-0.002804410418960094,-0.03187852331298361,-0.01910013524533619,0.00390625,0.0859375,0.08984375,69,0.008984375000000001,0.10328575947252128,0.0,-0.12161560842008509,0.0,0.4233128834355828,1.0,False,support,last,16,5.265299801054961,-0.2,0.5,0.1,4,False,4.0,4.0,4.0,0.8,2955,False,False
val,LRBN-SRA-BP-support,768,8.794373514790509,2.304932142626614,8.79717792520947,2.3053724718885635,-0.002804410418960094,-0.03187852331298361,-0.01910013524533619,0.00390625,0.0859375,0.08984375,69,0.008984375000000001,0.10328575947252128,0.0,-0.12161560842008509,0.0,0.4233128834355828,1.0,False,support,last,16,5.265299801054961,-0.2,0.7,0.1,4,False,4.0,4.0,4.0,0.8,2956,False,False
val,LRBN-SRA-BP-continuous,768,8.794926635368808,2.3050184653469645,8.79717792520947,2.3053724718885635,-0.0022512898406613717,-0.02559104586995517,-0.015355719927263256,0.06770833333333333,0.8255208333333334,0.6067708333333334,466,0.006809989548656373,0.08279085938819682,-2.04915772050485e-13,-0.09557969801673799,0.0,1.0,1.0,False,continuous,last,16,5.265299801054961,-0.2,0.3,0.1,4,True,4.0,4.0,4.0,0.8,2957,False,False
val,LRBN-SRA-BP-continuous,768,8.794435764016285,2.3049376140378834,8.79717792520947,2.3053724718885635,-0.002742161193184584,-0.03117091882624637,-0.018862802176065563,0.0703125,0.828125,0.625,480,0.008425948974775561,0.10083609032576205,-3.329881295820381e-13,-0.11642717231651761,0.0,1.0,1.0,False,continuous,last,16,5.265299801054961,-0.2,0.5,0.1,4,True,4.0,4.0,4.0,0.8,2958,False,False
val,LRBN-SRA-BP-continuous,768,8.794133559293149,2.304887097988851,8.79717792520947,2.3053724718885635,-0.003044365916319299,-0.03460616505363333,-0.02105403372017144,0.07421875,0.8294270833333334,0.62890625,483,0.009457704332196379,0.11194412134572271,-4.738677228667466e-13,-0.12925895150528136,0.0,1.0,1.0,False,continuous,last,16,5.265299801054961,-0.2,0.7,0.1,4,True,4.0,4.0,4.0,0.8,2959,False,False
val,LRBN-SRA-BP-continuous,768,8.79382839091481,2.3048358113235263,8.79717792520947,2.3053724718885635,-0.0033495342946602198,-0.038075099984667536,-0.023278692239684103,0.08463541666666667,0.8346354166666666,0.64453125,495,0.01053601135651869,0.12315976148719911,-7.428196736830082e-13,-0.14221178248292687,0.0,1.0,1.0,False,continuous,last,16,5.265299801054961,-0.2,,0.1,4,True,4.0,4.0,4.0,0.8,2960,False,False
val,LRBN-SRA-BP-short,768,8.79286598192335,2.304651100661587,8.79717792520947,2.3053724718885635,-0.004311943286117537,-0.04901507412804507,-0.03129087523356477,0.00390625,0.0859375,0.08984375,69,0.008984375000000001,0.15880783144228025,0.0,-0.18699103478887782,0.0,0.4233128834355828,1.0,False,short,last,16,5.265299801054961,-0.2,,0.1,8,False,4.0,4.0,4.0,0.8,2961,False,False
val,LRBN-SRA-BP-support,768,8.79299682115545,2.3046794570139904,8.79717792520947,2.3053724718885635,-0.004181104054019733,-0.04752778771570972,-0.030060863483781366,0.00390625,0.08072916666666667,0.08463541666666667,65,0.008463541666666666,0.1539890540747873,0.0,-0.1813170818220821,0.0,0.3987730061349693,1.0,False,support,last,16,5.265299801054961,-0.2,0.3,0.1,8,False,4.0,4.0,4.0,0.8,2962,False,False
val,LRBN-SRA-BP-support,768,8.79286598192335,2.304651100661587,8.79717792520947,2.3053724718885635,-0.004311943286117537,-0.04901507412804507,-0.03129087523356477,0.00390625,0.0859375,0.08984375,69,0.008984375000000001,0.15880783144228025,0.0,-0.18699103478887782,0.0,0.4233128834355828,1.0,False,support,last,16,5.265299801054961,-0.2,0.5,0.1,8,False,4.0,4.0,4.0,0.8,2963,False,False
val,LRBN-SRA-BP-support,768,8.79286598192335,2.304651100661587,8.79717792520947,2.3053724718885635,-0.004311943286117537,-0.04901507412804507,-0.03129087523356477,0.00390625,0.0859375,0.08984375,69,0.008984375000000001,0.15880783144228025,0.0,-0.18699103478887782,0.0,0.4233128834355828,1.0,False,support,last,16,5.265299801054961,-0.2,0.7,0.1,8,False,4.0,4.0,4.0,0.8,2964,False,False
val,LRBN-SRA-BP-continuous,768,8.793693946042863,2.3047907288866765,8.79717792520947,2.3053724718885635,-0.0034839791666071555,-0.03960337272095464,-0.025234230323184264,0.10546875,0.7825520833333334,0.6067708333333334,466,0.006809989548656373,0.12811328499465532,-1.4087959328470845e-13,-0.14742017632093363,0.0,1.0,1.0,False,continuous,last,16,5.265299801054961,-0.2,0.3,0.1,8,True,4.0,4.0,4.0,0.8,2965,False,False
val,LRBN-SRA-BP-continuous,768,8.792933972992488,2.304658650930271,8.79717792520947,2.3053724718885635,-0.004243952216979968,-0.04824220049017834,-0.030963367694398815,0.11067708333333333,0.7864583333333334,0.625,480,0.008425948974775561,0.15604922328113213,-2.4333747930995093e-13,-0.17958718206766783,0.0,1.0,1.0,False,continuous,last,16,5.265299801054961,-0.2,0.5,0.1,8,True,4.0,4.0,4.0,0.8,2966,False,False
val,LRBN-SRA-BP-continuous,768,8.792465502501857,2.304576287179636,8.79717792520947,2.3053724718885635,-0.004712422707612612,-0.05356743653838928,-0.03453605502722363,0.11458333333333333,0.7864583333333334,0.62890625,483,0.009457704332196379,0.17326759123507401,-3.5860260108834875e-13,-0.1994104385230427,0.0,1.0,1.0,False,continuous,last,16,5.265299801054961,-0.2,0.7,0.1,8,True,4.0,4.0,4.0,0.8,2967,False,False
val,LRBN-SRA-BP-continuous,768,8.791991725456697,2.3044917887623564,8.79717792520947,2.3053724718885635,-0.005186199752773441,-0.058952993686937294,-0.038201337663477816,0.12109375,0.7903645833333334,0.64453125,495,0.01053601135651869,0.19067912315533275,-6.275545519046103e-13,-0.21944981591469126,0.0,1.0,1.0,False,continuous,last,16,5.265299801054961,-0.2,,0.1,8,True,4.0,4.0,4.0,0.8,2968,False,False
val,LRBN-SRA-BP-short,768,8.790519719897851,2.3042005493209077,8.79717792520947,2.3053724718885635,-0.006658205311617877,-0.07568569557937065,-0.05083441295767609,0.005208333333333333,0.08463541666666667,0.08984375,69,0.008984375000000001,0.24522009606194445,0.0,-0.28873865411558725,0.0,0.4233128834355828,1.0,False,short,last,16,5.265299801054961,-0.2,,0.1,16,False,4.0,4.0,4.0,0.8,2969,False,False
val,LRBN-SRA-BP-support,768,8.790753794725054,2.3042507770868172,8.79717792520947,2.3053724718885635,-0.006424130484414834,-0.07302490107314503,-0.04865568625280863,0.005208333333333333,0.07942708333333333,0.08463541666666667,65,0.008463541666666666,0.23659917662108254,0.0,-0.27858780303699054,0.0,0.3987730061349693,1.0,False,support,last,16,5.265299801054961,-0.2,0.3,0.1,16,False,4.0,4.0,4.0,0.8,2970,False,False
val,LRBN-SRA-BP-support,768,8.790519719897851,2.3042005493209077,8.79717792520947,2.3053724718885635,-0.006658205311617877,-0.07568569557937065,-0.05083441295767609,0.005208333333333333,0.08463541666666667,0.08984375,69,0.008984375000000001,0.24522009606194445,0.0,-0.28873865411558725,0.0,0.4233128834355828,1.0,False,support,last,16,5.265299801054961,-0.2,0.5,0.1,16,False,4.0,4.0,4.0,0.8,2971,False,False
val,LRBN-SRA-BP-support,768,8.790519719897851,2.3042005493209077,8.79717792520947,2.3053724718885635,-0.006658205311617877,-0.07568569557937065,-0.05083441295767609,0.005208333333333333,0.08463541666666667,0.08984375,69,0.008984375000000001,0.24522009606194445,0.0,-0.28873865411558725,0.0,0.4233128834355828,1.0,False,support,last,16,5.265299801054961,-0.2,0.7,0.1,16,False,4.0,4.0,4.0,0.8,2972,False,False
val,LRBN-SRA-BP-continuous,768,8.79175805805783,2.3044128123523944,8.79717792520947,2.3053724718885635,-0.005419867151639446,-0.0616091568404791,-0.041627092528796567,0.16145833333333334,0.7473958333333334,0.6067708333333334,466,0.006809989548656373,0.19927712985484103,-1.024578860252425e-13,-0.22827665884607617,0.0,1.0,1.0,False,continuous,last,16,5.265299801054961,-0.2,0.3,0.1,16,True,4.0,4.0,4.0,0.8,2973,False,False
val,LRBN-SRA-BP-continuous,768,8.790581393713444,2.304196343658298,8.79717792520947,2.3053724718885635,-0.006596531496026278,-0.07498463194229836,-0.05101684172538128,0.1640625,0.7486979166666666,0.625,480,0.008425948974775561,0.24252552535824526,-2.04915772050485e-13,-0.2778535921674054,0.0,1.0,1.0,False,continuous,last,16,5.265299801054961,-0.2,0.5,0.1,16,True,4.0,4.0,4.0,0.8,2974,False,False
val,LRBN-SRA-BP-continuous,768,8.789856411301963,2.304062199026385,8.79717792520947,2.3053724718885635,-0.007321513907506297,-0.08322571126136581,-0.05683562515264141,0.16666666666666666,0.7486979166666666,0.62890625,483,0.009457704332196379,0.2691692393007533,-3.329881295820381e-13,-0.30839107757885487,0.0,1.0,1.0,False,continuous,last,16,5.265299801054961,-0.2,0.7,0.1,16,True,4.0,4.0,4.0,0.8,2975,False,False
val,LRBN-SRA-BP-continuous,768,8.789123078368874,2.303925359522834,8.79717792520947,2.3053724718885635,-0.008054846840595353,-0.09156171331214112,-0.06277130386079251,0.17708333333333334,0.7565104166666666,0.64453125,495,0.01053601135651869,0.29611740801358155,-7.81241380942474e-13,-0.3392669220189878,0.0,1.0,1.0,False,continuous,last,16,5.265299801054961,-0.2,,0.1,16,True,4.0,4.0,4.0,0.8,2976,False,False
val,LRBN-SRA-BP-short,768,8.788038479365044,2.303757293034583,8.79717792520947,2.3053724718885635,-0.009139445844425281,-0.10389065575047947,-0.07006151355886328,0.006510416666666667,0.08333333333333333,0.08984375,69,0.008984375000000001,0.3366035865569595,0.0,-0.39633972954799057,0.0,0.4233128834355828,1.0,False,short,last,16,5.265299801054961,-0.2,,0.1,24,False,4.0,4.0,4.0,0.8,2977,False,False
val,LRBN-SRA-BP-support,768,8.788349849984707,2.3038283147574474,8.79717792520947,2.3053724718885635,-0.008828075224761938,-0.10035121819498008,-0.06698080866529357,0.006510416666666667,0.078125,0.08463541666666667,65,0.008463541666666666,0.32513588171890057,0.0,-0.3828368816415555,0.0,0.3987730061349693,1.0,False,support,last,16,5.265299801054961,-0.2,0.3,0.1,24,False,4.0,4.0,4.0,0.8,2978,False,False
val,LRBN-SRA-BP-support,768,8.788038479365044,2.303757293034583,8.79717792520947,2.3053724718885635,-0.009139445844425281,-0.10389065575047947,-0.07006151355886328,0.006510416666666667,0.08333333333333333,0.08984375,69,0.008984375000000001,0.3366035865569595,0.0,-0.39633972954799057,0.0,0.4233128834355828,1.0,False,support,last,16,5.265299801054961,-0.2,0.5,0.1,24,False,4.0,4.0,4.0,0.8,2979,False,False
val,LRBN-SRA-BP-support,768,8.788038479365044,2.303757293034583,8.79717792520947,2.3053724718885635,-0.009139445844425281,-0.10389065575047947,-0.07006151355886328,0.006510416666666667,0.08333333333333333,0.08984375,69,0.008984375000000001,0.3366035865569595,0.0,-0.39633972954799057,0.0,0.4233128834355828,1.0,False,support,last,16,5.265299801054961,-0.2,0.7,0.1,24,False,4.0,4.0,4.0,0.8,2980,False,False
val,LRBN-SRA-BP-continuous,768,8.789714950910804,2.304045932363861,8.79717792520947,2.3053724718885635,-0.007462974298665978,-0.08483373138101086,-0.057541223169962775,0.18619791666666666,0.7213541666666666,0.6067708333333334,466,0.006809989548656373,0.2743998864193474,-3.5860260108834875e-13,-0.3139186949719559,0.0,1.0,1.0,False,continuous,last,16,5.265299801054961,-0.2,0.3,0.1,24,True,4.0,4.0,4.0,0.8,2981,False,False
val,LRBN-SRA-BP-continuous,768,8.788100812928613,2.3037501530360256,8.79717792520947,2.3053724718885635,-0.009077112280854567,-0.10318209257228164,-0.07037122483603758,0.1953125,0.72265625,0.625,480,0.008425948974775561,0.3337284527038394,-6.14747316151455e-13,-0.3818319685228045,0.0,1.0,1.0,False,continuous,last,16,5.265299801054961,-0.2,0.5,0.1,24,True,4.0,4.0,4.0,0.8,2982,False,False
val,LRBN-SRA-BP-continuous,768,8.787107811597815,2.3035664824438293,8.79717792520947,2.3053724718885635,-0.010070113611652639,-0.11446981845564236,-0.07833829278879625,0.20182291666666666,0.7252604166666666,0.62890625,483,0.009457704332196379,0.37022278685683985,-9.477354457334932e-13,-0.4235974806360816,0.0,1.0,1.0,False,continuous,last,16,5.265299801054961,-0.2,0.7,0.1,24,True,4.0,4.0,4.0,0.8,2983,False,False
val,LRBN-SRA-BP-continuous,768,8.786104719190613,2.3033782260778923,8.79717792520947,2.3053724718885635,-0.011073206018856524,-0.12587225244743314,-0.08650427756635293,0.20833333333333334,0.7278645833333334,0.64453125,495,0.01053601135651869,0.4070849594569646,-1.767398533935433e-12,-0.46576675669503903,0.0,1.0,1.0,False,continuous,last,16,5.265299801054961,-0.2,,0.1,24,True,4.0,4.0,4.0,0.8,2984,False,False
val,LRBN-SRA-BP-short,768,8.783753760038364,2.3031434384093616,8.79717792520947,2.3053724718885635,-0.013424165171106233,-0.15259626746183508,-0.0966886477874441,0.015625,0.07421875,0.08984375,69,0.008984375000000001,0.49440876613798246,0.0,-0.582150174517325,0.0,0.4233128834355828,1.0,False,short,last,16,5.265299801054961,-0.2,,0.1,H_div_4,False,4.0,4.0,4.0,0.8,2985,False,False
val,LRBN-SRA-BP-support,768,8.784069195290197,2.303210040959614,8.79717792520947,2.3053724718885635,-0.013108729919272226,-0.1490106260873345,-0.09379963307179613,0.015625,0.06901041666666667,0.08463541666666667,65,0.008463541666666666,0.48279136187722005,0.0,-0.5684710604299069,0.0,0.3987730061349693,1.0,False,support,last,16,5.265299801054961,-0.2,0.3,0.1,H_div_4,False,4.0,4.0,4.0,0.8,2986,False,False
val,LRBN-SRA-BP-support,768,8.783753760038364,2.3031434384093616,8.79717792520947,2.3053724718885635,-0.013424165171106233,-0.15259626746183508,-0.0966886477874441,0.015625,0.07421875,0.08984375,69,0.008984375000000001,0.49440876613798246,0.0,-0.582150174517325,0.0,0.4233128834355828,1.0,False,support,last,16,5.265299801054961,-0.2,0.5,0.1,H_div_4,False,4.0,4.0,4.0,0.8,2987,False,False
val,LRBN-SRA-BP-support,768,8.783753760038364,2.3031434384093616,8.79717792520947,2.3053724718885635,-0.013424165171106233,-0.15259626746183508,-0.0966886477874441,0.015625,0.07421875,0.08984375,69,0.008984375000000001,0.49440876613798246,0.0,-0.582150174517325,0.0,0.4233128834355828,1.0,False,support,last,16,5.265299801054961,-0.2,0.7,0.1,H_div_4,False,4.0,4.0,4.0,0.8,2988,False,False
val,LRBN-SRA-BP-continuous,768,8.78630854876314,2.3035658257423095,8.79717792520947,2.3053724718885635,-0.010869376446330015,-0.12355526427204032,-0.07836677849013038,0.22265625,0.6979166666666666,0.6067708333333334,466,0.006809989548656373,0.39973589476194504,-3.9702430834781467e-13,-0.4573562445975826,0.0,1.0,1.0,False,continuous,last,16,5.265299801054961,-0.2,0.3,0.1,H_div_4,True,4.0,4.0,4.0,0.8,2989,False,False
val,LRBN-SRA-BP-continuous,768,8.7839886974706,2.3031688937039814,8.79717792520947,2.3053724718885635,-0.013189227738869186,-0.14992566748118244,-0.0955844750422714,0.23046875,0.69921875,0.625,480,0.008425948974775561,0.48502567750520614,-6.14747316151455e-13,-0.5550466982621259,0.0,1.0,1.0,False,continuous,last,16,5.265299801054961,-0.2,0.5,0.1,H_div_4,True,4.0,4.0,4.0,0.8,2990,False,False
val,LRBN-SRA-BP-continuous,768,8.782569982427262,2.302923291337441,8.79717792520947,2.3053724718885635,-0.014607942782207886,-0.1660526010704118,-0.10623795375210038,0.23697916666666666,0.69921875,0.62890625,483,0.009457704332196379,0.5371800090208134,-8.452775597082507e-13,-0.614790617935449,0.0,1.0,1.0,False,continuous,last,16,5.265299801054961,-0.2,0.7,0.1,H_div_4,True,4.0,4.0,4.0,0.8,2991,False,False
val,LRBN-SRA-BP-continuous,768,8.78114502281242,2.3026740221539916,8.79717792520947,2.3053724718885635,-0.016032902397048424,-0.18225051846319085,-0.11705048775290847,0.24348958333333334,0.703125,0.64453125,495,0.01053601135651869,0.5895601480982084,-1.3703742255876185e-12,-0.6747917811631076,0.0,1.0,1.0,False,continuous,last,16,5.265299801054961,-0.2,,0.1,H_div_4,True,4.0,4.0,4.0,0.8,2992,False,False
val,LRBN-SRA-BP-basic,768,8.722838235810435,2.2920039205059908,8.79717792520947,2.3053724718885635,-0.07433968939903447,-0.8450401929634711,-0.5798868290308222,0.026041666666666668,0.06380208333333333,0.08984375,69,0.0224609375,2.737912834234647,0.0,-3.223802940860772,0.0,0.4233128834355828,1.0,False,basic,last,16,5.265299801054961,-0.2,,0.25,H,False,4.0,4.0,4.0,0.8,2993,True,False
val,LRBN-SRA-BP-short,768,8.790735227282246,2.3043027245037506,8.79717792520947,2.3053724718885635,-0.006442697927222115,-0.07323596242651194,-0.04640236635151363,0.00390625,0.0859375,0.08984375,69,0.0224609375,0.23728301106228966,0.0,-0.2793929957571916,0.0,0.4233128834355828,1.0,False,short,last,16,5.265299801054961,-0.2,,0.25,4,False,4.0,4.0,4.0,0.8,2994,False,False
val,LRBN-SRA-BP-support,768,8.79090597650834,2.304342477696228,8.79717792520947,2.3053724718885635,-0.006271948701129198,-0.0712950078686873,-0.044677994572562205,0.00390625,0.08072916666666667,0.08463541666666667,65,0.021158854166666668,0.23099435823987416,0.0,-0.2719883124490204,0.0,0.3987730061349693,1.0,False,support,last,16,5.265299801054961,-0.2,0.3,0.25,4,False,4.0,4.0,4.0,0.8,2995,False,False
val,LRBN-SRA-BP-support,768,8.790735227282246,2.3043027245037506,8.79717792520947,2.3053724718885635,-0.006442697927222115,-0.07323596242651194,-0.04640236635151363,0.00390625,0.0859375,0.08984375,69,0.0224609375,0.23728301106228966,0.0,-0.2793929957571916,0.0,0.4233128834355828,1.0,False,support,last,16,5.265299801054961,-0.2,0.5,0.25,4,False,4.0,4.0,4.0,0.8,2996,False,False
val,LRBN-SRA-BP-support,768,8.790735227282246,2.3043027245037506,8.79717792520947,2.3053724718885635,-0.006442697927222115,-0.07323596242651194,-0.04640236635151363,0.00390625,0.0859375,0.08984375,69,0.0224609375,0.23728301106228966,0.0,-0.2793929957571916,0.0,0.4233128834355828,1.0,False,support,last,16,5.265299801054961,-0.2,0.7,0.25,4,False,4.0,4.0,4.0,0.8,2997,False,False
val,LRBN-SRA-BP-continuous,768,8.791743671743273,2.3044964354954542,8.79717792520947,2.3053724718885635,-0.005434253466196362,-0.06177269013107942,-0.03799977660840481,0.07291666666666667,0.8294270833333334,0.64453125,495,0.01702497387164093,0.19983337010736657,-4.866749586199019e-13,-0.23055526375338412,0.0,1.0,1.0,False,continuous,last,16,5.265299801054961,-0.2,0.3,0.25,4,True,4.0,4.0,4.0,0.8,2998,False,False
val,LRBN-SRA-BP-continuous,768,8.79061323556159,2.304302192702883,8.79717792520947,2.3053724718885635,-0.006564689647878745,-0.07462267668367845,-0.046425434244965334,0.08333333333333333,0.83203125,0.6549479166666666,503,0.021064872436938904,0.24138353318182482,-8.1966308820194e-13,-0.2784864725883068,0.0,1.0,1.0,False,continuous,last,16,5.265299801054961,-0.2,0.5,0.25,4,True,4.0,4.0,4.0,0.8,2999,False,False
val,LRBN-SRA-BP-continuous,768,8.789927814897744,2.304181498050781,8.79717792520947,2.3053724718885635,-0.007250110311724356,-0.08241404647173858,-0.05166079872728479,0.08463541666666667,0.8359375,0.6653645833333334,511,0.023644260830490944,0.26657223172887246,-1.152651217783978e-12,-0.30753182055146944,0.0,1.0,1.0,False,continuous,last,16,5.265299801054961,-0.2,0.7,0.25,4,True,4.0,4.0,4.0,0.8,3000,False,False
