config_id,sample_key,sample_id,split,dataset,backbone,horizon,seed,g_raw,g_l,g_y,repair_ratio,jump_support,trend_support,vol_support,smooth_support,g_l_bin,g_y_bin,gap_group,repair_group,pred_gap_flag,low_gap_flag,high_repair_flag,low_repair_flag,true_jump_flag,oracle_boundary_bin,method,mse_lrbn,mse_method,mae_lrbn,mae_method,delta_mse_vs_lrbn,harm,win,strength,selected,A,A_gt_1,alignment_cosine
ETTh1_PatchTST_96_seed2026,test::test_00089,test_00089,test,ETTh1,PatchTST,96,2026,8.757993355346047,7.892249676726825,0.0,0.09885193384382052,0.11551825731919023,0.0,0.12670654027063047,0.21984823168694023,q4_high,q1_low,high,low,True,False,False,True,False,high_gL_low_gY,LRBN-BP-always,1.9621847160697385,2.327823292516705,1.1275736395833331,1.2717415637719298,0.3656385764469665,True,False,1.0,True,0.46986785120383173,False,0.13928672611786097
ETTh1_PatchTST_96_seed2026,test::test_00090,test_00090,test,ETTh1,PatchTST,96,2026,0.4039880832188049,1.0440728928738643,0.10246739127398653,-1.5844086789552754,0.5449013386623993,0.07888736488612581,0.957786189832964,0.5980304612681079,q2,q1_low,mid,low,False,False,False,True,False,mid_or_mixed,LRBN-BP-always,4.01835478854126,4.204049156070548,1.6153021760416666,1.696325979868421,0.1856943675292877,True,False,1.0,True,-3.3572629300922596,False,-0.17287164163251525
ETTh1_PatchTST_96_seed2026,test::test_00091,test_00091,test,ETTh1,PatchTST,96,2026,1.815681996636357,1.318663089314386,0.0,0.27373716019961913,0.5294800459557263,0.0,0.7583429127877948,0.830097225079384,q2,q1_low,mid,low,False,False,False,True,False,mid_or_mixed,LRBN-BP-always,4.006591630709897,4.316704943039299,1.5800052427083333,1.609563103717105,0.31011331232940176,True,False,1.0,True,-4.258670486194363,False,-0.25833233209223116
ETTh1_PatchTST_96_seed2026,test::test_00092,test_00092,test,ETTh1,PatchTST,96,2026,1.2105014273550538,2.1102486943368945,0.7657925468013178,-0.7432833232295,0.5134261995920936,0.06640141272026465,0.47387718605601625,1.0,q2,q3,mid,low,False,False,False,True,False,mid_or_mixed,LRBN-BP-always,4.65826978180067,5.411740496312053,1.728548867708333,1.838507774638158,0.7534707145113826,True,False,1.0,True,-13.894442036048625,False,-0.7239688908244314
ETTh1_PatchTST_96_seed2026,test::test_00093,test_00093,test,ETTh1,PatchTST,96,2026,4.499736010866171,2.7083118059446045,1.7315248263756455,0.39811775679235273,0.346341898387531,0.0,0.36923344611817943,0.6697922490444135,q3,q4_high,mid,mid,False,False,False,False,True,mid_or_mixed,LRBN-BP-always,2.926796121554251,2.9836978351604073,1.4203224406250001,1.480369028344298,0.05690171360615626,True,False,1.0,True,0.6683771630314591,False,0.08091627386863298
ETTh1_PatchTST_96_seed2026,test::test_00094,test_00094,test,ETTh1,PatchTST,96,2026,4.0154154167226,0.42664840446370117,0.23411010571173263,0.893747407445245,0.8598766495946327,0.5796299487838982,1.0,1.0,q1_low,q1_low,low,high,False,True,True,False,False,low_gL_low_gY,LRBN-BP-always,3.0274047590647633,3.0743163276667396,1.3902998176041663,1.4017103759375,0.04691156860197632,True,False,1.0,True,-32.44753565026082,False,-0.34920140651199705
ETTh1_PatchTST_96_seed2026,test::test_00095,test_00095,test,ETTh1,PatchTST,96,2026,0.34785486199807636,0.8400505939164131,1.519395193865445,-1.414938730919126,0.6666666666666666,0.0,1.0,1.0,q1_low,q4_high,low,low,False,True,False,True,True,low_gL_high_gY,LRBN-BP-always,6.4184916375287715,6.7041263947689105,2.1771941600000004,2.238352159758772,0.285634757240139,True,False,1.0,True,-34.31584965881893,False,-0.6090728425940235
ETTh1_PatchTST_192_seed2026,test::test_00000,test_00000,test,ETTh1,PatchTST,192,2026,2.2106576120221004,3.9056941055184717,0.3876814113631126,-0.7667558818346509,0.26950502802255166,0.0,0.25603631583927156,0.5524787682283834,q3,q2,mid,low,False,False,False,True,False,mid_or_mixed,LRBN-BP-always,4.282431169507213,4.516274239626196,1.6649356484375002,1.688945501671575,0.23384307011898375,True,False,1.0,True,0.3806204286217367,False,0.056506801100882485
ETTh1_PatchTST_192_seed2026,test::test_00001,test_00001,test,ETTh1,PatchTST,192,2026,2.975778257479854,4.3669373673810865,0.512910444403328,-0.4674937182939385,0.12207797507144663,0.0,0.2289933612962387,0.1372405639181012,q3,q2,mid,low,False,False,False,True,False,mid_or_mixed,LRBN-BP-always,4.073041338462386,4.64333072461189,1.5615912994791665,1.770704591145833,0.5702893861495042,True,False,1.0,True,0.24005140441815997,False,0.051519351155004126
ETTh1_PatchTST_192_seed2026,test::test_00002,test_00002,test,ETTh1,PatchTST,192,2026,3.8020818283958198,1.4048033464813234,1.6021492144492353,0.6305174269246417,0.5875794275298944,0.09675887246935032,0.711842357878329,0.9541370522420041,q2,q4_high,mid,mid,False,False,False,False,True,mid_or_mixed,LRBN-BP-always,4.320467990378426,4.3231657610212535,1.6696349890625,1.6603709724885471,0.0026977706428272796,True,False,1.0,True,0.9298957134643983,False,0.04388029337464626
ETTh1_PatchTST_192_seed2026,test::test_00003,test_00003,test,ETTh1,PatchTST,192,2026,4.6387598148469715,4.601265052286816,3.0701720978684865,0.008083142040896996,0.15407684049675444,0.0,0.2173314375241479,0.24489908396611546,q4_high,q4_high,high,low,True,False,False,True,True,high_gL_high_gY,LRBN-BP-always,5.04617911854026,6.1475365744943815,1.7843267187499998,2.031040534773124,1.1013574559541217,True,False,1.0,True,-1.6901969480018297,False,-0.24071219822059106
ETTh1_PatchTST_192_seed2026,test::test_00004,test_00004,test,ETTh1,PatchTST,192,2026,2.6866182608261697,6.208219820006063,1.1544052153716409,-1.3107925676439005,0.18600538079813742,0.0,0.16107672331786252,0.3969394190765497,q4_high,q3,high,low,True,False,False,True,False,high_gL_low_gY,LRBN-BP-always,8.117882250957637,11.83169400400584,2.3440924557291667,2.9262311837123693,3.713811753048203,True,False,1.0,True,-2.835665160712526,False,-0.4896583647065077
ETTh1_PatchTST_192_seed2026,test::test_00005,test_00005,test,ETTh1,PatchTST,192,2026,2.4098927738378193,1.2764510813895504,1.45082063541496,0.47032890194293986,0.5278434256609718,0.0,0.7834213188937046,0.8001089580892107,q2,q4_high,mid,mid,False,False,False,False,True,mid_or_mixed,LRBN-BP-always,7.671347290186809,6.979436656743494,2.2825659984375,2.1767948441235823,-0.6919106334433147,False,True,1.0,True,9.452980382658076,True,0.48822837936976826
ETTh1_PatchTST_192_seed2026,test::test_00006,test_00006,test,ETTh1,PatchTST,192,2026,0.5429632729550045,2.5233815815693545,0.0,-3.6474173481732333,0.23115665728504867,0.03907219162079007,0.3962934375915072,0.2581043426428488,q3,q1_low,mid,low,False,False,False,True,False,mid_or_mixed,LRBN-BP-always,4.92524702981819,5.00294580187984,1.8182424932291668,1.8239406024105584,0.07769877206164999,True,False,1.0,True,0.8210360562961052,False,0.12188283513416709
ETTh1_PatchTST_192_seed2026,test::test_00007,test_00007,test,ETTh1,PatchTST,192,2026,2.469512174563876,0.8675687437753311,0.1614464399548429,0.6486883517320994,0.6666666666666666,0.0,1.0,1.0,q1_low,q1_low,low,mid,False,True,False,False,False,low_gL_low_gY,LRBN-BP-always,4.856139042503044,4.73678183294746,1.8280793192708333,1.7990839745282503,-0.11935720955558438,False,True,1.0,True,11.095751849242694,True,0.2737387342591409
ETTh1_PatchTST_192_seed2026,test::test_00008,test_00008,test,ETTh1,PatchTST,192,2026,3.10706417269386,1.6116183039176537,0.22593917198683353,0.48130527866579553,0.6215657113540335,0.24420405899457354,0.6204930750675269,1.0,q2,q1_low,mid,mid,False,False,False,False,False,mid_or_mixed,LRBN-BP-always,4.445856167651819,4.509218812791432,1.7733694604166665,1.7704941095876965,0.06336264513961343,True,False,1.0,True,-2.04187710632243,False,-0.06988239523107288
ETTh1_PatchTST_192_seed2026,test::test_00009,test_00009,test,ETTh1,PatchTST,192,2026,0.8594669669662369,1.3854563341503205,2.1413199499097377,-0.6119929856614963,0.5876659770568491,0.04121514353759721,0.72178278763295,1.0,q2,q4_high,mid,low,False,False,False,True,True,mid_or_mixed,LRBN-BP-always,6.377460537800921,7.030758510968251,2.0459767749999997,2.1407407368510034,0.6532979731673301,True,False,1.0,True,-15.781455018516368,False,-0.6165013489585923
ETTh1_PatchTST_192_seed2026,test::test_00010,test_00010,test,ETTh1,PatchTST,192,2026,1.3338649440300574,0.7972795278443952,0.07901648530163759,0.4022791185180531,0.7175735261174213,0.1527205783522639,1.0,1.0,q1_low,q1_low,low,mid,False,True,False,False,False,low_gL_low_gY,LRBN-BP-always,4.904649020456693,4.683069061254314,1.8311675385416668,1.802837043602749,-0.22157995920237905,False,True,1.0,True,6.316160473079789,True,0.2911289591175891
ETTh1_PatchTST_192_seed2026,test::test_00011,test_00011,test,ETTh1,PatchTST,192,2026,1.714863154917942,0.8398265145371496,0.08794076608556217,0.5102664475616518,0.7251394825301474,0.1754184475904421,1.0,1.0,q1_low,q1_low,low,mid,False,True,False,False,False,low_gL_low_gY,LRBN-BP-always,3.088047506474988,3.296419813713353,1.4787862052083334,1.5025265694208114,0.20837230723836475,True,False,1.0,True,-4.5806983650888835,False,-0.25184623759921637
ETTh1_PatchTST_192_seed2026,test::test_00012,test_00012,test,ETTh1,PatchTST,192,2026,3.9695824446835886,2.0283611543913684,0.469873130986483,0.48902418033108086,0.35272448075243884,0.030941787447558565,0.49300844351758105,0.5342232112921769,q2,q2,mid,mid,False,False,False,False,False,mid_or_mixed,LRBN-BP-always,2.4117174619080815,2.5407640236467244,1.2843907281249998,1.3027533314545157,0.12904656173864293,True,False,1.0,True,-0.04966321108000268,False,-0.005606474244691659
ETTh1_PatchTST_192_seed2026,test::test_00013,test_00013,test,ETTh1,PatchTST,192,2026,3.8235985418992287,0.7701890026840114,1.6757066976803794,0.7985696477248114,0.6666666666666666,0.0,1.0,1.0,q1_low,q4_high,low,high,False,True,True,False,True,low_gL_high_gY,LRBN-BP-always,2.473822634464421,2.4169053295700436,1.288226996875,1.2791173992473823,-0.05691730489437763,False,True,1.0,True,11.173599150185638,True,0.265683037516204
ETTh1_PatchTST_192_seed2026,test::test_00014,test_00014,test,ETTh1,PatchTST,192,2026,2.5970791838069394,2.271451272001853,0.4622734064162166,0.1253826947028498,0.4800822492945012,0.0,0.4402467478835036,1.0,q2,q2,mid,low,False,False,False,True,False,mid_or_mixed,LRBN-BP-always,2.991871367652301,2.918920549092475,1.4262164234375,1.4175929204979276,-0.07295081855982621,False,True,1.0,True,1.8122768330290144,True,0.15699511101638433
ETTh1_PatchTST_192_seed2026,test::test_00015,test_00015,test,ETTh1,PatchTST,192,2026,0.16357593303373466,0.9356519875869349,0.25395238495546807,-4.719950669291338,0.49272397485818376,0.04227772667432561,1.0,0.43589419790022577,q1_low,q1_low,low,low,False,True,False,True,False,low_gL_low_gY,LRBN-BP-always,7.459759906271503,7.186402455604532,2.0215596071874997,1.9719012642419285,-0.27335745066697115,False,True,1.0,True,6.41364467950878,True,0.2638354045724726
ETTh1_PatchTST_192_seed2026,test::test_00016,test_00016,test,ETTh1,PatchTST,192,2026,0.28993769262284436,0.9280526092529663,0.43943104148992757,-2.2008580878171653,0.6024790994418902,0.0,1.0,0.8074372983256706,q1_low,q2,low,low,False,True,False,True,False,low_gL_low_gY,LRBN-BP-always,10.949267270912431,11.034648865141236,2.4988961426041665,2.4903416775518106,0.08538159422880476,True,False,1.0,True,-1.9015803677859096,False,-0.0492897977688632
ETTh1_PatchTST_192_seed2026,test::test_00017,test_00017,test,ETTh1,PatchTST,192,2026,3.5627057597059855,1.320582076410336,1.3270701802016602,0.629331807111928,0.6438465412833544,0.17429886736676883,0.7572407564832945,1.0,q2,q4_high,mid,mid,False,False,False,False,True,mid_or_mixed,LRBN-BP-always,12.322133192526822,12.137130555352954,2.8722182540625005,2.8805389193902706,-0.18500263717386822,False,True,1.0,True,5.524487605608373,True,0.15911947419617875
ETTh1_PatchTST_192_seed2026,test::test_00018,test_00018,test,ETTh1,PatchTST,192,2026,1.1190377962004958,0.29647374102202534,0.9315360440166954,0.7350639298399206,0.8684142712028898,0.6052428136086694,1.0,1.0,q1_low,q3,low,high,False,True,True,False,False,low_gL_low_gY,LRBN-BP-always,15.921715021339665,16.12066071997099,3.3897615696874994,3.4062809756593584,0.1989456986313236,True,False,1.0,True,-57.66764085572077,False,-0.4207998344194369
ETTh1_PatchTST_192_seed2026,test::test_00019,test_00019,test,ETTh1,PatchTST,192,2026,1.4180033041326674,2.258914231357242,1.0747240443393171,-0.5930235365110006,0.4225573574400762,0.0,0.4426901832111299,0.8249818891090988,q2,q3,mid,low,False,False,False,True,False,mid_or_mixed,LRBN-BP-always,20.15917133479004,18.1286054464512,4.0378500405208335,3.7921691790788614,-2.0305658883388418,False,True,1.0,True,18.355655511641825,True,0.699184198795832
ETTh1_PatchTST_192_seed2026,test::test_00020,test_00020,test,ETTh1,PatchTST,192,2026,6.52671014114373,5.887796104272329,0.292290722389465,0.09789234164872795,0.23903678755397165,0.0,0.16984271756340844,0.5472676450985066,q4_high,q2,high,low,True,False,False,True,False,high_gL_low_gY,LRBN-BP-always,20.457642924604677,17.57303522633157,4.188243994166666,3.835729969166667,-2.8846076982731077,False,True,1.0,True,18.36440055504368,True,0.8274322629100039
ETTh1_PatchTST_192_seed2026,test::test_00021,test_00021,test,ETTh1,PatchTST,192,2026,1.8449412276684933,2.1446875362214444,0.2828412349490098,-0.1624686692394417,0.25280738635952543,0.0,0.46626816981595853,0.2921539892626178,q2,q2,mid,low,False,False,False,True,False,mid_or_mixed,LRBN-BP-always,12.646974851463959,8.937381037331482,3.1361199790625,2.633422016957897,-3.709593814132477,False,True,1.0,True,10.710264419203137,True,0.9307317359497996
ETTh1_PatchTST_192_seed2026,test::test_00022,test_00022,test,ETTh1,PatchTST,192,2026,3.9002797129092244,6.3709949304419125,0.6587898400333404,-0.6334708702773804,0.15268916812406144,0.0,0.15696129771418998,0.3011062066579943,q4_high,q3,high,low,True,False,False,True,False,high_gL_low_gY,LRBN-BP-always,3.6125168888418284,2.227909535236459,1.5303712166666668,1.1754434327661432,-1.3846073536053694,False,True,1.0,True,3.2440807072067495,True,0.6703487313924602
ETTh1_PatchTST_192_seed2026,test::test_00023,test_00023,test,ETTh1,PatchTST,192,2026,2.2426113128486698,0.47109929538840456,2.0476632262442234,0.7899327972608906,0.6666666666666666,0.0,1.0,1.0,q1_low,q4_high,low,high,False,True,True,False,True,low_gL_high_gY,LRBN-BP-always,3.6893793063480076,3.6319222372718882,1.6002955020833334,1.5859662833278796,-0.05745706907611936,False,True,1.0,True,41.988593247532364,True,0.409228299050242
ETTh1_PatchTST_192_seed2026,test::test_00024,test_00024,test,ETTh1,PatchTST,192,2026,1.330250311509247,2.349757467703613,1.400305821624271,-0.7664011659854539,0.5016777342886254,0.0794580868185692,0.42557511604730686,1.0,q2,q4_high,mid,low,False,False,False,True,True,mid_or_mixed,LRBN-BP-always,6.407344980111468,5.967801956351219,2.1065211166666664,1.993215013792539,-0.43954302376024845,False,True,1.0,True,16.078634771102326,True,0.5422503443838202
ETTh1_PatchTST_192_seed2026,test::test_00025,test_00025,test,ETTh1,PatchTST,192,2026,4.910441243444895,2.256725457922144,1.7737418554521545,0.5404231745247146,0.4618103987441849,0.0,0.443119092745796,0.9423121034867586,q2,q4_high,mid,mid,False,False,False,False,True,mid_or_mixed,LRBN-BP-always,5.899807508622711,5.39248032173361,2.0720834453125003,1.9571098865101442,-0.5073271868891007,False,True,1.0,True,22.063587594061154,True,0.7048637071016467
ETTh1_PatchTST_192_seed2026,test::test_00026,test_00026,test,ETTh1,PatchTST,192,2026,3.4822350033879133,3.7477549799824126,0.7856858121487894,-0.07624956388256643,0.17114559925702355,0.0,0.2668262756130037,0.24661052215806692,q3,q3,mid,low,False,False,False,True,False,mid_or_mixed,LRBN-BP-always,4.224453969514876,3.283856719782525,1.7847310453125,1.5515755517915577,-0.9405972497323511,False,True,1.0,True,3.778307274467637,True,0.5348028366257466
ETTh1_PatchTST_192_seed2026,test::test_00027,test_00027,test,ETTh1,PatchTST,192,2026,2.7757485929751855,3.1034866239705674,0.722122154864119,-0.11807154068393366,0.30300724586742217,0.0,0.32221802770203467,0.5868037099002319,q3,q3,mid,low,False,False,False,True,False,mid_or_mixed,LRBN-BP-always,3.8898106168589854,3.801723169963472,1.7157561947916669,1.6355274848931065,-0.08808744689551329,False,True,1.0,True,1.4606759952382835,True,0.16192685397828313
ETTh1_PatchTST_192_seed2026,test::test_00028,test_00028,test,ETTh1,PatchTST,192,2026,2.696790391382876,3.2439452630835763,0.7800564313034779,-0.20289069204575272,0.18284934249794163,0.0,0.30826625582594763,0.2402817716678773,q3,q3,mid,low,False,False,False,True,False,mid_or_mixed,LRBN-BP-always,4.640651466863184,5.039152615574671,1.83551285625,1.8797160615864963,0.3985011487114871,True,False,1.0,True,-5.194631564815048,False,-0.3058034233668699
ETTh1_PatchTST_192_seed2026,test::test_00029,test_00029,test,ETTh1,PatchTST,192,2026,7.6097401845273,10.451497581648121,0.5635813376661638,-0.3734366686345254,0.1415341484828515,0.0,0.09568004361349697,0.32892240183505755,q4_high,q2,high,low,True,False,False,True,False,high_gL_low_gY,LRBN-BP-always,4.746513487745403,3.8502837679712827,1.8555609005208336,1.6308606235029448,-0.8962297197741207,False,True,1.0,True,1.7005778782866825,True,0.4414287646783502
ETTh1_PatchTST_192_seed2026,test::test_00030,test_00030,test,ETTh1,PatchTST,192,2026,4.668565252970426,0.8477283042695467,2.1623052087984194,0.8184178485782074,0.6666666666666666,0.0,1.0,1.0,q1_low,q4_high,low,high,False,True,True,False,True,low_gL_high_gY,LRBN-BP-always,7.213684385587349,7.439580478380118,2.3682951265625003,2.4056974170893324,0.22589609279276868,True,False,1.0,True,-42.90029748920234,False,-0.5728917664234328
ETTh1_PatchTST_192_seed2026,test::test_00031,test_00031,test,ETTh1,PatchTST,192,2026,1.61653422313507,1.3110875038953456,0.3725976815616544,0.18895209635293087,0.5875749420941884,0.0,0.7627248262825649,1.0,q2,q2,mid,low,False,False,False,True,False,mid_or_mixed,LRBN-BP-always,7.366353573311407,6.252026457073504,2.373258819791667,2.161306504330279,-1.1143271162379031,False,True,1.0,True,14.641511562266086,True,0.7709119015885014
ETTh1_PatchTST_192_seed2026,test::test_00032,test_00032,test,ETTh1,PatchTST,192,2026,2.990753112738245,4.149425444428765,0.547161500415602,-0.3874177842823978,0.2457788333524447,0.0,0.2409971077018323,0.4963393923555018,q3,q2,mid,low,False,False,False,True,False,mid_or_mixed,LRBN-BP-always,2.7864452695911943,2.5970295892055333,1.3511809447916665,1.2943191408486039,-0.18941568038566103,False,True,1.0,True,1.499234450416282,True,0.27661134249004177
ETTh1_PatchTST_192_seed2026,test::test_00033,test_00033,test,ETTh1,PatchTST,192,2026,0.18531929549215873,0.8112928736126125,0.9683863364281006,-3.377787502755951,0.6666666666666666,0.0,1.0,1.0,q1_low,q3,low,low,False,True,False,True,False,low_gL_low_gY,LRBN-BP-always,2.481357956188305,2.4970580446378903,1.2604620609375001,1.2613730986174738,0.01570008844958526,True,False,1.0,True,-1.1730777671308132,False,-0.031649417803132844
ETTh1_PatchTST_192_seed2026,test::test_00034,test_00034,test,ETTh1,PatchTST,192,2026,4.233703997022896,2.4656114332453423,0.1579693445641703,0.41762323190228445,0.30581892544033323,0.0,0.40557853976824193,0.5118782365527579,q3,q1_low,mid,mid,False,False,False,False,False,mid_or_mixed,LRBN-BP-always,1.8394612950825924,1.8346549939318368,1.1017907286458335,1.1094304527623253,-0.004806301150755532,False,True,1.0,True,1.0481896887244593,True,0.12203734766969276
ETTh1_PatchTST_192_seed2026,test::test_00035,test_00035,test,ETTh1,PatchTST,192,2026,1.8604305655384432,0.39760554955880206,1.2177165313545844,0.7862831630446306,0.8556807370299874,0.567042211089962,1.0,1.0,q1_low,q3,low,high,False,True,True,False,False,low_gL_low_gY,LRBN-BP-always,2.001329041298514,2.0581319390053596,1.137999665625,1.1539811182918849,0.056802897706845545,True,False,1.0,True,-14.91458405351546,False,-0.31492693830748053
ETTh1_PatchTST_192_seed2026,test::test_00036,test_00036,test,ETTh1,PatchTST,192,2026,2.0674445439858404,2.0719065698859573,2.1574934252623095,-0.002157747715819447,0.47141661082020864,0.0,0.48264692136945797,0.9316029110911679,q2,q4_high,mid,low,False,False,False,True,True,mid_or_mixed,LRBN-BP-always,2.7907439353443855,2.6932044752935176,1.33055685,1.3288419617991927,-0.09753946005086789,False,True,1.0,True,1.5282542174000033,True,0.19655056244222477
ETTh1_PatchTST_192_seed2026,test::test_00037,test_00037,test,ETTh1,PatchTST,192,2026,1.7730572045355595,2.625953613217099,0.4976971187946586,-0.48103068838901963,0.3463184617867938,0.0,0.380813696297013,0.6581416890633686,q3,q2,mid,low,False,False,False,True,False,mid_or_mixed,LRBN-BP-always,4.68219608585252,4.961247008860095,1.6940125392708334,1.7550657881037306,0.27905092300757506,True,False,1.0,True,-1.694765251683456,False,-0.12601900045365494
ETTh1_PatchTST_192_seed2026,test::test_00038,test_00038,test,ETTh1,PatchTST,192,2026,1.2224092370873927,4.215466951227237,0.0,-2.4484879325547273,0.21758840139007307,0.003624309043682231,0.23722146226549298,0.41191943286104393,q3,q1_low,mid,low,False,False,False,True,False,mid_or_mixed,LRBN-BP-always,5.772716268888243,6.523707797760809,1.9676623955208334,2.1258878932657073,0.7509915288725661,True,False,1.0,True,-4.269829547699885,False,-0.3354360060607866
ETTh1_PatchTST_192_seed2026,test::test_00039,test_00039,test,ETTh1,PatchTST,192,2026,0.4443488659795772,0.7266666620116649,0.7078479693838731,-0.6353479941075606,0.7532974359008202,0.2598923077024609,1.0,1.0,q1_low,q3,low,low,False,True,False,True,False,low_gL_low_gY,LRBN-BP-always,3.913312699475783,3.90625812798662,1.64212227,1.6315049157460733,-0.007054571489162775,False,True,1.0,True,1.3309753906905843,True,0.049113977436216275
ETTh1_PatchTST_192_seed2026,test::test_00040,test_00040,test,ETTh1,PatchTST,192,2026,1.205969393745981,1.712767778432698,0.24891006644762786,-0.4202403204215528,0.43947910917745087,0.0,0.5838497091720514,0.7345876183603014,q2,q1_low,mid,low,False,False,False,True,False,mid_or_mixed,LRBN-BP-always,4.457584717668845,4.1255483640128405,1.7783780246875,1.7202430813465313,-0.3320363536560045,False,True,1.0,True,5.221651655929088,True,0.3468005079893963
