method,sample_id,dataset,backbone,horizon,seed,split,delta_mse_vs_lrbn,selected,strength,g_l,g_y,repair_ratio,jump_support,A,case_type
LRBN-SRA-BP-safe,test_00026,ETTh1,PatchTST,96,2026,test,-0.23865266050703227,True,0.75,5.3191783076095795,0.8332002779304422,-0.01782607212810361,0.17515833666606503,1.6596678945118788,top_win
LRBN-SRA-BP-safe,test_00001,ETTh1,PatchTST,96,2026,test,-0.1611994386378517,True,0.75,7.544147760923083,0.14116493239467334,0.13088283777514442,0.09694065414130455,1.2246228620699724,top_win
LRBN-SRA-BP-safe,test_00000,ETTh1,PatchTST,96,2026,test,0.0,False,0.0,3.362981837416677,0.3876814113631126,-1.5021540293187736,0.2638924830218532,0.0,top_win
LRBN-SRA-BP-safe,test_00002,ETTh1,PatchTST,96,2026,test,0.0,False,0.0,2.5493301053151636,0.1488791562566216,0.503659984044962,0.3280076658226146,0.0,top_win
LRBN-SRA-BP-safe,test_00004,ETTh1,PatchTST,96,2026,test,0.0,False,0.0,1.2552510518149966,1.14201749884295,0.6138781123463077,0.5988841181475556,0.0,top_win
LRBN-SRA-BP-safe,test_00006,ETTh1,PatchTST,96,2026,test,0.0,False,0.0,4.290259648648108,0.0,0.13747932776677307,0.2555104038807697,0.0,top_win
LRBN-SRA-BP-safe,test_00007,ETTh1,PatchTST,96,2026,test,0.0,False,0.0,4.09794124042429,5.88235460457731,0.32947180929394626,0.30665848907558885,0.0,top_win
LRBN-SRA-BP-safe,test_00008,ETTh1,PatchTST,96,2026,test,0.0,False,0.0,4.512021997718472,0.09559543106682433,0.10758054449623311,0.24079126803853498,0.0,top_win
LRBN-SRA-BP-safe,test_00009,ETTh1,PatchTST,96,2026,test,0.0,False,0.0,4.642937132119618,0.25515925950017454,0.17778677684326283,0.2678449039550437,0.0,top_win
LRBN-SRA-BP-safe,test_00011,ETTh1,PatchTST,96,2026,test,0.0,False,0.0,1.034434694953022,4.928012128741679,0.4427097163649021,0.6602151086041669,0.0,top_win
LRBN-SRA-BP-safe,test_00013,ETTh1,PatchTST,96,2026,test,0.0,False,0.0,0.8987814143708955,0.2506222965302658,-0.7251708327971313,0.6666666666666666,0.0,top_win
LRBN-SRA-BP-safe,test_00022,ETTh1,PatchTST,96,2026,test,0.0,False,0.0,0.1732122775762659,0.2812207191990455,0.9723314680321543,0.9929175206271262,0.0,low_gap_high_repair_harm
LRBN-SRA-BP-safe,test_00034,ETTh1,PatchTST,96,2026,test,0.0,False,0.0,0.14044323899978323,0.6639031530378955,0.8886779399195741,0.6666666666666666,0.0,low_gap_high_repair_harm
LRBN-SRA-BP-safe,test_00036,ETTh1,PatchTST,96,2026,test,0.0,False,0.0,0.026956937043715216,0.19486461485888648,0.9864153459699625,1.0,0.0,low_gap_high_repair_harm
LRBN-SRA-BP-safe,test_00038,ETTh1,PatchTST,96,2026,test,0.0,False,0.0,0.5272639405741804,0.9533345689456236,0.7343830076714446,0.6666666666666666,0.0,low_gap_high_repair_harm
LRBN-SRA-BP-safe,test_00045,ETTh1,PatchTST,96,2026,test,0.0,False,0.0,0.07011861856607261,0.0856043442761782,0.967475405505834,0.6666666666666666,0.0,low_gap_high_repair_harm
LRBN-SRA-BP-safe,test_00052,ETTh1,PatchTST,96,2026,test,0.0,False,0.0,0.18152149410277443,1.1911322303067293,0.7429487307699911,0.7499493857605278,0.0,low_gap_high_repair_harm
LRBN-SRA-BP-safe,test_00053,ETTh1,PatchTST,96,2026,test,0.0,False,0.0,0.5138979574373452,1.6253083013472502,0.837113680223998,0.7018075926050834,0.0,low_gap_high_repair_harm
LRBN-SRA-BP-safe,test_00056,ETTh1,PatchTST,96,2026,test,0.0,False,0.0,0.28274030117257476,0.0,0.8895940890334126,0.7531538817537008,0.0,low_gap_high_repair_harm
LRBN-SRA-BP-safe,test_00057,ETTh1,PatchTST,96,2026,test,0.0,False,0.0,0.2106792708846514,1.3366373947277346,0.9051155228441783,0.6666666666666666,0.0,low_gap_high_repair_harm
LRBN-SRA-BP-safe,test_00060,ETTh1,PatchTST,96,2026,test,0.0,False,0.0,0.9103720820936629,0.0,0.7912231560954132,0.6666666666666666,0.0,low_gap_high_repair_harm
LRBN-SRA-BP-safe,test_00071,ETTh1,PatchTST,96,2026,test,0.0,False,0.0,0.039083757815913514,0.24422868248876087,0.9562096077216209,1.0,0.0,low_gap_high_repair_harm
LRBN-SRA-BP-safe,test_00073,ETTh1,PatchTST,96,2026,test,0.0,False,0.0,0.1183263513346796,1.4538123662113631,0.980177429108062,0.6666666666666666,0.0,low_gap_high_repair_harm
LRBN-SRA-BP-safe,test_00086,ETTh1,PatchTST,96,2026,test,0.0,False,0.0,0.2877260957022369,0.20970717992027335,0.879464759498365,0.6910770048778474,0.0,low_gap_high_repair_harm
LRBN-SRA-BP-safe,test_00087,ETTh1,PatchTST,96,2026,test,0.0,False,0.0,0.14697324549927265,0.35624437172193635,0.907502673507421,1.0,0.0,low_gap_high_repair_harm
LRBN-SRA-BP-safe,test_00094,ETTh1,PatchTST,96,2026,test,0.0,False,0.0,0.42664840446370117,0.23411010571173263,0.893747407445245,0.8598766495946327,0.0,low_gap_high_repair_harm
LRBN-SRA-BP-safe,test_00076,ETTh1,PatchTST,96,2026,test,-1.9642319209499064,True,0.75,7.8070538351652585,2.684836367100037,0.2516498397688707,0.2704673131250268,7.542508259650893,high_gap_low_repair_win
LRBN-SRA-BP-safe,test_00010,ETTh1,PatchTST,96,2026,test,-1.0499668052588569,True,0.75,7.574074659256189,0.4917934324851287,-0.1324914524090386,0.15777089860734594,2.116760311210815,high_gap_low_repair_win
LRBN-SRA-BP-safe,test_00005,ETTh1,PatchTST,96,2026,test,-1.0321427225144402,True,0.75,7.3129379256576446,0.8089085523924641,-0.4123078900728896,0.1268146531122415,2.0466453626976735,high_gap_low_repair_win
LRBN-SRA-BP-safe,test_00082,ETTh1,PatchTST,96,2026,test,-0.7307723764603034,True,0.75,9.074155394273816,0.8418316215886246,-0.2609035035547296,0.14500609010215568,3.8341990189477824,high_gap_low_repair_win
LRBN-SRA-BP-safe,test_00019,ETTh1,PatchTST,96,2026,test,-0.7036401948704665,True,0.75,6.522104566810667,2.0765452112340723,0.1665455779856051,0.21312667273407596,5.514564722294127,high_gap_low_repair_win
LRBN-SRA-BP-safe,test_00012,ETTh1,PatchTST,96,2026,test,-0.5758195413252727,True,0.75,5.962146669761304,2.0037710360432888,-0.4086022601175092,0.23688879719648717,2.3448687672779553,high_gap_low_repair_win
LRBN-SRA-BP-safe,test_00089,ETTh1,PatchTST,96,2026,test,-0.46371438907498863,True,0.75,7.892249676726825,0.0,0.09885193384382052,0.11551825731919023,2.1299424069536514,high_gap_low_repair_win
LRBN-SRA-BP-safe,test_00037,ETTh1,PatchTST,96,2026,test,-0.4539688012601484,True,0.75,8.079079489393221,3.5770673610622157,-0.36308887045503635,0.1452035882680081,2.6040819954664203,high_gap_low_repair_win
LRBN-SRA-BP-safe,test_00028,ETTh1,PatchTST,96,2026,test,-0.25536173471778056,True,0.75,9.121718066919206,0.5635813376661638,0.06588095102567548,0.1126072613523863,1.4392643019702556,high_gap_low_repair_win
LRBN-SRA-BP-safe,test_00026,ETTh1,PatchTST,96,2026,test,-0.23865266050703227,True,0.75,5.3191783076095795,0.8332002779304422,-0.01782607212810361,0.17515833666606503,1.6596678945118788,high_gap_low_repair_win
LRBN-SRA-BP-safe,test_00001,ETTh1,PatchTST,96,2026,test,-0.1611994386378517,True,0.75,7.544147760923083,0.14116493239467334,0.13088283777514442,0.09694065414130455,1.2246228620699724,high_gap_low_repair_win
LRBN-SRA-BP-safe,test_00008,ETTh1,PatchTST,96,2026,test,0.0,False,0.0,4.512021997718472,0.09559543106682433,0.10758054449623311,0.24079126803853498,0.0,high_gap_low_repair_win
LRBN-SRA-BP-safe,test_00009,ETTh1,PatchTST,96,2026,test,0.0,False,0.0,4.642937132119618,0.25515925950017454,0.17778677684326283,0.2678449039550437,0.0,high_gap_low_repair_win
LRBN-SRA-BP-safe,test_00016,ETTh1,PatchTST,96,2026,test,0.0,False,0.0,5.177829583512764,4.114006899691852,-0.9406072945767849,0.29225850201382886,0.0,high_gap_low_repair_win
LRBN-SRA-BP-safe,test_00027,ETTh1,PatchTST,96,2026,test,0.0,False,0.0,4.656338199502691,0.0,0.02594062780204809,0.19601880336507718,0.0,high_gap_low_repair_win
LRBN-SRA-BP-safe,test_00033,ETTh1,PatchTST,96,2026,test,0.0,False,0.0,5.150466989364444,2.5999907086993965,-1.3811635904989052,0.3223117706623983,0.0,high_gap_low_repair_win
LRBN-SRA-BP-safe,test_00048,ETTh1,PatchTST,96,2026,test,0.0,False,0.0,4.960749372478709,1.2114965254244072,0.074947458497309,0.1551601366506496,0.0,high_gap_low_repair_win
LRBN-SRA-BP-safe,test_00059,ETTh1,PatchTST,96,2026,test,0.0,False,0.0,5.0958744012417725,0.8646037505852872,-0.7029518263447234,0.14634467589873018,0.0,high_gap_low_repair_win
LRBN-SRA-BP-safe,test_00080,ETTh1,PatchTST,96,2026,test,0.0,False,0.0,4.72380671683524,0.16965642694695232,0.126120761872906,0.22183436072882082,0.0,high_gap_low_repair_win
LRBN-SRA-BP-safe,test_00015,ETTh1,PatchTST,96,2026,test,0.017609695295441652,True,0.75,8.413324595077846,1.0551336353365537,-0.43712281157707356,0.09228028868214923,0.9687980942773137,high_gap_low_repair_win
LRBN-SRA-BP-safe,test_00004,ETTh1,PatchTST,192,2026,test,1.45654382398072,True,0.75,6.208219820006063,1.1544052153716409,-1.3107925676439005,0.18600538079813742,-1.5995722797223255,top_harm
LRBN-SRA-BP-safe,test_00062,ETTh1,PatchTST,192,2026,test,0.5495374328565998,True,0.75,6.53036105805213,0.0,-4.238448456643608,0.23395226140840067,-1.4677563541089842,top_harm
LRBN-SRA-BP-safe,test_00029,ETTh1,PatchTST,192,2026,test,0.5094097063955418,True,0.75,10.451497581648121,0.5635813376661638,-0.3734366686345254,0.1415341484828515,0.3118837082671483,top_harm
LRBN-SRA-BP-safe,test_00000,ETTh1,PatchTST,192,2026,test,0.0,False,0.0,3.9056941055184717,0.3876814113631126,-0.7667558818346509,0.26950502802255166,0.0,top_harm
LRBN-SRA-BP-safe,test_00001,ETTh1,PatchTST,192,2026,test,0.0,False,0.0,4.3669373673810865,0.512910444403328,-0.4674937182939385,0.12207797507144663,0.0,top_harm
LRBN-SRA-BP-safe,test_00002,ETTh1,PatchTST,192,2026,test,0.0,False,0.0,1.4048033464813234,1.6021492144492353,0.6305174269246417,0.5875794275298944,0.0,top_harm
LRBN-SRA-BP-safe,test_00003,ETTh1,PatchTST,192,2026,test,0.0,False,0.0,4.601265052286816,3.0701720978684865,0.008083142040896996,0.15407684049675444,0.0,top_harm
LRBN-SRA-BP-safe,test_00005,ETTh1,PatchTST,192,2026,test,0.0,False,0.0,1.2764510813895504,1.45082063541496,0.47032890194293986,0.5278434256609718,0.0,top_harm
LRBN-SRA-BP-safe,test_00006,ETTh1,PatchTST,192,2026,test,0.0,False,0.0,2.5233815815693545,0.0,-3.6474173481732333,0.23115665728504867,0.0,top_harm
LRBN-SRA-BP-safe,test_00007,ETTh1,PatchTST,192,2026,test,0.0,False,0.0,0.8675687437753311,0.1614464399548429,0.6486883517320994,0.6666666666666666,0.0,top_harm
LRBN-SRA-BP-safe,test_00008,ETTh1,PatchTST,192,2026,test,0.0,False,0.0,1.6116183039176537,0.22593917198683353,0.48130527866579553,0.6215657113540335,0.0,top_harm
LRBN-SRA-BP-safe,test_00009,ETTh1,PatchTST,192,2026,test,0.0,False,0.0,1.3854563341503205,2.1413199499097377,-0.6119929856614963,0.5876659770568491,0.0,top_harm
LRBN-SRA-BP-safe,test_00010,ETTh1,PatchTST,192,2026,test,0.0,False,0.0,0.7972795278443952,0.07901648530163759,0.4022791185180531,0.7175735261174213,0.0,top_harm
LRBN-SRA-BP-safe,test_00011,ETTh1,PatchTST,192,2026,test,0.0,False,0.0,0.8398265145371496,0.08794076608556217,0.5102664475616518,0.7251394825301474,0.0,top_harm
LRBN-SRA-BP-safe,test_00012,ETTh1,PatchTST,192,2026,test,0.0,False,0.0,2.0283611543913684,0.469873130986483,0.48902418033108086,0.35272448075243884,0.0,top_harm
LRBN-SRA-BP-safe,test_00013,ETTh1,PatchTST,192,2026,test,0.0,False,0.0,0.7701890026840114,1.6757066976803794,0.7985696477248114,0.6666666666666666,0.0,top_harm
LRBN-SRA-BP-safe,test_00014,ETTh1,PatchTST,192,2026,test,0.0,False,0.0,2.271451272001853,0.4622734064162166,0.1253826947028498,0.4800822492945012,0.0,top_harm
LRBN-SRA-BP-safe,test_00015,ETTh1,PatchTST,192,2026,test,0.0,False,0.0,0.9356519875869349,0.25395238495546807,-4.719950669291338,0.49272397485818376,0.0,top_harm
LRBN-SRA-BP-safe,test_00016,ETTh1,PatchTST,192,2026,test,0.0,False,0.0,0.9280526092529663,0.43943104148992757,-2.2008580878171653,0.6024790994418902,0.0,top_harm
LRBN-SRA-BP-safe,test_00017,ETTh1,PatchTST,192,2026,test,0.0,False,0.0,1.320582076410336,1.3270701802016602,0.629331807111928,0.6438465412833544,0.0,top_harm
LRBN-SRA-BP-safe,test_00079,ETTh1,PatchTST,192,2026,test,-1.902445671197798,True,0.75,6.040951005588346,0.5446254004110533,-0.02004211413134227,0.1261600924941411,5.0503060562058035,top_win
LRBN-SRA-BP-safe,test_00022,ETTh1,PatchTST,192,2026,test,-0.9988718368616141,True,0.75,6.3709949304419125,0.6587898400333404,-0.6334708702773804,0.15268916812406144,3.7975582864967277,top_win
LRBN-SRA-BP-safe,test_00020,ETTh1,PatchTST,192,2026,test,-0.6462853371412542,True,0.75,5.887796104272329,0.292290722389465,0.09789234164872795,0.23903678755397165,7.722872389964716,top_win
LRBN-SRA-BP-safe,test_00043,ETTh1,PatchTST,192,2026,test,-0.5931890196031038,True,0.75,6.378985701499183,0.7810079422996424,-0.023461963878676162,0.18034291171777558,5.130851697349318,top_win
LRBN-SRA-BP-safe,test_00066,ETTh1,PatchTST,192,2026,test,-0.41490181813218996,True,0.75,5.5016368212785824,1.0458852715664082,0.2910582366357938,0.2061840010846375,2.2759645019258032,top_win
LRBN-SRA-BP-safe,test_00052,ETTh1,PatchTST,192,2026,test,-0.23533021960407652,True,0.75,5.482340495099159,0.8881744452755336,-1.276104399690646,0.16538097440947178,1.5277341705499445,top_win
LRBN-SRA-BP-safe,test_00058,ETTh1,PatchTST,192,2026,test,-0.05991325939770498,True,0.75,5.816227194280789,0.0,-19.757716863114474,0.3363456887647673,1.5577770882564996,top_win
LRBN-SRA-BP-safe,test_00000,ETTh1,PatchTST,192,2026,test,0.0,False,0.0,3.9056941055184717,0.3876814113631126,-0.7667558818346509,0.26950502802255166,0.0,top_win
LRBN-SRA-BP-safe,test_00001,ETTh1,PatchTST,192,2026,test,0.0,False,0.0,4.3669373673810865,0.512910444403328,-0.4674937182939385,0.12207797507144663,0.0,top_win
LRBN-SRA-BP-safe,test_00002,ETTh1,PatchTST,192,2026,test,0.0,False,0.0,1.4048033464813234,1.6021492144492353,0.6305174269246417,0.5875794275298944,0.0,top_win
LRBN-SRA-BP-safe,test_00003,ETTh1,PatchTST,192,2026,test,0.0,False,0.0,4.601265052286816,3.0701720978684865,0.008083142040896996,0.15407684049675444,0.0,top_win
LRBN-SRA-BP-safe,test_00005,ETTh1,PatchTST,192,2026,test,0.0,False,0.0,1.2764510813895504,1.45082063541496,0.47032890194293986,0.5278434256609718,0.0,top_win
LRBN-SRA-BP-safe,test_00006,ETTh1,PatchTST,192,2026,test,0.0,False,0.0,2.5233815815693545,0.0,-3.6474173481732333,0.23115665728504867,0.0,top_win
LRBN-SRA-BP-safe,test_00007,ETTh1,PatchTST,192,2026,test,0.0,False,0.0,0.8675687437753311,0.1614464399548429,0.6486883517320994,0.6666666666666666,0.0,top_win
LRBN-SRA-BP-safe,test_00008,ETTh1,PatchTST,192,2026,test,0.0,False,0.0,1.6116183039176537,0.22593917198683353,0.48130527866579553,0.6215657113540335,0.0,top_win
LRBN-SRA-BP-safe,test_00009,ETTh1,PatchTST,192,2026,test,0.0,False,0.0,1.3854563341503205,2.1413199499097377,-0.6119929856614963,0.5876659770568491,0.0,top_win
LRBN-SRA-BP-safe,test_00010,ETTh1,PatchTST,192,2026,test,0.0,False,0.0,0.7972795278443952,0.07901648530163759,0.4022791185180531,0.7175735261174213,0.0,top_win
LRBN-SRA-BP-safe,test_00011,ETTh1,PatchTST,192,2026,test,0.0,False,0.0,0.8398265145371496,0.08794076608556217,0.5102664475616518,0.7251394825301474,0.0,top_win
LRBN-SRA-BP-safe,test_00012,ETTh1,PatchTST,192,2026,test,0.0,False,0.0,2.0283611543913684,0.469873130986483,0.48902418033108086,0.35272448075243884,0.0,top_win
LRBN-SRA-BP-safe,test_00013,ETTh1,PatchTST,192,2026,test,0.0,False,0.0,0.7701890026840114,1.6757066976803794,0.7985696477248114,0.6666666666666666,0.0,top_win
LRBN-SRA-BP-safe,test_00013,ETTh1,PatchTST,192,2026,test,0.0,False,0.0,0.7701890026840114,1.6757066976803794,0.7985696477248114,0.6666666666666666,0.0,low_gap_high_repair_harm
LRBN-SRA-BP-safe,test_00018,ETTh1,PatchTST,192,2026,test,0.0,False,0.0,0.29647374102202534,0.9315360440166954,0.7350639298399206,0.8684142712028898,0.0,low_gap_high_repair_harm
LRBN-SRA-BP-safe,test_00023,ETTh1,PatchTST,192,2026,test,0.0,False,0.0,0.47109929538840456,2.0476632262442234,0.7899327972608906,0.6666666666666666,0.0,low_gap_high_repair_harm
LRBN-SRA-BP-safe,test_00030,ETTh1,PatchTST,192,2026,test,0.0,False,0.0,0.8477283042695467,2.1623052087984194,0.8184178485782074,0.6666666666666666,0.0,low_gap_high_repair_harm
LRBN-SRA-BP-safe,test_00035,ETTh1,PatchTST,192,2026,test,0.0,False,0.0,0.39760554955880206,1.2177165313545844,0.7862831630446306,0.8556807370299874,0.0,low_gap_high_repair_harm
LRBN-SRA-BP-safe,test_00047,ETTh1,PatchTST,192,2026,test,0.0,False,0.0,0.1157349339742548,0.6872891578781235,0.9032561719152379,0.6666666666666666,0.0,low_gap_high_repair_harm
LRBN-SRA-BP-safe,test_00048,ETTh1,PatchTST,192,2026,test,0.0,False,0.0,0.21361668930501393,0.6853083219423478,0.8509613966869248,0.7379577936328054,0.0,low_gap_high_repair_harm
LRBN-SRA-BP-safe,test_00063,ETTh1,PatchTST,192,2026,test,0.0,False,0.0,0.3555426433066941,0.3999294646462863,0.710310864993019,0.9166303165044308,0.0,low_gap_high_repair_harm
LRBN-SRA-BP-safe,test_00091,ETTh1,PatchTST,192,2026,test,0.0,False,0.0,0.07174861074826787,0.730120306740782,0.8565211167639849,1.0,0.0,low_gap_high_repair_harm
LRBN-SRA-BP-safe,test_00092,ETTh1,PatchTST,192,2026,test,0.0,False,0.0,0.5902685637278601,4.76344312765707,0.8480228009660863,0.6666666666666666,0.0,low_gap_high_repair_harm
LRBN-SRA-BP-safe,test_00079,ETTh1,PatchTST,192,2026,test,-1.902445671197798,True,0.75,6.040951005588346,0.5446254004110533,-0.02004211413134227,0.1261600924941411,5.0503060562058035,high_gap_low_repair_win
LRBN-SRA-BP-safe,test_00022,ETTh1,PatchTST,192,2026,test,-0.9988718368616141,True,0.75,6.3709949304419125,0.6587898400333404,-0.6334708702773804,0.15268916812406144,3.7975582864967277,high_gap_low_repair_win
LRBN-SRA-BP-safe,test_00020,ETTh1,PatchTST,192,2026,test,-0.6462853371412542,True,0.75,5.887796104272329,0.292290722389465,0.09789234164872795,0.23903678755397165,7.722872389964716,high_gap_low_repair_win
LRBN-SRA-BP-safe,test_00043,ETTh1,PatchTST,192,2026,test,-0.5931890196031038,True,0.75,6.378985701499183,0.7810079422996424,-0.023461963878676162,0.18034291171777558,5.130851697349318,high_gap_low_repair_win
LRBN-SRA-BP-safe,test_00066,ETTh1,PatchTST,192,2026,test,-0.41490181813218996,True,0.75,5.5016368212785824,1.0458852715664082,0.2910582366357938,0.2061840010846375,2.2759645019258032,high_gap_low_repair_win
LRBN-SRA-BP-safe,test_00052,ETTh1,PatchTST,192,2026,test,-0.23533021960407652,True,0.75,5.482340495099159,0.8881744452755336,-1.276104399690646,0.16538097440947178,1.5277341705499445,high_gap_low_repair_win
LRBN-SRA-BP-safe,test_00058,ETTh1,PatchTST,192,2026,test,-0.05991325939770498,True,0.75,5.816227194280789,0.0,-19.757716863114474,0.3363456887647673,1.5577770882564996,high_gap_low_repair_win
LRBN-SRA-BP-safe,test_00003,ETTh1,PatchTST,192,2026,test,0.0,False,0.0,4.601265052286816,3.0701720978684865,0.008083142040896996,0.15407684049675444,0.0,high_gap_low_repair_win
LRBN-SRA-BP-safe,test_00056,ETTh1,PatchTST,192,2026,test,0.0,False,0.0,4.511502962636161,0.1635101797103997,-0.03361421193963432,0.240234289678439,0.0,high_gap_low_repair_win
LRBN-SRA-BP-safe,test_00061,ETTh1,PatchTST,192,2026,test,0.0,False,0.0,4.81646834933531,0.09149959554918276,0.049028161786154656,0.2057146967345664,0.0,high_gap_low_repair_win
LRBN-SRA-BP-safe,test_00070,ETTh1,PatchTST,192,2026,test,0.0,False,0.0,4.745767620448096,0.36479315953519326,0.07962471733773258,0.14222194897877782,0.0,high_gap_low_repair_win
LRBN-SRA-BP-safe,test_00029,ETTh1,PatchTST,192,2026,test,0.5094097063955418,True,0.75,10.451497581648121,0.5635813376661638,-0.3734366686345254,0.1415341484828515,0.3118837082671483,high_gap_low_repair_win
LRBN-SRA-BP-safe,test_00062,ETTh1,PatchTST,192,2026,test,0.5495374328565998,True,0.75,6.53036105805213,0.0,-4.238448456643608,0.23395226140840067,-1.4677563541089842,high_gap_low_repair_win
LRBN-SRA-BP-safe,test_00004,ETTh1,PatchTST,192,2026,test,1.45654382398072,True,0.75,6.208219820006063,1.1544052153716409,-1.3107925676439005,0.18600538079813742,-1.5995722797223255,high_gap_low_repair_win
LRBN-SRA-BP-safe,test_00000,ETTm1,DLinear,96,2026,test,0.0,False,0.0,4.523733199085265,0.0,-20.22148692339471,0.10580160970686388,0.0,top_harm
LRBN-SRA-BP-safe,test_00003,ETTm1,DLinear,96,2026,test,0.0,False,0.0,0.8347350421901567,0.38939076145719176,0.8056745920059968,0.638927828091534,0.0,top_harm
LRBN-SRA-BP-safe,test_00004,ETTm1,DLinear,96,2026,test,0.0,False,0.0,3.59300563528897,0.4800884537209612,-12.717623790061063,0.13479589002802683,0.0,top_harm
LRBN-SRA-BP-safe,test_00005,ETTm1,DLinear,96,2026,test,0.0,False,0.0,4.037541054288878,0.26967320232773845,-1.0521446858960943,0.1095845194294424,0.0,top_harm
LRBN-SRA-BP-safe,test_00007,ETTm1,DLinear,96,2026,test,0.0,False,0.0,3.8363858360588337,0.20932107546797696,0.4994695691382621,0.16592899352181556,0.0,top_harm
LRBN-SRA-BP-safe,test_00008,ETTm1,DLinear,96,2026,test,0.0,False,0.0,0.7969244323693152,0.8979214449418428,0.8702715982438249,0.6327766063812793,0.0,top_harm
LRBN-SRA-BP-safe,test_00010,ETTm1,DLinear,96,2026,test,0.0,False,0.0,0.8219847227816884,3.2756074844189453,0.8605503274353377,0.5346353541732668,0.0,top_harm
LRBN-SRA-BP-safe,test_00012,ETTm1,DLinear,96,2026,test,0.0,False,0.0,1.15466687795125,0.21526916130425996,0.7770565425751107,0.35701632389271865,0.0,top_harm
LRBN-SRA-BP-safe,test_00014,ETTm1,DLinear,96,2026,test,0.0,False,0.0,2.627034037935138,3.587977205761447,0.6683646320904362,0.18534660470221442,0.0,top_harm
LRBN-SRA-BP-safe,test_00015,ETTm1,DLinear,96,2026,test,0.0,False,0.0,1.4960263814308228,0.19228931938576868,0.7000464518765772,0.33091677080293985,0.0,top_harm
LRBN-SRA-BP-safe,test_00016,ETTm1,DLinear,96,2026,test,0.0,False,0.0,3.440969699905594,0.49938950275185784,0.5728821038625282,0.15237551589867498,0.0,top_harm
LRBN-SRA-BP-safe,test_00017,ETTm1,DLinear,96,2026,test,0.0,False,0.0,3.943079363344971,0.3362278137178377,-2.1623186109801615,0.10420964524437036,0.0,top_harm
LRBN-SRA-BP-safe,test_00018,ETTm1,DLinear,96,2026,test,0.0,False,0.0,1.054502755576419,1.6936018897288627,0.8352988799721877,0.37786999550784645,0.0,top_harm
LRBN-SRA-BP-safe,test_00019,ETTm1,DLinear,96,2026,test,0.0,False,0.0,1.8099749831911125,0.5923553802992051,0.455880057487573,0.23550743335563853,0.0,top_harm
LRBN-SRA-BP-safe,test_00021,ETTm1,DLinear,96,2026,test,0.0,False,0.0,3.0764754542241812,0.4755195445435861,0.37969794969028603,0.15180042930497048,0.0,top_harm
LRBN-SRA-BP-safe,test_00023,ETTm1,DLinear,96,2026,test,0.0,False,0.0,2.570810232837934,0.4575609965707326,0.763616439460228,0.16210874824077567,0.0,top_harm
LRBN-SRA-BP-safe,test_00024,ETTm1,DLinear,96,2026,test,0.0,False,0.0,3.368154300618228,2.0930538642775427,0.0626644360788785,0.14079485637798836,0.0,top_harm
LRBN-SRA-BP-safe,test_00025,ETTm1,DLinear,96,2026,test,0.0,False,0.0,0.5147287488027296,1.3423957988346775,0.8502422762171508,0.47258380995699695,0.0,top_harm
LRBN-SRA-BP-safe,test_00026,ETTm1,DLinear,96,2026,test,0.0,False,0.0,1.877362482734316,0.0,0.7209137368662366,0.21442798163136537,0.0,top_harm
LRBN-SRA-BP-safe,test_00030,ETTm1,DLinear,96,2026,test,0.0,False,0.0,0.23795744565083696,0.36985718932556744,0.9615793445442333,0.8719558812941598,0.0,top_harm
LRBN-SRA-BP-safe,test_00020,ETTm1,DLinear,96,2026,test,-2.159658339225763,True,0.75,6.532785077136512,0.0,-0.14728714138415078,0.06413475866713979,2.6025113875793493,top_win
LRBN-SRA-BP-safe,test_00066,ETTm1,DLinear,96,2026,test,-1.2261107794781991,True,0.75,13.5102875042654,0.8990124207032865,0.3144709727283955,0.04490025301322778,3.446482416370983,top_win
LRBN-SRA-BP-safe,test_00057,ETTm1,DLinear,96,2026,test,-1.2245110000912547,True,0.75,5.290868839644763,0.6524063587384538,-0.49061818156860015,0.08407453919697878,4.0146362163869735,top_win
LRBN-SRA-BP-safe,test_00009,ETTm1,DLinear,96,2026,test,-1.0362202531969023,True,0.75,10.08689390823341,0.2666541087139504,-0.6325773387878935,0.053694526998136184,3.964943793943643,top_win
LRBN-SRA-BP-safe,test_00029,ETTm1,DLinear,96,2026,test,-0.8664946747870665,True,0.75,11.009844265893982,1.582484846965996,-0.7112800386447933,0.044567912798234244,3.898497447770339,top_win
LRBN-SRA-BP-safe,test_00028,ETTm1,DLinear,96,2026,test,-0.6245920553942197,True,0.75,10.124600220992926,0.0,0.4151609066435912,0.052794050021411805,4.307237250858762,top_win
LRBN-SRA-BP-safe,test_00002,ETTm1,DLinear,96,2026,test,-0.6134372837604605,True,0.75,5.411609380447799,0.8598524378038875,0.452400579509753,0.08171768754901279,4.906987277061235,top_win
LRBN-SRA-BP-safe,test_00001,ETTm1,DLinear,96,2026,test,-0.5380895376256734,True,0.75,11.884953453417562,0.8771972535724492,-1.3234016776340023,0.05609953425276116,4.000345357584414,top_win
LRBN-SRA-BP-safe,test_00027,ETTm1,DLinear,96,2026,test,-0.45040876464306745,True,0.75,5.883027595745057,1.0842378099359011,-13.40254440016041,0.09394801685303117,7.893888862949231,top_win
LRBN-SRA-BP-safe,test_00013,ETTm1,DLinear,96,2026,test,-0.4255348181389105,True,0.75,21.827588964676874,1.277216899388992,-0.76411554630027,0.03607345120633216,2.4702492595827543,top_win
