variant,n,mse,mae,lrbn_mse,lrbn_mae,mse_delta_vs_lrbn,mse_delta_pct_vs_lrbn,mae_delta_pct_vs_lrbn,harm_rate,win_rate,max_config_harm,config_improved_ratio,improved_configs,total_configs,test_threshold_leakage,coverage,selected_count,selected_harm_rate,oracle_gain_fraction,lrbn_equiv_rate,active_patch_ratio,edit_energy_ratio,mean_delta_norm,mean_accept_score,shrink,residual_cap,gate_quantile,score_threshold,mix_residual,patch_delta_rms,calibration_score,target_variant
H6-Safe Sparse Teacher Projector,232,9.124724616124537,2.3315357254837035,9.1261157455358,2.332075092367097,-0.0013911294112650637,-0.015243389942977695,-0.023128195264649314,0.008620689655172414,0.021551724137931036,0.034482758620689655,0.25,2,8,False,0.03017241379310345,7,0.2857142857142857,0.0007340503921566338,0.9698275862068966,0.02346743295019157,2.6979299817144906e-07,0.0028041405579124624,0.27342585822595344,0.1,0.15,0.98,0.9868419270635993,0.0,4.2548526734082985,10.569152722813396,H6-Safe Sparse Teacher Projector
H6-Safe Sparse Teacher Projector,232,9.092289920128806,2.3272104017464565,9.1261157455358,2.332075092367097,-0.03382582540699626,-0.37064865615446696,-0.20859922631577812,0.1336206896551724,0.29310344827586204,0.41379310344827586,0.75,6,8,False,0.4267241379310345,99,0.31313131313131315,0.017848706384870173,0.5732758620689655,0.3146551724137931,9.388240988713264e-06,0.025265394798545344,0.5768230585772683,0.1,0.2,0.75,0.6362679574848628,0.0,4.2548526734082985,42.61457980747184,H6-Safe Sparse Teacher Projector
H6-Safe Sparse Teacher Projector,232,9.111120719961395,2.329709125084299,9.1261157455358,2.332075092367097,-0.014995025574406741,-0.1643089565822103,-0.10145330570171318,0.10775862068965517,0.17672413793103448,0.3448275862068966,0.625,5,8,False,0.28448275862068967,66,0.3787878787878788,0.00791235115450718,0.7155172413793104,0.1489463601532567,3.7047760763492183e-06,0.01552123833560839,0.4799098674701755,0.1,0.2,0.9,0.7310159556561302,0.0,4.2548526734082985,28.11901016395499,H6-Safe Sparse Teacher Projector
H6-Safe Sparse Teacher Projector,232,9.118032373783503,2.3304857252854854,9.1261157455358,2.332075092367097,-0.00808337175230021,-0.08857406555898842,-0.06815248273945385,0.05172413793103448,0.10344827586206896,0.1724137931034483,0.625,5,8,False,0.15517241379310345,36,0.3333333333333333,0.0042653128865472924,0.8448275862068966,0.07327586206896551,1.5557710299533742e-06,0.009002799053300975,0.38221951208803984,0.1,0.2,0.95,0.800900545793887,0.0,4.2548526734082985,4.144673444396316,H6-Safe Sparse Teacher Projector
H6-Safe Sparse Teacher Projector,232,9.124502915937965,2.331464483215135,9.1261157455358,2.332075092367097,-0.0016128295978356918,-0.017672683987787038,-0.02618308266926849,0.008620689655172414,0.021551724137931036,0.034482758620689655,0.25,2,8,False,0.03017241379310345,7,0.2857142857142857,0.0008510338356634294,0.9698275862068966,0.02346743295019157,3.1907558289162895e-07,0.003297494276280431,0.27342585822595344,0.1,0.2,0.98,0.9868419270635993,0.0,4.2548526734082985,10.563213925463382,H6-Safe Sparse Teacher Projector
H6-Safe Sparse Teacher Projector,232,9.107683900536669,2.3295054574723624,9.1261157455358,2.332075092367097,-0.018431844999132627,-0.20196812634061856,-0.11018662701413881,0.15086206896551724,0.27586206896551724,0.41379310344827586,0.75,6,8,False,0.4267241379310345,99,0.35353535353535354,0.009725840701965882,0.5732758620689655,0.3146551724137931,3.7765025785396214e-06,0.015155337256332106,0.5768230585772683,0.15,0.05,0.75,0.6362679574848628,0.0,4.2548526734082985,46.13039458363488,H6-Safe Sparse Teacher Projector
H6-Safe Sparse Teacher Projector,232,9.118914105710333,2.331021261207701,9.1261157455358,2.332075092367097,-0.007201639825470233,-0.07891243129476058,-0.045188560107970406,0.1206896551724138,0.16379310344827586,0.3448275862068966,0.625,5,8,False,0.28448275862068967,66,0.42424242424242425,0.0038000537514694234,0.7155172413793104,0.1489463601532567,1.194808171591668e-06,0.00825626239413714,0.4799098674701755,0.15,0.05,0.9,0.7310159556561302,0.0,4.2548526734082985,30.655361818230126,H6-Safe Sparse Teacher Projector
H6-Safe Sparse Teacher Projector,232,9.12254321212634,2.3313679057279573,9.1261157455358,2.332075092367097,-0.0035725334094626627,-0.03914626446956552,-0.03032435097918275,0.05172413793103448,0.10344827586206896,0.1724137931034483,0.625,5,8,False,0.15517241379310345,36,0.3333333333333333,0.001885101076127756,0.8448275862068966,0.07327586206896551,4.1959934610151476e-07,0.004250897250833302,0.38221951208803984,0.15,0.05,0.95,0.800900545793887,0.0,4.2548526734082985,4.265507599798325,H6-Safe Sparse Teacher Projector
H6-Safe Sparse Teacher Projector,232,9.12562841023787,2.331872393957193,9.1261157455358,2.332075092367097,-0.00048733529793167085,-0.005340007852034001,-0.008691761671768071,0.01293103448275862,0.017241379310344827,0.06896551724137931,0.25,2,8,False,0.03017241379310345,7,0.42857142857142855,0.0002571498119885209,0.9698275862068966,0.02346743295019157,5.782562430873954e-08,0.0011633283631615992,0.27342585822595344,0.15,0.05,0.98,0.9868419270635993,0.0,4.2548526734082985,10.593363122309382,H6-Safe Sparse Teacher Projector
H6-Safe Sparse Teacher Projector,232,9.093328490495791,2.3275419280921046,9.1261157455358,2.332075092367097,-0.032787255040010704,-0.3592684546009738,-0.19438328853094725,0.15086206896551724,0.27586206896551724,0.41379310344827586,0.75,6,8,False,0.4267241379310345,99,0.35353535353535354,0.017300689083967355,0.5732758620689655,0.3146551724137931,1.1084839348223872e-05,0.026349661111065504,0.5768230585772683,0.15,0.1,0.75,0.6362679574848628,0.0,4.2548526734082985,45.74584880391449,H6-Safe Sparse Teacher Projector
H6-Safe Sparse Teacher Projector,232,9.11286720694098,2.330116418814634,9.1261157455358,2.332075092367097,-0.013248538594823252,-0.14517171324267605,-0.08398844233083128,0.11637931034482758,0.16810344827586207,0.3448275862068966,0.625,5,8,False,0.28448275862068967,66,0.4090909090909091,0.006990790987725944,0.7155172413793104,0.1489463601532567,3.6810296112165172e-06,0.01469554977777922,0.4799098674701755,0.15,0.1,0.9,0.7310159556561302,0.0,4.2548526734082985,29.717518350229,H6-Safe Sparse Teacher Projector
H6-Safe Sparse Teacher Projector,232,9.119353878119211,2.3307364055921735,9.1261157455358,2.332075092367097,-0.0067618674165908785,-0.0740935968567741,-0.05740324458525663,0.05172413793103448,0.10344827586206896,0.1724137931034483,0.625,5,8,False,0.15517241379310345,36,0.3333333333333333,0.0035680012144563527,0.8448275862068966,0.07327586206896551,1.3519582325419442e-06,0.007739717791627682,0.38221951208803984,0.15,0.1,0.95,0.800900545793887,0.0,4.2548526734082985,4.180073263261258,H6-Safe Sparse Teacher Projector
H6-Safe Sparse Teacher Projector,232,9.125099097734433,2.3316653197151704,9.1261157455358,2.332075092367097,-0.0010166478013680957,-0.011139983631604955,-0.017571160187372988,0.01293103448275862,0.017241379310344827,0.06896551724137931,0.25,2,8,False,0.03017241379310345,7,0.42857142857142855,0.0005364495288765315,0.9698275862068966,0.02346743295019157,2.0253659138266853e-07,0.0022163395950751037,0.27342585822595344,0.15,0.1,0.98,0.9868419270635993,0.0,4.2548526734082985,10.57918415502317,H6-Safe Sparse Teacher Projector
H6-Safe Sparse Teacher Projector,232,9.083827438983882,2.3261504570071825,9.1261157455358,2.332075092367097,-0.04228830655192061,-0.4633768372515705,-0.25404993835323364,0.14655172413793102,0.2801724137931034,0.41379310344827586,0.75,6,8,False,0.4267241379310345,99,0.3434343434343434,0.02231406205397423,0.5732758620689655,0.3146551724137931,1.6950929659413276e-05,0.03296718858381081,0.5768230585772683,0.15,0.15,0.75,0.6362679574848628,0.0,4.2548526734082985,44.715477163198166,H6-Safe Sparse Teacher Projector
H6-Safe Sparse Teacher Projector,232,9.10838238902568,2.32937546116486,9.1261157455358,2.332075092367097,-0.01773335651012222,-0.19431439382481971,-0.11576090321864853,0.11637931034482758,0.16810344827586207,0.3448275862068966,0.625,5,8,False,0.28448275862068967,66,0.4090909090909091,0.009357272727539463,0.7155172413793104,0.1489463601532567,6.027167282738769e-06,0.01904429899545247,0.4799098674701755,0.15,0.15,0.9,0.7310159556561302,0.0,4.2548526734082985,29.59738121745245,H6-Safe Sparse Teacher Projector
H6-Safe Sparse Teacher Projector,232,9.116819377037213,2.330224858220401,9.1261157455358,2.332075092367097,-0.009296368498588252,-0.10186555537549581,-0.07933853180021361,0.05172413793103448,0.10344827586206896,0.1724137931034483,0.625,5,8,False,0.15517241379310345,36,0.3333333333333333,0.0049053688943400875,0.8448275862068966,0.07327586206896551,2.318289345647248e-06,0.010328111537925315,0.38221951208803984,0.15,0.15,0.95,0.800900545793887,0.0,4.2548526734082985,4.112180274346025,H6-Safe Sparse Teacher Projector
H6-Safe Sparse Teacher Projector,232,9.124613297439762,2.3314783807557515,9.1261157455358,2.332075092367097,-0.0015024480960382656,-0.016463171586745047,-0.02558715243518511,0.008620689655172414,0.021551724137931036,0.034482758620689655,0.25,2,8,False,0.03017241379310345,7,0.2857142857142857,0.0007927893732682623,0.9698275862068966,0.02346743295019157,3.7877913964570254e-07,0.0031251386500685645,0.27342585822595344,0.15,0.15,0.98,0.9868419270635993,0.0,4.2548526734082985,10.566170771736278,H6-Safe Sparse Teacher Projector
H6-Safe Sparse Teacher Projector,232,9.079392656507512,2.325438829907301,9.1261157455358,2.332075092367097,-0.04672308902829152,-0.5119712512954605,-0.28456469746879337,0.14224137931034483,0.28448275862068967,0.41379310344827586,0.75,6,8,False,0.4267241379310345,99,0.3333333333333333,0.024654141840619728,0.5732758620689655,0.3146551724137931,1.993879582863735e-05,0.03612365939661972,0.5768230585772683,0.15,0.2,0.75,0.6362679574848628,0.0,4.2548526734082985,43.82081828658939,H6-Safe Sparse Teacher Projector
H6-Safe Sparse Teacher Projector,232,9.105911461386176,2.3289352249223083,9.1261157455358,2.332075092367097,-0.02020428414962487,-0.22138974226103464,-0.1346383502659014,0.11206896551724138,0.1724137931034483,0.3448275862068966,0.625,5,8,False,0.28448275862068967,66,0.3939393939393939,0.010661094922714078,0.7155172413793104,0.1489463601532567,7.5145091122014005e-06,0.021531209546627742,0.4799098674701755,0.15,0.2,0.9,0.7310159556561302,0.0,4.2548526734082985,28.755329134195478,H6-Safe Sparse Teacher Projector
H6-Safe Sparse Teacher Projector,232,9.115310113034386,2.32994522310508,9.1261157455358,2.332075092367097,-0.010805632501416966,-0.11840341269898677,-0.09132935984159457,0.05172413793103448,0.10344827586206896,0.1724137931034483,0.625,5,8,False,0.15517241379310345,36,0.3333333333333333,0.005701754783512562,0.8448275862068966,0.07327586206896551,3.008531525574001e-06,0.0119882081009546,0.38221951208803984,0.15,0.2,0.95,0.800900545793887,0.0,4.2548526734082985,4.0717508403473595,H6-Safe Sparse Teacher Projector
H6-Safe Sparse Teacher Projector,232,9.12423185193245,2.3313295209646148,9.1261157455358,2.332075092367097,-0.0018838936033518364,-0.02064288525167982,-0.031970299829781154,0.008620689655172414,0.021551724137931036,0.034482758620689655,0.25,2,8,False,0.03017241379310345,7,0.2857142857142857,0.0009940648419360452,0.9698275862068966,0.02346743295019157,5.470990197341717e-07,0.003898059295669502,0.27342585822595344,0.15,0.2,0.98,0.9868419270635993,0.0,4.2548526734082985,10.555952794011311,H6-Safe Sparse Teacher Projector
H6-Safe Sparse Teacher Projector,232,9.107457475188166,2.32949920551121,9.1261157455358,2.332075092367097,-0.018658270347634134,-0.20444919665101158,-0.1104547127694385,0.13793103448275862,0.28879310344827586,0.41379310344827586,0.75,6,8,False,0.4267241379310345,99,0.32323232323232326,0.009845317448353258,0.5732758620689655,0.3146551724137931,4.184214871684057e-06,0.015880433030316787,0.5768230585772683,0.25,0.05,0.75,0.6362679574848628,0.0,4.2548526734082985,43.79674300403632,H6-Safe Sparse Teacher Projector
H6-Safe Sparse Teacher Projector,232,9.118885366546651,2.3310448245030653,9.1261157455358,2.332075092367097,-0.007230378989150311,-0.07922734252809993,-0.04417815974220517,0.1206896551724138,0.16379310344827586,0.3448275862068966,0.625,5,8,False,0.28448275862068967,66,0.42424242424242425,0.0038152184041600964,0.7155172413793104,0.1489463601532567,1.3072786455170597e-06,0.008598341254922807,0.4799098674701755,0.25,0.05,0.9,0.7310159556561302,0.0,4.2548526734082985,30.654591967416067,H6-Safe Sparse Teacher Projector
H6-Safe Sparse Teacher Projector,232,9.122478830612746,2.331362629664555,9.1261157455358,2.332075092367097,-0.003636914923056854,-0.0398517290430897,-0.03055058997966844,0.05172413793103448,0.10344827586206896,0.1724137931034483,0.625,5,8,False,0.15517241379310345,36,0.3333333333333333,0.0019190729517266458,0.8448275862068966,0.07327586206896551,4.5561701411684393e-07,0.004405688937160263,0.38221951208803984,0.25,0.05,0.95,0.800900545793887,0.0,4.2548526734082985,4.263782978956835,H6-Safe Sparse Teacher Projector
H6-Safe Sparse Teacher Projector,232,9.125631034549917,2.3318718346769596,9.1261157455358,2.332075092367097,-0.0004847109858840576,-0.005311251784086033,-0.008715743756764774,0.01293103448275862,0.017241379310344827,0.06896551724137931,0.25,2,8,False,0.03017241379310345,7,0.42857142857142855,0.0002557650541995672,0.9698275862068966,0.02346743295019157,6.021560459234091e-08,0.0011789754156638803,0.27342585822595344,0.25,0.05,0.98,0.9868419270635993,0.0,4.2548526734082985,10.593433421110998,H6-Safe Sparse Teacher Projector
H6-Safe Sparse Teacher Projector,232,9.091628452971372,2.3273763334836954,9.1261157455358,2.332075092367097,-0.034487292564428826,-0.37789672504985006,-0.20148402933646703,0.15086206896551724,0.27586206896551724,0.41379310344827586,0.75,6,8,False,0.4267241379310345,99,0.35353535353535354,0.018197739495938222,0.5732758620689655,0.3146551724137931,1.4290105615503282e-05,0.02957111691864504,0.5768230585772683,0.25,0.1,0.75,0.6362679574848628,0.0,4.2548526734082985,45.700309021106484,H6-Safe Sparse Teacher Projector
H6-Safe Sparse Teacher Projector,232,9.112414743228383,2.330091806810604,9.1261157455358,2.332075092367097,-0.013701002307418138,-0.15012961345692635,-0.08504381160281316,0.1206896551724138,0.16379310344827586,0.3448275862068966,0.625,5,8,False,0.28448275862068967,66,0.42424242424242425,0.007229540282347563,0.7155172413793104,0.1489463601532567,4.555508441784298e-06,0.01615948120116188,0.4799098674701755,0.25,0.1,0.9,0.7310159556561302,0.0,4.2548526734082985,30.481260040141613,H6-Safe Sparse Teacher Projector
H6-Safe Sparse Teacher Projector,232,9.119220518274188,2.3307159060348925,9.1261157455358,2.332075092367097,-0.006895227261614629,-0.07555489593072191,-0.05828227104800643,0.0603448275862069,0.09482758620689655,0.1724137931034483,0.625,5,8,False,0.15517241379310345,36,0.3888888888888889,0.0036383705458391245,0.8448275862068966,0.07327586206896551,1.6117588396327483e-06,0.008352793975419302,0.38221951208803984,0.25,0.1,0.95,0.800900545793887,0.0,4.2548526734082985,4.1765008842458275,H6-Safe Sparse Teacher Projector
H6-Safe Sparse Teacher Projector,232,9.125160819988125,2.3316721948391677,9.1261157455358,2.332075092367097,-0.0009549255476752458,-0.010463658069389578,-0.01727635304371624,0.01293103448275862,0.017241379310344827,0.06896551724137931,0.25,2,8,False,0.03017241379310345,7,0.42857142857142855,0.000503880851828128,0.9698275862068966,0.02346743295019157,2.2613896715353062e-07,0.002307663914576228,0.27342585822595344,0.25,0.1,0.98,0.9868419270635993,0.0,4.2548526734082985,10.58083754089684,H6-Safe Sparse Teacher Projector
H6-Safe Sparse Teacher Projector,232,9.078665542418051,2.3256011705263115,9.1261157455358,2.332075092367097,-0.04745020311775196,-0.5199386506681877,-0.27760348859324957,0.15086206896551724,0.27586206896551724,0.41379310344827586,0.75,6,8,False,0.4267241379310345,99,0.35353535353535354,0.025037814544387582,0.5732758620689655,0.3146551724137931,2.6699114757469643e-05,0.040788332470252174,0.5768230585772683,0.25,0.15,0.75,0.6362679574848628,0.0,4.2548526734082985,45.35306484403467,H6-Safe Sparse Teacher Projector
H6-Safe Sparse Teacher Projector,232,9.106875499464254,2.3292635759506783,9.1261157455358,2.332075092367097,-0.01924024607154857,-0.2108262330540366,-0.1205585709296034,0.1206896551724138,0.16379310344827586,0.3448275862068966,0.625,5,8,False,0.28448275862068967,66,0.42424242424242425,0.01015240570693342,0.7155172413793104,0.1489463601532567,8.770194264025162e-06,0.022624336832351367,0.4799098674701755,0.25,0.15,0.9,0.7310159556561302,0.0,4.2548526734082985,30.33287745780693,H6-Safe Sparse Teacher Projector
H6-Safe Sparse Teacher Projector,232,9.11619913953142,2.330117392437741,9.1261157455358,2.332075092367097,-0.009916606004383119,-0.10866184771287911,-0.08394669311331947,0.0603448275862069,0.09482758620689655,0.1724137931034483,0.625,5,8,False,0.15517241379310345,36,0.3888888888888889,0.0052326465585690015,0.8448275862068966,0.07327586206896551,3.1869682564622684e-06,0.011840776347999953,0.38221951208803984,0.25,0.15,0.95,0.800900545793887,0.0,4.2548526734082985,4.095565652081774,H6-Safe Sparse Teacher Projector
H6-Safe Sparse Teacher Projector,232,9.124657075152754,2.3314739095759163,9.1261157455358,2.332075092367097,-0.0014586703830461055,-0.01598347448268508,-0.025778877814471794,0.01293103448275862,0.017241379310344827,0.06896551724137931,0.25,2,8,False,0.03017241379310345,7,0.42857142857142855,0.0007696894034671833,0.9698275862068966,0.02346743295019157,4.697636817156133e-07,0.0033603130558651595,0.27342585822595344,0.25,0.15,0.98,0.9868419270635993,0.0,4.2548526734082985,10.567343467934371,H6-Safe Sparse Teacher Projector
H6-Safe Sparse Teacher Projector,232,9.068635306517248,2.3241168846224305,9.1261157455358,2.332075092367097,-0.0574804390185535,-0.6298456052750158,-0.3412500625125233,0.15086206896551724,0.27586206896551724,0.41379310344827586,0.75,6,8,False,0.4267241379310345,99,0.35353535353535354,0.030330419629712776,0.5732758620689655,0.3146551724137931,3.821224591959124e-05,0.04917898708050884,0.5768230585772683,0.25,0.2,0.75,0.6362679574848628,0.0,4.2548526734082985,45.08437973686809,H6-Safe Sparse Teacher Projector
H6-Safe Sparse Teacher Projector,232,9.102245716254593,2.3284826892059187,9.1261157455358,2.332075092367097,-0.023870029281207784,-0.2615573801672195,-0.15404320201918578,0.1206896551724138,0.16379310344827586,0.3448275862068966,0.625,5,8,False,0.28448275862068967,66,0.42424242424242425,0.012595380568316031,0.7155172413793104,0.1489463601532567,1.3039585644816073e-05,0.027804577029854262,0.4799098674701755,0.25,0.2,0.9,0.7310159556561302,0.0,4.2548526734082985,30.208857064852268,H6-Safe Sparse Teacher Projector
H6-Safe Sparse Teacher Projector,232,9.113547044787236,2.3295538701620733,9.1261157455358,2.332075092367097,-0.012568700748565653,-0.13772234634368766,-0.10811067801653759,0.05603448275862069,0.09913793103448276,0.1724137931034483,0.625,5,8,False,0.15517241379310345,36,0.3611111111111111,0.006632064305932551,0.8448275862068966,0.07327586206896551,4.8818490357883705e-06,0.01482067937823562,0.38221951208803984,0.25,0.2,0.95,0.800900545793887,0.0,4.2548526734082985,4.0245226210300595,H6-Safe Sparse Teacher Projector
H6-Safe Sparse Teacher Projector,232,9.124159653960596,2.3312768509676323,9.1261157455358,2.332075092367097,-0.001956091575203962,-0.021433999169006943,-0.034228803294315414,0.01293103448275862,0.017241379310344827,0.06896551724137931,0.25,2,8,False,0.03017241379310345,7,0.42857142857142855,0.0010321611894949486,0.9698275862068966,0.02346743295019157,7.54953444384785e-07,0.004326165115973947,0.27342585822595344,0.25,0.2,0.98,0.9868419270635993,0.0,4.2548526734082985,10.554018789667216,H6-Safe Sparse Teacher Projector
H2H6-Safe Sparse Learned Teacher Hybrid,232,9.069884069961722,2.325453624379154,9.1261157455358,2.332075092367097,-0.0562316755740792,-0.6161621995641389,-0.2839303065849872,0.14224137931034483,0.43103448275862066,0.27586206896551724,1.0,8,8,False,0.5732758620689655,133,0.24812030075187969,0.02967149078477258,0.4353448275862069,0.3448275862068966,4.151703891169334e-06,0.017577483065574762,0.8206100150059255,0.1,0.05,0.75,0.755084332841744,0.25,3.3076181324750884,22.87645169758234,H2H6-Safe Sparse Learned Teacher Hybrid
H2H6-Safe Sparse Learned Teacher Hybrid,232,9.101051866234112,2.3292900678494766,9.1261157455358,2.332075092367097,-0.025063879301688942,-0.2746390685049678,-0.11942259127048649,0.0603448275862069,0.19827586206896552,0.13793103448275862,1.0,8,8,False,0.25862068965517243,60,0.23333333333333334,0.013225333517778489,0.7456896551724138,0.13936781609195403,1.3781658634798166e-06,0.007904865034773806,0.5477152317375242,0.1,0.05,0.9,0.9990090771896427,0.25,3.3076181324750884,1.7286009259616775,H2H6-Safe Sparse Learned Teacher Hybrid
H2H6-Safe Sparse Learned Teacher Hybrid,232,9.112937589486274,2.3307950249958935,9.1261157455358,2.332075092367097,-0.013178156049527791,-0.14440049197856455,-0.05488962897911752,0.02586206896551724,0.13793103448275862,0.06896551724137931,0.875,7,8,False,0.16379310344827586,38,0.15789473684210525,0.0069536525773402896,0.8362068965517241,0.07375478927203065,5.667498704774053e-07,0.004641403794866908,0.4425420638318085,0.1,0.05,0.95,1.2238138351982246,0.25,3.3076181324750884,3.6513960609694225,H2H6-Safe Sparse Learned Teacher Hybrid
H2H6-Safe Sparse Learned Teacher Hybrid,232,9.120546809004862,2.331640226124608,9.1261157455358,2.332075092367097,-0.005568936530939965,-0.061021979998010845,-0.018647180017818517,0.008620689655172414,0.04741379310344827,0.034482758620689655,0.625,5,8,False,0.05603448275862069,13,0.15384615384615385,0.0029385332603344594,0.9439655172413793,0.025383141762452106,1.1401686092061977e-07,0.0015953020866947619,0.28992617012744476,0.1,0.05,0.98,1.6431048122381149,0.25,3.3076181324750884,9.374864167785825,H2H6-Safe Sparse Learned Teacher Hybrid
H2H6-Safe Sparse Learned Teacher Hybrid,232,9.030107458297131,2.3209994685835764,9.1261157455358,2.332075092367097,-0.09600828723867182,-1.0520169786410176,-0.4749256905268115,0.14224137931034483,0.43103448275862066,0.27586206896551724,1.0,8,8,False,0.5732758620689655,133,0.24812030075187969,0.05066021919107107,0.4353448275862069,0.3448275862068966,1.1364830207944326e-05,0.028772361368978736,0.8206100150059255,0.1,0.1,0.75,0.755084332841744,0.25,3.3076181324750884,21.810935066316507,H2H6-Safe Sparse Learned Teacher Hybrid
H2H6-Safe Sparse Learned Teacher Hybrid,232,9.079838800020763,2.327034387045138,9.1261157455358,2.332075092367097,-0.0462769455150403,-0.5070826050717853,-0.21614678347377453,0.0603448275862069,0.19827586206896552,0.13793103448275862,1.0,8,8,False,0.25862068965517243,60,0.23333333333333334,0.024418727494399863,0.7413793103448276,0.13936781609195403,4.647189666394923e-06,0.014313771484998435,0.5477152317375242,0.1,0.1,0.9,0.9990090771896427,0.25,3.3076181324750884,1.1603555700962187,H2H6-Safe Sparse Learned Teacher Hybrid
H2H6-Safe Sparse Learned Teacher Hybrid,232,9.101168068547798,2.3297030211118916,9.1261157455358,2.332075092367097,-0.024947676988002373,-0.2733657741834976,-0.10171504566031603,0.02586206896551724,0.13793103448275862,0.06896551724137931,0.875,7,8,False,0.16379310344827586,38,0.15789473684210525,0.01316401761629556,0.8362068965517241,0.07375478927203065,2.0560339874049915e-06,0.008721105638638505,0.4425420638318085,0.1,0.1,0.95,1.2238138351982246,0.25,3.3076181324750884,3.3361198275958315,H2H6-Safe Sparse Learned Teacher Hybrid
H2H6-Safe Sparse Learned Teacher Hybrid,232,9.115042578439322,2.3312132503823966,9.1261157455358,2.332075092367097,-0.011073167096480022,-0.12133494022099907,-0.03695601328730125,0.008620689655172414,0.04741379310344827,0.034482758620689655,0.625,5,8,False,0.05603448275862069,13,0.15384615384615385,0.005842923443186657,0.9439655172413793,0.025383141762452106,4.5474730361116707e-07,0.0031870598800021717,0.28992617012744476,0.1,0.1,0.98,1.6431048122381149,0.25,3.3076181324750884,9.22741950207727,H2H6-Safe Sparse Learned Teacher Hybrid
H2H6-Safe Sparse Learned Teacher Hybrid,232,9.016541813196417,2.3196307503262488,9.1261157455358,2.332075092367097,-0.10957393233938433,-1.2006634068049957,-0.5336166930566347,0.14224137931034483,0.43103448275862066,0.27586206896551724,1.0,8,8,False,0.5732758620689655,133,0.24812030075187969,0.057818336204052814,0.4353448275862069,0.3448275862068966,1.4143050908765808e-05,0.032523204194848804,0.8206100150059255,0.1,0.15,0.75,0.755084332841744,0.25,3.3076181324750884,21.447545127763075,H2H6-Safe Sparse Learned Teacher Hybrid
H2H6-Safe Sparse Learned Teacher Hybrid,232,9.06811673990925,2.3259198829120753,9.1261157455358,2.332075092367097,-0.05799900562655108,-0.635527832214586,-0.2639370168128058,0.0603448275862069,0.19827586206896552,0.13793103448275862,1.0,8,8,False,0.25862068965517243,60,0.23333333333333334,0.03060404911297832,0.7413793103448276,0.13936781609195403,6.973418354342211e-06,0.0177503274020323,0.5477152317375242,0.1,0.15,0.9,0.9990090771896427,0.25,3.3076181324750884,0.8463506943960647,H2H6-Safe Sparse Learned Teacher Hybrid
H2H6-Safe Sparse Learned Teacher Hybrid,232,9.092015617208116,2.3288903801669276,9.1261157455358,2.332075092367097,-0.034100128327686295,-0.3736543480395828,-0.13656130529145666,0.021551724137931036,0.14224137931034483,0.034482758620689655,0.875,7,8,False,0.16379310344827586,38,0.13157894736842105,0.017993446453530734,0.8362068965517241,0.07375478927203065,3.6777316100150374e-06,0.011676167212156259,0.4425420638318085,0.1,0.15,0.95,1.2238138351982246,0.25,3.3076181324750884,3.0909483886226905,H2H6-Safe Sparse Learned Teacher Hybrid
H2H6-Safe Sparse Learned Teacher Hybrid,232,9.109749663773732,2.3307995527445176,9.1261157455358,2.332075092367097,-0.016366081762070724,-0.17933239288731667,-0.054695477915138825,0.008620689655172414,0.04741379310344827,0.034482758620689655,0.625,5,8,False,0.05603448275862069,13,0.15384615384615385,0.008635809607814054,0.9439655172413793,0.025383141762452106,9.916245691588975e-07,0.004702024231452072,0.28992617012744476,0.1,0.15,0.98,1.6431048122381149,0.25,3.3076181324750884,9.08563546447213,H2H6-Safe Sparse Learned Teacher Hybrid
H2H6-Safe Sparse Learned Teacher Hybrid,232,9.012179741354736,2.3192334866557944,9.1261157455358,2.332075092367097,-0.11393600418106602,-1.2484610893955927,-0.550651464794951,0.14224137931034483,0.43103448275862066,0.27586206896551724,1.0,8,8,False,0.5732758620689655,133,0.24812030075187969,0.06012004912886981,0.4353448275862069,0.3448275862068966,1.4862893712689126e-05,0.03370151286611812,0.8206100150059255,0.1,0.2,0.75,0.755084332841744,0.25,3.3076181324750884,21.33069605742797,H2H6-Safe Sparse Learned Teacher Hybrid
H2H6-Safe Sparse Learned Teacher Hybrid,232,9.063772140820127,2.3255233311553516,9.1261157455358,2.332075092367097,-0.06234360471567396,-0.6831340559959083,-0.28094126150120374,0.0603448275862069,0.19827586206896552,0.13793103448275862,1.0,8,8,False,0.25862068965517243,60,0.23333333333333334,0.03289654227666886,0.7413793103448276,0.13936781609195403,7.723032683113411e-06,0.01901259886835319,0.5477152317375242,0.1,0.2,0.9,0.9990090771896427,0.25,3.3076181324750884,0.7299696757040259,H2H6-Safe Sparse Learned Teacher Hybrid
H2H6-Safe Sparse Learned Teacher Hybrid,232,9.087679323970217,2.328508562718625,9.1261157455358,2.332075092367097,-0.03843642156558351,-0.421169559922228,-0.15293373891999798,0.021551724137931036,0.14224137931034483,0.034482758620689655,0.875,7,8,False,0.16379310344827586,38,0.13157894736842105,0.020281556909688803,0.8362068965517241,0.07375478927203065,4.406762814056565e-06,0.012997799656353963,0.4425420638318085,0.1,0.2,0.95,1.2238138351982246,0.25,3.3076181324750884,2.9747898630553036,H2H6-Safe Sparse Learned Teacher Hybrid
