config_id,sample_key,sample_id,split,dataset,backbone,horizon,seed,split_eval,selected_candidate,selected_family,delta_mse_vs_sra_balanced,selected_non_parent
ETTm1_DLinear_192_seed2026,val::val_00060,val_00060,val,ETTm1,DLinear,192,2026,inner_train,mrc_ridge_residual_blend,residual,-0.16731694415056197,True
ETTm1_DLinear_192_seed2026,val::val_00061,val_00061,val,ETTm1,DLinear,192,2026,inner_train,residual_q25,residual_distribution,-1.0643174474613715,True
ETTm1_DLinear_192_seed2026,val::val_00063,val_00063,val,ETTm1,DLinear,192,2026,inner_train,residual_config_median,residual_distribution,-0.04850925744584522,True
ETTm1_DLinear_192_seed2026,val::val_00065,val_00065,val,ETTm1,DLinear,192,2026,inner_train,residual_q75,residual_distribution,-0.7276557835173563,True
ETTm1_DLinear_192_seed2026,val::val_00066,val_00066,val,ETTm1,DLinear,192,2026,inner_train,teacher_median_smoothing,smoothing_teacher,-1.1569817111686875,True
ETTm1_DLinear_192_seed2026,val::val_00068,val_00068,val,ETTm1,DLinear,192,2026,inner_train,mrc_ridge_residual_blend,residual,-0.5041440858814248,True
ETTm1_DLinear_192_seed2026,val::val_00070,val_00070,val,ETTm1,DLinear,192,2026,inner_train,teacher_median_smoothing,smoothing_teacher,-1.1373095568051026,True
ETTm1_DLinear_192_seed2026,val::val_00072,val_00072,val,ETTm1,DLinear,192,2026,inner_train,residual_q25,residual_distribution,-2.5439478996727356,True
ETTm1_DLinear_192_seed2026,val::val_00073,val_00073,val,ETTm1,DLinear,192,2026,inner_train,teacher_median_smoothing,smoothing_teacher,-5.208744300228549,True
ETTm1_DLinear_192_seed2026,val::val_00074,val_00074,val,ETTm1,DLinear,192,2026,inner_train,mrc_ridge_residual_blend,residual,-0.9273603616795087,True
ETTm1_DLinear_192_seed2026,val::val_00076,val_00076,val,ETTm1,DLinear,192,2026,inner_train,mrc_ridge_abstain,residual,-0.24048123614160577,True
ETTm1_DLinear_192_seed2026,val::val_00077,val_00077,val,ETTm1,DLinear,192,2026,inner_train,residual_memory_knn_median,retrieval_memory,-0.4677919291558368,True
ETTm1_DLinear_192_seed2026,val::val_00078,val_00078,val,ETTm1,DLinear,192,2026,inner_train,teacher_median_smoothing,smoothing_teacher,-1.693077214010204,True
ETTm1_DLinear_192_seed2026,val::val_00083,val_00083,val,ETTm1,DLinear,192,2026,inner_train,teacher_median_smoothing,smoothing_teacher,-1.8647230638085799,True
ETTm1_DLinear_192_seed2026,val::val_00084,val_00084,val,ETTm1,DLinear,192,2026,inner_train,teacher_naive_smoothing,smoothing_teacher,-1.9998930770597934,True
ETTm1_DLinear_192_seed2026,val::val_00085,val_00085,val,ETTm1,DLinear,192,2026,inner_train,parent::SRA-BP-balanced,parent,0.0,False
ETTm1_DLinear_192_seed2026,val::val_00087,val_00087,val,ETTm1,DLinear,192,2026,inner_train,parent::SRA-BP-balanced,parent,0.0,False
ETTm1_DLinear_192_seed2026,val::val_00088,val_00088,val,ETTm1,DLinear,192,2026,inner_train,teacher_naive_smoothing,smoothing_teacher,-1.036587562596274,True
ETTm1_DLinear_192_seed2026,val::val_00089,val_00089,val,ETTm1,DLinear,192,2026,inner_train,residual_q25,residual_distribution,-0.7647619640030066,True
ETTm1_DLinear_192_seed2026,val::val_00092,val_00092,val,ETTm1,DLinear,192,2026,inner_train,teacher_naive_smoothing,smoothing_teacher,-1.0688803309898889,True
ETTm1_DLinear_192_seed2026,val::val_00093,val_00093,val,ETTm1,DLinear,192,2026,inner_train,teacher_naive_smoothing,smoothing_teacher,-0.8381497305712076,True
ETTm1_DLinear_192_seed2026,val::val_00095,val_00095,val,ETTm1,DLinear,192,2026,inner_train,mrc_ridge_residual_blend,residual,-0.012105883006936047,True
ETTm1_PatchTST_96_seed2026,val::val_00000,val_00000,val,ETTm1,PatchTST,96,2026,inner_train,mrc_ridge_residual_blend,residual,-0.6887422643872458,True
ETTm1_PatchTST_96_seed2026,val::val_00001,val_00001,val,ETTm1,PatchTST,96,2026,inner_train,residual_q75,residual_distribution,-0.7252813078641585,True
ETTm1_PatchTST_96_seed2026,val::val_00003,val_00003,val,ETTm1,PatchTST,96,2026,inner_train,residual_q25,residual_distribution,-1.2601988972688032,True
ETTm1_PatchTST_96_seed2026,val::val_00005,val_00005,val,ETTm1,PatchTST,96,2026,inner_train,parent::SRA-BP-balanced,parent,0.0,False
ETTm1_PatchTST_96_seed2026,val::val_00006,val_00006,val,ETTm1,PatchTST,96,2026,inner_train,residual_q75,residual_distribution,-0.9003621316412489,True
ETTm1_PatchTST_96_seed2026,val::val_00008,val_00008,val,ETTm1,PatchTST,96,2026,inner_train,volatility_shrink,volatility,-0.26566927742071017,True
ETTm1_PatchTST_96_seed2026,val::val_00010,val_00010,val,ETTm1,PatchTST,96,2026,inner_train,mrc_ridge_residual_blend,residual,-0.10101395673114699,True
ETTm1_PatchTST_96_seed2026,val::val_00011,val_00011,val,ETTm1,PatchTST,96,2026,inner_train,residual_q25,residual_distribution,-2.1981983572829087,True
ETTm1_PatchTST_96_seed2026,val::val_00012,val_00012,val,ETTm1,PatchTST,96,2026,inner_train,teacher_median_smoothing,smoothing_teacher,-1.4863687705879034,True
ETTm1_PatchTST_96_seed2026,val::val_00013,val_00013,val,ETTm1,PatchTST,96,2026,inner_train,teacher_naive_smoothing,smoothing_teacher,-0.8272521429356456,True
ETTm1_PatchTST_96_seed2026,val::val_00014,val_00014,val,ETTm1,PatchTST,96,2026,inner_train,mrc_ridge_residual_blend,residual,-0.4341375056282789,True
ETTm1_PatchTST_96_seed2026,val::val_00015,val_00015,val,ETTm1,PatchTST,96,2026,inner_train,mrc_ridge_residual_blend,residual,-0.48659845695604664,True
ETTm1_PatchTST_96_seed2026,val::val_00018,val_00018,val,ETTm1,PatchTST,96,2026,inner_train,residual_q25,residual_distribution,-1.1872397966374546,True
ETTm1_PatchTST_96_seed2026,val::val_00019,val_00019,val,ETTm1,PatchTST,96,2026,inner_train,teacher_naive_smoothing,smoothing_teacher,-0.41521587993126086,True
ETTm1_PatchTST_96_seed2026,val::val_00020,val_00020,val,ETTm1,PatchTST,96,2026,inner_train,teacher_ema_smoothing,smoothing_teacher,-0.3252449105613229,True
ETTm1_PatchTST_96_seed2026,val::val_00021,val_00021,val,ETTm1,PatchTST,96,2026,inner_train,residual_q75,residual_distribution,-0.4683555511910966,True
ETTm1_PatchTST_96_seed2026,val::val_00022,val_00022,val,ETTm1,PatchTST,96,2026,inner_train,mrc_ridge_abstain,residual,-1.492010561312798,True
ETTm1_PatchTST_96_seed2026,val::val_00025,val_00025,val,ETTm1,PatchTST,96,2026,inner_train,residual_q75,residual_distribution,-0.4233635083528151,True
ETTm1_PatchTST_96_seed2026,val::val_00026,val_00026,val,ETTm1,PatchTST,96,2026,inner_train,teacher_short_preserve_mid_smooth,smoothing_teacher,-0.4595521044752777,True
ETTm1_PatchTST_96_seed2026,val::val_00027,val_00027,val,ETTm1,PatchTST,96,2026,inner_train,residual_q25,residual_distribution,-1.1455501103712233,True
ETTm1_PatchTST_96_seed2026,val::val_00030,val_00030,val,ETTm1,PatchTST,96,2026,inner_train,teacher_short_preserve_mid_smooth,smoothing_teacher,-0.5523217933916018,True
ETTm1_PatchTST_96_seed2026,val::val_00031,val_00031,val,ETTm1,PatchTST,96,2026,inner_train,residual_q75,residual_distribution,-0.5031027805047996,True
ETTm1_PatchTST_96_seed2026,val::val_00033,val_00033,val,ETTm1,PatchTST,96,2026,inner_train,residual_q75,residual_distribution,-0.5115645994952134,True
ETTm1_PatchTST_96_seed2026,val::val_00035,val_00035,val,ETTm1,PatchTST,96,2026,inner_train,teacher_naive_smoothing,smoothing_teacher,-2.290206730688791,True
ETTm1_PatchTST_96_seed2026,val::val_00036,val_00036,val,ETTm1,PatchTST,96,2026,inner_train,teacher_median_smoothing,smoothing_teacher,-1.0247357046606247,True
ETTm1_PatchTST_96_seed2026,val::val_00038,val_00038,val,ETTm1,PatchTST,96,2026,inner_train,teacher_ema_smoothing,smoothing_teacher,-1.4734913728177612,True
ETTm1_PatchTST_96_seed2026,val::val_00043,val_00043,val,ETTm1,PatchTST,96,2026,inner_train,teacher_median_smoothing,smoothing_teacher,-0.6319267828545607,True
ETTm1_PatchTST_96_seed2026,val::val_00044,val_00044,val,ETTm1,PatchTST,96,2026,inner_train,teacher_ema_smoothing,smoothing_teacher,-2.095786960194897,True
ETTm1_PatchTST_96_seed2026,val::val_00045,val_00045,val,ETTm1,PatchTST,96,2026,inner_train,mrc_ridge_residual_blend,residual,-0.16766535170285746,True
ETTm1_PatchTST_96_seed2026,val::val_00047,val_00047,val,ETTm1,PatchTST,96,2026,inner_train,teacher_naive_smoothing,smoothing_teacher,-0.5960687607887185,True
ETTm1_PatchTST_96_seed2026,val::val_00048,val_00048,val,ETTm1,PatchTST,96,2026,inner_train,residual_memory_knn_weighted,retrieval_memory,-0.9560034341324375,True
ETTm1_PatchTST_96_seed2026,val::val_00049,val_00049,val,ETTm1,PatchTST,96,2026,inner_train,teacher_short_preserve_mid_smooth,smoothing_teacher,-0.646097554247651,True
ETTm1_PatchTST_96_seed2026,val::val_00050,val_00050,val,ETTm1,PatchTST,96,2026,inner_train,parent::SRA-BP-balanced,parent,0.0,False
ETTm1_PatchTST_96_seed2026,val::val_00051,val_00051,val,ETTm1,PatchTST,96,2026,inner_train,residual_q25,residual_distribution,-4.078563041358176,True
ETTm1_PatchTST_96_seed2026,val::val_00052,val_00052,val,ETTm1,PatchTST,96,2026,inner_train,parent::SRA-BP-balanced,parent,0.0,False
ETTm1_PatchTST_96_seed2026,val::val_00055,val_00055,val,ETTm1,PatchTST,96,2026,inner_train,residual_q25,residual_distribution,-0.34861336507777185,True
ETTm1_PatchTST_96_seed2026,val::val_00057,val_00057,val,ETTm1,PatchTST,96,2026,inner_train,residual_q75,residual_distribution,-0.33704074105834025,True
ETTm1_PatchTST_96_seed2026,val::val_00061,val_00061,val,ETTm1,PatchTST,96,2026,inner_train,teacher_short_preserve_mid_smooth,smoothing_teacher,-0.34453454187564336,True
ETTm1_PatchTST_96_seed2026,val::val_00062,val_00062,val,ETTm1,PatchTST,96,2026,inner_train,mrc_ridge_residual_blend,residual,-0.8156935544257993,True
ETTm1_PatchTST_96_seed2026,val::val_00063,val_00063,val,ETTm1,PatchTST,96,2026,inner_train,residual_q25,residual_distribution,-0.49199665721952135,True
ETTm1_PatchTST_96_seed2026,val::val_00065,val_00065,val,ETTm1,PatchTST,96,2026,inner_train,teacher_ema_smoothing,smoothing_teacher,-0.4260218015205415,True
ETTm1_PatchTST_96_seed2026,val::val_00066,val_00066,val,ETTm1,PatchTST,96,2026,inner_train,teacher_ema_smoothing,smoothing_teacher,-0.6614350272523648,True
ETTm1_PatchTST_96_seed2026,val::val_00067,val_00067,val,ETTm1,PatchTST,96,2026,inner_train,teacher_ema_smoothing,smoothing_teacher,-0.6808456714846876,True
ETTm1_PatchTST_96_seed2026,val::val_00068,val_00068,val,ETTm1,PatchTST,96,2026,inner_train,teacher_short_preserve_mid_smooth,smoothing_teacher,-0.5481713769204815,True
ETTm1_PatchTST_96_seed2026,val::val_00069,val_00069,val,ETTm1,PatchTST,96,2026,inner_train,residual_q25,residual_distribution,-1.658667397758578,True
ETTm1_PatchTST_96_seed2026,val::val_00072,val_00072,val,ETTm1,PatchTST,96,2026,inner_train,mrc_ridge_residual_blend,residual,-1.3445701914957704,True
ETTm1_PatchTST_96_seed2026,val::val_00073,val_00073,val,ETTm1,PatchTST,96,2026,inner_train,mrc_ridge_residual_blend,residual,-1.8830309675324166,True
ETTm1_PatchTST_96_seed2026,val::val_00074,val_00074,val,ETTm1,PatchTST,96,2026,inner_train,residual_q25,residual_distribution,-2.8278740264169624,True
ETTm1_PatchTST_96_seed2026,val::val_00075,val_00075,val,ETTm1,PatchTST,96,2026,inner_train,mrc_ridge_residual_blend,residual,-1.7649402146653452,True
ETTm1_PatchTST_96_seed2026,val::val_00076,val_00076,val,ETTm1,PatchTST,96,2026,inner_train,residual_q25,residual_distribution,-0.24594054362803464,True
ETTm1_PatchTST_96_seed2026,val::val_00077,val_00077,val,ETTm1,PatchTST,96,2026,inner_train,residual_q75,residual_distribution,-2.801194873310415,True
ETTm1_PatchTST_96_seed2026,val::val_00078,val_00078,val,ETTm1,PatchTST,96,2026,inner_train,residual_q25,residual_distribution,-1.5206560973983292,True
ETTm1_PatchTST_96_seed2026,val::val_00079,val_00079,val,ETTm1,PatchTST,96,2026,inner_train,residual_q25,residual_distribution,-1.2787612390634786,True
ETTm1_PatchTST_96_seed2026,val::val_00080,val_00080,val,ETTm1,PatchTST,96,2026,inner_train,volatility_shrink,volatility,-0.28447384429426714,True
ETTm1_PatchTST_96_seed2026,val::val_00081,val_00081,val,ETTm1,PatchTST,96,2026,inner_train,mrc_ridge_residual_blend,residual,-2.6767097385629963,True
ETTm1_PatchTST_96_seed2026,val::val_00082,val_00082,val,ETTm1,PatchTST,96,2026,inner_train,mrc_ridge_residual_blend,residual,-0.4188738783865622,True
ETTm1_PatchTST_96_seed2026,val::val_00084,val_00084,val,ETTm1,PatchTST,96,2026,inner_train,teacher_median_smoothing,smoothing_teacher,-0.7903271104903622,True
ETTm1_PatchTST_96_seed2026,val::val_00085,val_00085,val,ETTm1,PatchTST,96,2026,inner_train,residual_q25,residual_distribution,-5.374798431459084,True
ETTm1_PatchTST_96_seed2026,val::val_00086,val_00086,val,ETTm1,PatchTST,96,2026,inner_train,residual_q25,residual_distribution,-1.3092538792107788,True
ETTm1_PatchTST_96_seed2026,val::val_00088,val_00088,val,ETTm1,PatchTST,96,2026,inner_train,residual_q25,residual_distribution,-0.3053754374357084,True
ETTm1_PatchTST_96_seed2026,val::val_00089,val_00089,val,ETTm1,PatchTST,96,2026,inner_train,teacher_median_smoothing,smoothing_teacher,-0.12429921029763391,True
ETTm1_PatchTST_96_seed2026,val::val_00090,val_00090,val,ETTm1,PatchTST,96,2026,inner_train,mrc_ridge_residual_blend,residual,-1.4008499306357907,True
ETTm1_PatchTST_96_seed2026,val::val_00091,val_00091,val,ETTm1,PatchTST,96,2026,inner_train,teacher_naive_smoothing,smoothing_teacher,-0.4105241702760639,True
ETTm1_PatchTST_96_seed2026,val::val_00092,val_00092,val,ETTm1,PatchTST,96,2026,inner_train,volatility_shrink,volatility,-0.32510424658722736,True
ETTm1_PatchTST_96_seed2026,val::val_00093,val_00093,val,ETTm1,PatchTST,96,2026,inner_train,residual_q75,residual_distribution,-0.4820771690979093,True
ETTm1_PatchTST_96_seed2026,val::val_00094,val_00094,val,ETTm1,PatchTST,96,2026,inner_train,residual_memory_knn_weighted,retrieval_memory,-0.40817400310308893,True
ETTm1_PatchTST_96_seed2026,val::val_00095,val_00095,val,ETTm1,PatchTST,96,2026,inner_train,teacher_median_smoothing,smoothing_teacher,-0.2922665972635732,True
ETTm1_PatchTST_192_seed2026,val::val_00000,val_00000,val,ETTm1,PatchTST,192,2026,inner_train,residual_memory_knn_weighted,retrieval_memory,-0.4705083759239943,True
ETTm1_PatchTST_192_seed2026,val::val_00002,val_00002,val,ETTm1,PatchTST,192,2026,inner_train,teacher_ema_smoothing,smoothing_teacher,-0.2777266157244065,True
ETTm1_PatchTST_192_seed2026,val::val_00003,val_00003,val,ETTm1,PatchTST,192,2026,inner_train,mrc_ridge_residual_blend,residual,-2.7665084550973447,True
ETTm1_PatchTST_192_seed2026,val::val_00004,val_00004,val,ETTm1,PatchTST,192,2026,inner_train,volatility_shrink,volatility,-0.8088573193798876,True
ETTm1_PatchTST_192_seed2026,val::val_00006,val_00006,val,ETTm1,PatchTST,192,2026,inner_train,mrc_ridge_abstain,residual,-1.5938982648652686,True
ETTm1_PatchTST_192_seed2026,val::val_00007,val_00007,val,ETTm1,PatchTST,192,2026,inner_train,residual_q75,residual_distribution,-0.6054391904958032,True
ETTm1_PatchTST_192_seed2026,val::val_00008,val_00008,val,ETTm1,PatchTST,192,2026,inner_train,volatility_shrink,volatility,-0.22623939645592805,True
ETTm1_PatchTST_192_seed2026,val::val_00017,val_00017,val,ETTm1,PatchTST,192,2026,inner_train,teacher_naive_smoothing,smoothing_teacher,-0.24842908609441672,True
ETTm1_PatchTST_192_seed2026,val::val_00018,val_00018,val,ETTm1,PatchTST,192,2026,inner_train,mrc_ridge_residual_blend,residual,-1.3775343277459715,True
ETTm1_PatchTST_192_seed2026,val::val_00019,val_00019,val,ETTm1,PatchTST,192,2026,inner_train,teacher_naive_smoothing,smoothing_teacher,-0.5671317503007867,True
ETTm1_PatchTST_192_seed2026,val::val_00020,val_00020,val,ETTm1,PatchTST,192,2026,inner_train,teacher_ema_smoothing,smoothing_teacher,-0.36457860961579636,True
ETTm1_PatchTST_192_seed2026,val::val_00021,val_00021,val,ETTm1,PatchTST,192,2026,inner_train,residual_q75,residual_distribution,-0.9206486440746455,True
ETTm1_PatchTST_192_seed2026,val::val_00022,val_00022,val,ETTm1,PatchTST,192,2026,inner_train,teacher_ema_smoothing,smoothing_teacher,-0.8281743599739948,True
ETTm1_PatchTST_192_seed2026,val::val_00024,val_00024,val,ETTm1,PatchTST,192,2026,inner_train,teacher_naive_smoothing,smoothing_teacher,-0.6092253361870301,True
ETTm1_PatchTST_192_seed2026,val::val_00025,val_00025,val,ETTm1,PatchTST,192,2026,inner_train,volatility_shrink,volatility,-0.5146062141076655,True
ETTm1_PatchTST_192_seed2026,val::val_00026,val_00026,val,ETTm1,PatchTST,192,2026,inner_train,volatility_shrink,volatility,-0.7301519772431653,True
ETTm1_PatchTST_192_seed2026,val::val_00028,val_00028,val,ETTm1,PatchTST,192,2026,inner_train,mrc_ridge_residual_blend,residual,-1.6353598356980399,True
ETTm1_PatchTST_192_seed2026,val::val_00031,val_00031,val,ETTm1,PatchTST,192,2026,inner_train,residual_q75,residual_distribution,-0.9849849530247052,True
ETTm1_PatchTST_192_seed2026,val::val_00033,val_00033,val,ETTm1,PatchTST,192,2026,inner_train,teacher_median_smoothing,smoothing_teacher,-0.08853807775946576,True
ETTm1_PatchTST_192_seed2026,val::val_00034,val_00034,val,ETTm1,PatchTST,192,2026,inner_train,mrc_ridge_residual_blend,residual,-2.130975461646795,True
ETTm1_PatchTST_192_seed2026,val::val_00035,val_00035,val,ETTm1,PatchTST,192,2026,inner_train,parent::SRA-BP-balanced,parent,0.0,False
ETTm1_PatchTST_192_seed2026,val::val_00037,val_00037,val,ETTm1,PatchTST,192,2026,inner_train,mrc_ridge_residual_blend,residual,-1.3969251094111321,True
ETTm1_PatchTST_192_seed2026,val::val_00038,val_00038,val,ETTm1,PatchTST,192,2026,inner_train,mrc_ridge_residual_blend,residual,-0.7190212572833108,True
ETTm1_PatchTST_192_seed2026,val::val_00039,val_00039,val,ETTm1,PatchTST,192,2026,inner_train,teacher_ema_smoothing,smoothing_teacher,-0.9430330373672184,True
ETTm1_PatchTST_192_seed2026,val::val_00041,val_00041,val,ETTm1,PatchTST,192,2026,inner_train,teacher_ema_smoothing,smoothing_teacher,-0.5682056187635052,True
ETTm1_PatchTST_192_seed2026,val::val_00042,val_00042,val,ETTm1,PatchTST,192,2026,inner_train,teacher_median_smoothing,smoothing_teacher,-0.663447551496958,True
ETTm1_PatchTST_192_seed2026,val::val_00043,val_00043,val,ETTm1,PatchTST,192,2026,inner_train,teacher_median_smoothing,smoothing_teacher,-0.4060965612024763,True
ETTm1_PatchTST_192_seed2026,val::val_00044,val_00044,val,ETTm1,PatchTST,192,2026,inner_train,residual_q25,residual_distribution,-3.3050310965206116,True
ETTm1_PatchTST_192_seed2026,val::val_00045,val_00045,val,ETTm1,PatchTST,192,2026,inner_train,teacher_ema_smoothing,smoothing_teacher,-1.0810017240703793,True
ETTm1_PatchTST_192_seed2026,val::val_00047,val_00047,val,ETTm1,PatchTST,192,2026,inner_train,residual_q75,residual_distribution,-0.9234183371103901,True
ETTm1_PatchTST_192_seed2026,val::val_00049,val_00049,val,ETTm1,PatchTST,192,2026,inner_train,residual_q25,residual_distribution,-0.9548311430230729,True
ETTm1_PatchTST_192_seed2026,val::val_00051,val_00051,val,ETTm1,PatchTST,192,2026,inner_train,mrc_ridge_abstain,residual,-1.0235242659114139,True
ETTm1_PatchTST_192_seed2026,val::val_00053,val_00053,val,ETTm1,PatchTST,192,2026,inner_train,residual_q25,residual_distribution,-0.4307094719602773,True
ETTm1_PatchTST_192_seed2026,val::val_00054,val_00054,val,ETTm1,PatchTST,192,2026,inner_train,residual_q75,residual_distribution,-0.5297436370878725,True
ETTm1_PatchTST_192_seed2026,val::val_00056,val_00056,val,ETTm1,PatchTST,192,2026,inner_train,residual_q75,residual_distribution,-2.104456002991805,True
ETTm1_PatchTST_192_seed2026,val::val_00057,val_00057,val,ETTm1,PatchTST,192,2026,inner_train,teacher_short_preserve_mid_smooth,smoothing_teacher,-0.21039196343658162,True
ETTm1_PatchTST_192_seed2026,val::val_00058,val_00058,val,ETTm1,PatchTST,192,2026,inner_train,residual_q75,residual_distribution,-0.4952228016256224,True
ETTm1_PatchTST_192_seed2026,val::val_00059,val_00059,val,ETTm1,PatchTST,192,2026,inner_train,teacher_median_smoothing,smoothing_teacher,-0.5261184080792318,True
ETTm1_PatchTST_192_seed2026,val::val_00060,val_00060,val,ETTm1,PatchTST,192,2026,inner_train,teacher_naive_smoothing,smoothing_teacher,-0.3892785606707245,True
ETTm1_PatchTST_192_seed2026,val::val_00061,val_00061,val,ETTm1,PatchTST,192,2026,inner_train,residual_q25,residual_distribution,-1.2195526980929285,True
ETTm1_PatchTST_192_seed2026,val::val_00062,val_00062,val,ETTm1,PatchTST,192,2026,inner_train,teacher_ema_smoothing,smoothing_teacher,-1.1363245255888548,True
ETTm1_PatchTST_192_seed2026,val::val_00063,val_00063,val,ETTm1,PatchTST,192,2026,inner_train,residual_memory_knn_weighted,retrieval_memory,-0.34954752936718503,True
ETTm1_PatchTST_192_seed2026,val::val_00064,val_00064,val,ETTm1,PatchTST,192,2026,inner_train,mrc_ridge_residual_blend,residual,-0.6135271136617995,True
ETTm1_PatchTST_192_seed2026,val::val_00065,val_00065,val,ETTm1,PatchTST,192,2026,inner_train,teacher_naive_smoothing,smoothing_teacher,-1.2594384862662062,True
ETTm1_PatchTST_192_seed2026,val::val_00066,val_00066,val,ETTm1,PatchTST,192,2026,inner_train,residual_q75,residual_distribution,-0.8373470485095593,True
ETTm1_PatchTST_192_seed2026,val::val_00067,val_00067,val,ETTm1,PatchTST,192,2026,inner_train,residual_q75,residual_distribution,-1.0186706246610124,True
ETTm1_PatchTST_192_seed2026,val::val_00069,val_00069,val,ETTm1,PatchTST,192,2026,inner_train,residual_q25,residual_distribution,-3.6994597043400503,True
ETTm1_PatchTST_192_seed2026,val::val_00070,val_00070,val,ETTm1,PatchTST,192,2026,inner_train,mrc_ridge_residual_blend,residual,-0.7615299970206921,True
ETTm1_PatchTST_192_seed2026,val::val_00071,val_00071,val,ETTm1,PatchTST,192,2026,inner_train,parent::SRA-BP-balanced,parent,0.0,False
ETTm1_PatchTST_192_seed2026,val::val_00072,val_00072,val,ETTm1,PatchTST,192,2026,inner_train,residual_q25,residual_distribution,-2.248880956172199,True
ETTm1_PatchTST_192_seed2026,val::val_00074,val_00074,val,ETTm1,PatchTST,192,2026,inner_train,mrc_ridge_residual_blend,residual,-0.9748965515574408,True
ETTm1_PatchTST_192_seed2026,val::val_00075,val_00075,val,ETTm1,PatchTST,192,2026,inner_train,residual_q25,residual_distribution,-1.9513584627151808,True
ETTm1_PatchTST_192_seed2026,val::val_00076,val_00076,val,ETTm1,PatchTST,192,2026,inner_train,mrc_ridge_abstain,residual,-0.0034235697284987765,True
ETTm1_PatchTST_192_seed2026,val::val_00078,val_00078,val,ETTm1,PatchTST,192,2026,inner_train,mrc_ridge_abstain,residual,-0.9499968752748895,True
ETTm1_PatchTST_192_seed2026,val::val_00079,val_00079,val,ETTm1,PatchTST,192,2026,inner_train,residual_q25,residual_distribution,-5.125415314379961,True
ETTm1_PatchTST_192_seed2026,val::val_00080,val_00080,val,ETTm1,PatchTST,192,2026,inner_train,residual_q25,residual_distribution,-0.8104364338506294,True
ETTm1_PatchTST_192_seed2026,val::val_00082,val_00082,val,ETTm1,PatchTST,192,2026,inner_train,mrc_ridge_abstain,residual,-3.1920691022287215,True
ETTm1_PatchTST_192_seed2026,val::val_00083,val_00083,val,ETTm1,PatchTST,192,2026,inner_train,mrc_ridge_residual_blend,residual,-0.567663058614952,True
ETTm1_PatchTST_192_seed2026,val::val_00085,val_00085,val,ETTm1,PatchTST,192,2026,inner_train,mrc_ridge_abstain,residual,-1.00462844214122,True
ETTm1_PatchTST_192_seed2026,val::val_00086,val_00086,val,ETTm1,PatchTST,192,2026,inner_train,residual_q25,residual_distribution,-0.540338071037489,True
ETTm1_PatchTST_192_seed2026,val::val_00087,val_00087,val,ETTm1,PatchTST,192,2026,inner_train,mrc_ridge_residual_blend,residual,-0.2649613321089155,True
ETTm1_PatchTST_192_seed2026,val::val_00088,val_00088,val,ETTm1,PatchTST,192,2026,inner_train,mrc_ridge_residual_blend,residual,-0.45832464548853613,True
ETTm1_PatchTST_192_seed2026,val::val_00089,val_00089,val,ETTm1,PatchTST,192,2026,inner_train,residual_q25,residual_distribution,-0.7868439103416272,True
ETTm1_PatchTST_192_seed2026,val::val_00090,val_00090,val,ETTm1,PatchTST,192,2026,inner_train,residual_q25,residual_distribution,-0.3393949101873792,True
ETTm1_PatchTST_192_seed2026,val::val_00093,val_00093,val,ETTm1,PatchTST,192,2026,inner_train,mrc_ridge_residual_blend,residual,-0.7634105814423879,True
ETTm1_PatchTST_192_seed2026,val::val_00094,val_00094,val,ETTm1,PatchTST,192,2026,inner_train,residual_q75,residual_distribution,-0.47206040971253516,True
ETTm1_PatchTST_192_seed2026,val::val_00095,val_00095,val,ETTm1,PatchTST,192,2026,inner_train,mrc_ridge_residual_blend,residual,-0.08374385657914996,True
ETTh1_DLinear_96_seed2026,val::val_00000,val_00000,val,ETTh1,DLinear,96,2026,inner_calib,residual_q75,residual_distribution,-0.17965993679413272,True
ETTh1_DLinear_96_seed2026,val::val_00004,val_00004,val,ETTh1,DLinear,96,2026,inner_calib,residual_memory_knn_weighted,retrieval_memory,-2.844209247569653,True
ETTh1_DLinear_96_seed2026,val::val_00013,val_00013,val,ETTh1,DLinear,96,2026,inner_calib,residual_q75,residual_distribution,-3.3770337236333674,True
ETTh1_DLinear_96_seed2026,val::val_00020,val_00020,val,ETTh1,DLinear,96,2026,inner_calib,residual_q25,residual_distribution,-0.45993462137299224,True
ETTh1_DLinear_96_seed2026,val::val_00021,val_00021,val,ETTh1,DLinear,96,2026,inner_calib,residual_memory_knn_median,retrieval_memory,-0.14199269462499853,True
ETTh1_DLinear_96_seed2026,val::val_00023,val_00023,val,ETTh1,DLinear,96,2026,inner_calib,mrc_ridge_residual_blend,residual,-0.27199900481564576,True
ETTh1_DLinear_96_seed2026,val::val_00024,val_00024,val,ETTh1,DLinear,96,2026,inner_calib,mrc_ridge_residual_blend,residual,-0.9206976282055792,True
ETTh1_DLinear_96_seed2026,val::val_00026,val_00026,val,ETTh1,DLinear,96,2026,inner_calib,teacher_ema_smoothing,smoothing_teacher,-4.5937323204109335,True
ETTh1_DLinear_96_seed2026,val::val_00027,val_00027,val,ETTh1,DLinear,96,2026,inner_calib,mrc_ridge_residual_blend,residual,-4.874115981335853,True
ETTh1_DLinear_96_seed2026,val::val_00034,val_00034,val,ETTh1,DLinear,96,2026,inner_calib,teacher_naive_smoothing,smoothing_teacher,-0.09982653789435503,True
ETTh1_DLinear_96_seed2026,val::val_00036,val_00036,val,ETTh1,DLinear,96,2026,inner_calib,residual_q25,residual_distribution,-3.8717119442818495,True
