variant,n,mse,mae,lrbn_mse,lrbn_mae,mse_delta_vs_lrbn,mse_delta_pct_vs_lrbn,mae_delta_pct_vs_lrbn,harm_rate,win_rate,max_config_harm,config_improved_ratio,improved_configs,total_configs,test_threshold_leakage,coverage,selected_count,selected_harm_rate,oracle_gain_fraction,mean_expected_harm,mean_lambda_scale,boundary_veto_rate,mean_weight_smoothing_teacher,mean_weight_residual_distribution,mean_weight_retrieval_memory,family_rep,k_max,tau_leave,tau_family_gain,tau_family_harm,beta_harm,safe_floor,temperature,risk_gate,tau_expected_harm,dynamic_lambda,boundary_veto,boundary_veto_mult,boundary_gap_quantile,boundary_repair_quantile,calibration_feasible,calibration_score,target_variant
LambdaVeto-CGA,232,9.074017309645653,2.326198827447275,9.1261157455358,2.332075092367097,-0.052098435890147836,-0.5708719600509736,-0.25197580103049777,0.40948275862068967,0.5905172413793104,0.5862068965517241,1.0,8,8,False,1.0,232,0.40948275862068967,0.0274905245955033,0.0007179732300407031,1.0,0.16810344827586207,0.021982758620663706,0.2780172413790319,0.0,residual_simplex,1,0.55,0.5,0.08,2.0,0.7,1.0,True,0.08,True,True,0.25,0.75,0.5,False,159.67117526988903,LambdaVeto-CGA
LambdaVeto-CGA,232,9.07387782153006,2.326152982945637,9.1261157455358,2.332075092367097,-0.052237924005740954,-0.5724004100436066,-0.25394162544119075,0.4051724137931034,0.5905172413793104,0.5862068965517241,1.0,8,8,False,0.9956896551724138,231,0.4069264069264069,0.027564127601178528,0.0007152027993085539,1.0,0.16810344827586207,0.020689655172393025,0.2780172413790319,0.0,residual_simplex,1,0.55,0.5,0.08,2.0,0.7,1.0,True,0.1,True,True,0.0,0.75,0.5,False,158.56866881372002,LambdaVeto-CGA
LambdaVeto-CGA,232,9.074017309645653,2.326198827447275,9.1261157455358,2.332075092367097,-0.052098435890147836,-0.5708719600509736,-0.25197580103049777,0.40948275862068967,0.5905172413793104,0.5862068965517241,1.0,8,8,False,1.0,232,0.40948275862068967,0.0274905245955033,0.0007179732300407031,1.0,0.16810344827586207,0.021982758620663706,0.2780172413790319,0.0,residual_simplex,1,0.55,0.5,0.08,2.0,0.7,1.0,True,0.1,True,True,0.25,0.75,0.5,False,159.67117526988903,LambdaVeto-CGA
LambdaVeto-CGA,232,9.089795611326295,2.3279181698527243,9.1261157455358,2.332075092367097,-0.03632013420950642,-0.3979802051872315,-0.17824994187166576,0.4051724137931034,0.5905172413793104,0.5862068965517241,1.0,8,8,False,0.9956896551724138,231,0.4069264069264069,0.01916486600295869,0.0007152027993085539,1.0,0.16810344827586207,0.01379310344826201,0.1853448275860211,0.0,residual_simplex,1,0.55,0.5,0.08,2.0,0.8,1.0,True,0.06,True,True,0.0,0.75,0.5,False,158.95307055853186,LambdaVeto-CGA
LambdaVeto-CGA,232,9.089884749434653,2.3279469219701956,9.1261157455358,2.332075092367097,-0.036230996101147876,-0.3970034686352808,-0.17701704343532693,0.40948275862068967,0.5905172413793104,0.5862068965517241,1.0,8,8,False,1.0,232,0.40948275862068967,0.019117830937157593,0.0007179732300407031,1.0,0.16810344827586207,0.014655172413775798,0.1853448275860211,0.0,residual_simplex,1,0.55,0.5,0.08,2.0,0.8,1.0,True,0.06,True,True,0.25,0.75,0.5,False,160.05436110276338,LambdaVeto-CGA
LambdaVeto-CGA,232,9.089795611326295,2.3279181698527243,9.1261157455358,2.332075092367097,-0.03632013420950642,-0.3979802051872315,-0.17824994187166576,0.4051724137931034,0.5905172413793104,0.5862068965517241,1.0,8,8,False,0.9956896551724138,231,0.4069264069264069,0.01916486600295869,0.0007152027993085539,1.0,0.16810344827586207,0.01379310344826201,0.1853448275860211,0.0,residual_simplex,1,0.55,0.5,0.08,2.0,0.8,1.0,True,0.08,True,True,0.0,0.75,0.5,False,158.95307055853186,LambdaVeto-CGA
LambdaVeto-CGA,232,9.089884749434653,2.3279469219701956,9.1261157455358,2.332075092367097,-0.036230996101147876,-0.3970034686352808,-0.17701704343532693,0.40948275862068967,0.5905172413793104,0.5862068965517241,1.0,8,8,False,1.0,232,0.40948275862068967,0.019117830937157593,0.0007179732300407031,1.0,0.16810344827586207,0.014655172413775798,0.1853448275860211,0.0,residual_simplex,1,0.55,0.5,0.08,2.0,0.8,1.0,True,0.08,True,True,0.25,0.75,0.5,False,160.05436110276338,LambdaVeto-CGA
LambdaVeto-CGA,232,9.089795611326295,2.3279181698527243,9.1261157455358,2.332075092367097,-0.03632013420950642,-0.3979802051872315,-0.17824994187166576,0.4051724137931034,0.5905172413793104,0.5862068965517241,1.0,8,8,False,0.9956896551724138,231,0.4069264069264069,0.01916486600295869,0.0007152027993085539,1.0,0.16810344827586207,0.01379310344826201,0.1853448275860211,0.0,residual_simplex,1,0.55,0.5,0.08,2.0,0.8,1.0,True,0.1,True,True,0.0,0.75,0.5,False,158.95307055853186,LambdaVeto-CGA
LambdaVeto-CGA,232,9.089884749434653,2.3279469219701956,9.1261157455358,2.332075092367097,-0.036230996101147876,-0.3970034686352808,-0.17701704343532693,0.40948275862068967,0.5905172413793104,0.5862068965517241,1.0,8,8,False,1.0,232,0.40948275862068967,0.019117830937157593,0.0007179732300407031,1.0,0.16810344827586207,0.014655172413775798,0.1853448275860211,0.0,residual_simplex,1,0.55,0.5,0.08,2.0,0.8,1.0,True,0.1,True,True,0.25,0.75,0.5,False,160.05436110276338,LambdaVeto-CGA
LambdaVeto-CGA,232,9.107208252661543,2.329890058863774,9.1261157455358,2.332075092367097,-0.018907492874259475,-0.20718006850601622,-0.09369481716541894,0.4051724137931034,0.5905172413793104,0.5862068965517241,1.0,8,8,False,0.9956896551724138,231,0.4069264069264069,0.009976823469232534,0.0007152027993085539,1.0,0.16810344827586207,0.006896551724131005,0.09267241379301056,0.0,residual_simplex,1,0.55,0.5,0.08,2.0,0.9,1.0,True,0.06,True,True,0.0,0.75,0.5,False,159.37357175855624,LambdaVeto-CGA
LambdaVeto-CGA,232,9.10725089473137,2.329901719863243,9.1261157455358,2.332075092367097,-0.018864850804431968,-0.2067128152849368,-0.09319479040998285,0.40948275862068967,0.5905172413793104,0.5862068965517241,1.0,8,8,False,1.0,232,0.40948275862068967,0.009954322738656514,0.0007179732300407031,1.0,0.16810344827586207,0.007327586206887899,0.09267241379301056,0.0,residual_simplex,1,0.55,0.5,0.08,2.0,0.9,1.0,True,0.06,True,True,0.25,0.75,0.5,False,160.47373946107626,LambdaVeto-CGA
LambdaVeto-CGA,232,9.107208252661543,2.329890058863774,9.1261157455358,2.332075092367097,-0.018907492874259475,-0.20718006850601622,-0.09369481716541894,0.4051724137931034,0.5905172413793104,0.5862068965517241,1.0,8,8,False,0.9956896551724138,231,0.4069264069264069,0.009976823469232534,0.0007152027993085539,1.0,0.16810344827586207,0.006896551724131005,0.09267241379301056,0.0,residual_simplex,1,0.55,0.5,0.08,2.0,0.9,1.0,True,0.08,True,True,0.0,0.75,0.5,False,159.37357175855624,LambdaVeto-CGA
LambdaVeto-CGA,232,9.10725089473137,2.329901719863243,9.1261157455358,2.332075092367097,-0.018864850804431968,-0.2067128152849368,-0.09319479040998285,0.40948275862068967,0.5905172413793104,0.5862068965517241,1.0,8,8,False,1.0,232,0.40948275862068967,0.009954322738656514,0.0007179732300407031,1.0,0.16810344827586207,0.007327586206887899,0.09267241379301056,0.0,residual_simplex,1,0.55,0.5,0.08,2.0,0.9,1.0,True,0.08,True,True,0.25,0.75,0.5,False,160.47373946107626,LambdaVeto-CGA
LambdaVeto-CGA,232,9.107208252661543,2.329890058863774,9.1261157455358,2.332075092367097,-0.018907492874259475,-0.20718006850601622,-0.09369481716541894,0.4051724137931034,0.5905172413793104,0.5862068965517241,1.0,8,8,False,0.9956896551724138,231,0.4069264069264069,0.009976823469232534,0.0007152027993085539,1.0,0.16810344827586207,0.006896551724131005,0.09267241379301056,0.0,residual_simplex,1,0.55,0.5,0.08,2.0,0.9,1.0,True,0.1,True,True,0.0,0.75,0.5,False,159.37357175855624,LambdaVeto-CGA
LambdaVeto-CGA,232,9.10725089473137,2.329901719863243,9.1261157455358,2.332075092367097,-0.018864850804431968,-0.2067128152849368,-0.09319479040998285,0.40948275862068967,0.5905172413793104,0.5862068965517241,1.0,8,8,False,1.0,232,0.40948275862068967,0.009954322738656514,0.0007179732300407031,1.0,0.16810344827586207,0.007327586206887899,0.09267241379301056,0.0,residual_simplex,1,0.55,0.5,0.08,2.0,0.9,1.0,True,0.1,True,True,0.25,0.75,0.5,False,160.47373946107626,LambdaVeto-CGA
LambdaVeto-CGA,232,9.070793319325649,2.3259614609701336,9.1261157455358,2.332075092367097,-0.05532242621015255,-0.6061990412141547,-0.26215413863636694,0.4051724137931034,0.5905172413793104,0.5862068965517241,1.0,8,8,False,0.9956896551724138,231,0.4069264069264069,0.029191711659441903,0.0007152027993085524,1.0,0.16810344827586207,0.02068965517239297,0.2780172413790314,0.0,residual_simplex,1,0.55,0.5,0.08,4.0,0.7,1.0,True,0.06,True,True,0.0,0.75,0.5,False,158.4941805810929,LambdaVeto-CGA
LambdaVeto-CGA,232,9.070932807441242,2.3260073054717716,9.1261157455358,2.332075092367097,-0.05518293809455944,-0.6046705912215216,-0.260188314225674,0.40948275862068967,0.5905172413793104,0.5862068965517241,1.0,8,8,False,1.0,232,0.40948275862068967,0.02911810865376668,0.0007179732300407017,1.0,0.16810344827586207,0.02198275862066364,0.2780172413790314,0.0,residual_simplex,1,0.55,0.5,0.08,4.0,0.7,1.0,True,0.06,True,True,0.25,0.75,0.5,False,159.5966870372619,LambdaVeto-CGA
LambdaVeto-CGA,232,9.070793319325649,2.3259614609701336,9.1261157455358,2.332075092367097,-0.05532242621015255,-0.6061990412141547,-0.26215413863636694,0.4051724137931034,0.5905172413793104,0.5862068965517241,1.0,8,8,False,0.9956896551724138,231,0.4069264069264069,0.029191711659441903,0.0007152027993085524,1.0,0.16810344827586207,0.02068965517239297,0.2780172413790314,0.0,residual_simplex,1,0.55,0.5,0.08,4.0,0.7,1.0,True,0.08,True,True,0.0,0.75,0.5,False,158.4941805810929,LambdaVeto-CGA
LambdaVeto-CGA,232,9.070932807441242,2.3260073054717716,9.1261157455358,2.332075092367097,-0.05518293809455944,-0.6046705912215216,-0.260188314225674,0.40948275862068967,0.5905172413793104,0.5862068965517241,1.0,8,8,False,1.0,232,0.40948275862068967,0.02911810865376668,0.0007179732300407017,1.0,0.16810344827586207,0.02198275862066364,0.2780172413790314,0.0,residual_simplex,1,0.55,0.5,0.08,4.0,0.7,1.0,True,0.08,True,True,0.25,0.75,0.5,False,159.5966870372619,LambdaVeto-CGA
LambdaVeto-CGA,232,9.070793319325649,2.3259614609701336,9.1261157455358,2.332075092367097,-0.05532242621015255,-0.6061990412141547,-0.26215413863636694,0.4051724137931034,0.5905172413793104,0.5862068965517241,1.0,8,8,False,0.9956896551724138,231,0.4069264069264069,0.029191711659441903,0.0007152027993085524,1.0,0.16810344827586207,0.02068965517239297,0.2780172413790314,0.0,residual_simplex,1,0.55,0.5,0.08,4.0,0.7,1.0,True,0.1,True,True,0.0,0.75,0.5,False,158.4941805810929,LambdaVeto-CGA
LambdaVeto-CGA,232,9.070932807441242,2.3260073054717716,9.1261157455358,2.332075092367097,-0.05518293809455944,-0.6046705912215216,-0.260188314225674,0.40948275862068967,0.5905172413793104,0.5862068965517241,1.0,8,8,False,1.0,232,0.40948275862068967,0.02911810865376668,0.0007179732300407017,1.0,0.16810344827586207,0.02198275862066364,0.2780172413790314,0.0,residual_simplex,1,0.55,0.5,0.08,4.0,0.7,1.0,True,0.1,True,True,0.25,0.75,0.5,False,159.5966870372619,LambdaVeto-CGA
LambdaVeto-CGA,232,9.087661952744437,2.327783779862518,9.1261157455358,2.332075092367097,-0.038453792791364134,-0.42135990624530584,-0.18401262035787838,0.40086206896551724,0.5948275862068966,0.5862068965517241,1.0,8,8,False,0.9956896551724138,231,0.4025974025974026,0.020290723098681178,0.0007152027993085524,1.0,0.16810344827586207,0.013793103448261974,0.18534482758602086,0.0,residual_simplex,1,0.55,0.5,0.08,4.0,0.8,1.0,True,0.06,True,True,0.0,0.75,0.5,False,157.95326856801182,LambdaVeto-CGA
LambdaVeto-CGA,232,9.087751090852795,2.3278125319799887,9.1261157455358,2.332075092367097,-0.03836465468300559,-0.42038316969335526,-0.18277972192155856,0.4051724137931034,0.5948275862068966,0.5862068965517241,1.0,8,8,False,1.0,232,0.4051724137931034,0.020243688032880083,0.0007179732300407017,1.0,0.16810344827586207,0.014655172413775754,0.18534482758602086,0.0,residual_simplex,1,0.55,0.5,0.08,4.0,0.8,1.0,True,0.06,True,True,0.25,0.75,0.5,False,159.05455911224325,LambdaVeto-CGA
LambdaVeto-CGA,232,9.087661952744437,2.327783779862518,9.1261157455358,2.332075092367097,-0.038453792791364134,-0.42135990624530584,-0.18401262035787838,0.40086206896551724,0.5948275862068966,0.5862068965517241,1.0,8,8,False,0.9956896551724138,231,0.4025974025974026,0.020290723098681178,0.0007152027993085524,1.0,0.16810344827586207,0.013793103448261974,0.18534482758602086,0.0,residual_simplex,1,0.55,0.5,0.08,4.0,0.8,1.0,True,0.08,True,True,0.0,0.75,0.5,False,157.95326856801182,LambdaVeto-CGA
LambdaVeto-CGA,232,9.087751090852795,2.3278125319799887,9.1261157455358,2.332075092367097,-0.03836465468300559,-0.42038316969335526,-0.18277972192155856,0.4051724137931034,0.5948275862068966,0.5862068965517241,1.0,8,8,False,1.0,232,0.4051724137931034,0.020243688032880083,0.0007179732300407017,1.0,0.16810344827586207,0.014655172413775754,0.18534482758602086,0.0,residual_simplex,1,0.55,0.5,0.08,4.0,0.8,1.0,True,0.08,True,True,0.25,0.75,0.5,False,159.05455911224325,LambdaVeto-CGA
LambdaVeto-CGA,232,9.087661952744437,2.327783779862518,9.1261157455358,2.332075092367097,-0.038453792791364134,-0.42135990624530584,-0.18401262035787838,0.40086206896551724,0.5948275862068966,0.5862068965517241,1.0,8,8,False,0.9956896551724138,231,0.4025974025974026,0.020290723098681178,0.0007152027993085524,1.0,0.16810344827586207,0.013793103448261974,0.18534482758602086,0.0,residual_simplex,1,0.55,0.5,0.08,4.0,0.8,1.0,True,0.1,True,True,0.0,0.75,0.5,False,157.95326856801182,LambdaVeto-CGA
LambdaVeto-CGA,232,9.087751090852795,2.3278125319799887,9.1261157455358,2.332075092367097,-0.03836465468300559,-0.42038316969335526,-0.18277972192155856,0.4051724137931034,0.5948275862068966,0.5862068965517241,1.0,8,8,False,1.0,232,0.4051724137931034,0.020243688032880083,0.0007179732300407017,1.0,0.16810344827586207,0.014655172413775754,0.18534482758602086,0.0,residual_simplex,1,0.55,0.5,0.08,4.0,0.8,1.0,True,0.1,True,True,0.25,0.75,0.5,False,159.05455911224325,LambdaVeto-CGA
LambdaVeto-CGA,232,9.106102761481154,2.329816378525068,9.1261157455358,2.332075092367097,-0.020012984054646563,-0.21929355917392748,-0.09685424966531843,0.39655172413793105,0.5991379310344828,0.5862068965517241,1.0,8,8,False,0.9956896551724138,231,0.39826839826839827,0.010560152545533849,0.0007152027993085524,1.0,0.16810344827586207,0.006896551724130987,0.09267241379301043,0.0,residual_simplex,1,0.55,0.5,0.08,4.0,0.9,1.0,True,0.06,True,True,0.0,0.75,0.5,False,157.4503233168429,LambdaVeto-CGA
LambdaVeto-CGA,232,9.10614540355098,2.3298280395245365,9.1261157455358,2.332075092367097,-0.019970341984819055,-0.218826305952848,-0.09635422290988234,0.40086206896551724,0.5991379310344828,0.5862068965517241,1.0,8,8,False,1.0,232,0.40086206896551724,0.010537651814957829,0.0007179732300407017,1.0,0.16810344827586207,0.007327586206887877,0.09267241379301043,0.0,residual_simplex,1,0.55,0.5,0.08,4.0,0.9,1.0,True,0.06,True,True,0.25,0.75,0.5,False,158.55049101936285,LambdaVeto-CGA
LambdaVeto-CGA,232,9.106102761481154,2.329816378525068,9.1261157455358,2.332075092367097,-0.020012984054646563,-0.21929355917392748,-0.09685424966531843,0.39655172413793105,0.5991379310344828,0.5862068965517241,1.0,8,8,False,0.9956896551724138,231,0.39826839826839827,0.010560152545533849,0.0007152027993085524,1.0,0.16810344827586207,0.006896551724130987,0.09267241379301043,0.0,residual_simplex,1,0.55,0.5,0.08,4.0,0.9,1.0,True,0.08,True,True,0.0,0.75,0.5,False,157.4503233168429,LambdaVeto-CGA
LambdaVeto-CGA,232,9.10614540355098,2.3298280395245365,9.1261157455358,2.332075092367097,-0.019970341984819055,-0.218826305952848,-0.09635422290988234,0.40086206896551724,0.5991379310344828,0.5862068965517241,1.0,8,8,False,1.0,232,0.40086206896551724,0.010537651814957829,0.0007179732300407017,1.0,0.16810344827586207,0.007327586206887877,0.09267241379301043,0.0,residual_simplex,1,0.55,0.5,0.08,4.0,0.9,1.0,True,0.08,True,True,0.25,0.75,0.5,False,158.55049101936285,LambdaVeto-CGA
LambdaVeto-CGA,232,9.106102761481154,2.329816378525068,9.1261157455358,2.332075092367097,-0.020012984054646563,-0.21929355917392748,-0.09685424966531843,0.39655172413793105,0.5991379310344828,0.5862068965517241,1.0,8,8,False,0.9956896551724138,231,0.39826839826839827,0.010560152545533849,0.0007152027993085524,1.0,0.16810344827586207,0.006896551724130987,0.09267241379301043,0.0,residual_simplex,1,0.55,0.5,0.08,4.0,0.9,1.0,True,0.1,True,True,0.0,0.75,0.5,False,157.4503233168429,LambdaVeto-CGA
LambdaVeto-CGA,232,9.10614540355098,2.3298280395245365,9.1261157455358,2.332075092367097,-0.019970341984819055,-0.218826305952848,-0.09635422290988234,0.40086206896551724,0.5991379310344828,0.5862068965517241,1.0,8,8,False,1.0,232,0.40086206896551724,0.010537651814957829,0.0007179732300407017,1.0,0.16810344827586207,0.007327586206887877,0.09267241379301043,0.0,residual_simplex,1,0.55,0.5,0.08,4.0,0.9,1.0,True,0.1,True,True,0.25,0.75,0.5,False,158.55049101936285,LambdaVeto-CGA
LambdaVeto-CGA,232,9.07387782153006,2.326152982945637,9.1261157455358,2.332075092367097,-0.052237924005740954,-0.5724004100436066,-0.25394162544119075,0.4051724137931034,0.5905172413793104,0.5862068965517241,1.0,8,8,False,0.9956896551724138,231,0.4069264069264069,0.027564127601178528,0.0007152027993085539,1.0,0.16810344827586207,0.020689655172393025,0.2780172413790319,0.0,residual_simplex,1,0.55,0.5,0.1,2.0,0.7,1.0,True,0.06,True,True,0.0,0.75,0.5,False,158.56866881372002,LambdaVeto-CGA
LambdaVeto-CGA,232,9.074017309645653,2.326198827447275,9.1261157455358,2.332075092367097,-0.052098435890147836,-0.5708719600509736,-0.25197580103049777,0.40948275862068967,0.5905172413793104,0.5862068965517241,1.0,8,8,False,1.0,232,0.40948275862068967,0.0274905245955033,0.0007179732300407031,1.0,0.16810344827586207,0.021982758620663706,0.2780172413790319,0.0,residual_simplex,1,0.55,0.5,0.1,2.0,0.7,1.0,True,0.06,True,True,0.25,0.75,0.5,False,159.67117526988903,LambdaVeto-CGA
LambdaVeto-CGA,232,9.07387782153006,2.326152982945637,9.1261157455358,2.332075092367097,-0.052237924005740954,-0.5724004100436066,-0.25394162544119075,0.4051724137931034,0.5905172413793104,0.5862068965517241,1.0,8,8,False,0.9956896551724138,231,0.4069264069264069,0.027564127601178528,0.0007152027993085539,1.0,0.16810344827586207,0.020689655172393025,0.2780172413790319,0.0,residual_simplex,1,0.55,0.5,0.1,2.0,0.7,1.0,True,0.08,True,True,0.0,0.75,0.5,False,158.56866881372002,LambdaVeto-CGA
LambdaVeto-CGA,232,9.074017309645653,2.326198827447275,9.1261157455358,2.332075092367097,-0.052098435890147836,-0.5708719600509736,-0.25197580103049777,0.40948275862068967,0.5905172413793104,0.5862068965517241,1.0,8,8,False,1.0,232,0.40948275862068967,0.0274905245955033,0.0007179732300407031,1.0,0.16810344827586207,0.021982758620663706,0.2780172413790319,0.0,residual_simplex,1,0.55,0.5,0.1,2.0,0.7,1.0,True,0.08,True,True,0.25,0.75,0.5,False,159.67117526988903,LambdaVeto-CGA
LambdaVeto-CGA,232,9.07387782153006,2.326152982945637,9.1261157455358,2.332075092367097,-0.052237924005740954,-0.5724004100436066,-0.25394162544119075,0.4051724137931034,0.5905172413793104,0.5862068965517241,1.0,8,8,False,0.9956896551724138,231,0.4069264069264069,0.027564127601178528,0.0007152027993085539,1.0,0.16810344827586207,0.020689655172393025,0.2780172413790319,0.0,residual_simplex,1,0.55,0.5,0.1,2.0,0.7,1.0,True,0.1,True,True,0.0,0.75,0.5,False,158.56866881372002,LambdaVeto-CGA
LambdaVeto-CGA,232,9.074017309645653,2.326198827447275,9.1261157455358,2.332075092367097,-0.052098435890147836,-0.5708719600509736,-0.25197580103049777,0.40948275862068967,0.5905172413793104,0.5862068965517241,1.0,8,8,False,1.0,232,0.40948275862068967,0.0274905245955033,0.0007179732300407031,1.0,0.16810344827586207,0.021982758620663706,0.2780172413790319,0.0,residual_simplex,1,0.55,0.5,0.1,2.0,0.7,1.0,True,0.1,True,True,0.25,0.75,0.5,False,159.67117526988903,LambdaVeto-CGA
LambdaVeto-CGA,232,9.089795611326295,2.3279181698527243,9.1261157455358,2.332075092367097,-0.03632013420950642,-0.3979802051872315,-0.17824994187166576,0.4051724137931034,0.5905172413793104,0.5862068965517241,1.0,8,8,False,0.9956896551724138,231,0.4069264069264069,0.01916486600295869,0.0007152027993085539,1.0,0.16810344827586207,0.01379310344826201,0.1853448275860211,0.0,residual_simplex,1,0.55,0.5,0.1,2.0,0.8,1.0,True,0.06,True,True,0.0,0.75,0.5,False,158.95307055853186,LambdaVeto-CGA
LambdaVeto-CGA,232,9.089884749434653,2.3279469219701956,9.1261157455358,2.332075092367097,-0.036230996101147876,-0.3970034686352808,-0.17701704343532693,0.40948275862068967,0.5905172413793104,0.5862068965517241,1.0,8,8,False,1.0,232,0.40948275862068967,0.019117830937157593,0.0007179732300407031,1.0,0.16810344827586207,0.014655172413775798,0.1853448275860211,0.0,residual_simplex,1,0.55,0.5,0.1,2.0,0.8,1.0,True,0.06,True,True,0.25,0.75,0.5,False,160.05436110276338,LambdaVeto-CGA
LambdaVeto-CGA,232,9.089795611326295,2.3279181698527243,9.1261157455358,2.332075092367097,-0.03632013420950642,-0.3979802051872315,-0.17824994187166576,0.4051724137931034,0.5905172413793104,0.5862068965517241,1.0,8,8,False,0.9956896551724138,231,0.4069264069264069,0.01916486600295869,0.0007152027993085539,1.0,0.16810344827586207,0.01379310344826201,0.1853448275860211,0.0,residual_simplex,1,0.55,0.5,0.1,2.0,0.8,1.0,True,0.08,True,True,0.0,0.75,0.5,False,158.95307055853186,LambdaVeto-CGA
LambdaVeto-CGA,232,9.089884749434653,2.3279469219701956,9.1261157455358,2.332075092367097,-0.036230996101147876,-0.3970034686352808,-0.17701704343532693,0.40948275862068967,0.5905172413793104,0.5862068965517241,1.0,8,8,False,1.0,232,0.40948275862068967,0.019117830937157593,0.0007179732300407031,1.0,0.16810344827586207,0.014655172413775798,0.1853448275860211,0.0,residual_simplex,1,0.55,0.5,0.1,2.0,0.8,1.0,True,0.08,True,True,0.25,0.75,0.5,False,160.05436110276338,LambdaVeto-CGA
LambdaVeto-CGA,232,9.089795611326295,2.3279181698527243,9.1261157455358,2.332075092367097,-0.03632013420950642,-0.3979802051872315,-0.17824994187166576,0.4051724137931034,0.5905172413793104,0.5862068965517241,1.0,8,8,False,0.9956896551724138,231,0.4069264069264069,0.01916486600295869,0.0007152027993085539,1.0,0.16810344827586207,0.01379310344826201,0.1853448275860211,0.0,residual_simplex,1,0.55,0.5,0.1,2.0,0.8,1.0,True,0.1,True,True,0.0,0.75,0.5,False,158.95307055853186,LambdaVeto-CGA
LambdaVeto-CGA,232,9.089884749434653,2.3279469219701956,9.1261157455358,2.332075092367097,-0.036230996101147876,-0.3970034686352808,-0.17701704343532693,0.40948275862068967,0.5905172413793104,0.5862068965517241,1.0,8,8,False,1.0,232,0.40948275862068967,0.019117830937157593,0.0007179732300407031,1.0,0.16810344827586207,0.014655172413775798,0.1853448275860211,0.0,residual_simplex,1,0.55,0.5,0.1,2.0,0.8,1.0,True,0.1,True,True,0.25,0.75,0.5,False,160.05436110276338,LambdaVeto-CGA
LambdaVeto-CGA,232,9.107208252661543,2.329890058863774,9.1261157455358,2.332075092367097,-0.018907492874259475,-0.20718006850601622,-0.09369481716541894,0.4051724137931034,0.5905172413793104,0.5862068965517241,1.0,8,8,False,0.9956896551724138,231,0.4069264069264069,0.009976823469232534,0.0007152027993085539,1.0,0.16810344827586207,0.006896551724131005,0.09267241379301056,0.0,residual_simplex,1,0.55,0.5,0.1,2.0,0.9,1.0,True,0.06,True,True,0.0,0.75,0.5,False,159.37357175855624,LambdaVeto-CGA
LambdaVeto-CGA,232,9.10725089473137,2.329901719863243,9.1261157455358,2.332075092367097,-0.018864850804431968,-0.2067128152849368,-0.09319479040998285,0.40948275862068967,0.5905172413793104,0.5862068965517241,1.0,8,8,False,1.0,232,0.40948275862068967,0.009954322738656514,0.0007179732300407031,1.0,0.16810344827586207,0.007327586206887899,0.09267241379301056,0.0,residual_simplex,1,0.55,0.5,0.1,2.0,0.9,1.0,True,0.06,True,True,0.25,0.75,0.5,False,160.47373946107626,LambdaVeto-CGA
LambdaVeto-CGA,232,9.107208252661543,2.329890058863774,9.1261157455358,2.332075092367097,-0.018907492874259475,-0.20718006850601622,-0.09369481716541894,0.4051724137931034,0.5905172413793104,0.5862068965517241,1.0,8,8,False,0.9956896551724138,231,0.4069264069264069,0.009976823469232534,0.0007152027993085539,1.0,0.16810344827586207,0.006896551724131005,0.09267241379301056,0.0,residual_simplex,1,0.55,0.5,0.1,2.0,0.9,1.0,True,0.08,True,True,0.0,0.75,0.5,False,159.37357175855624,LambdaVeto-CGA
LambdaVeto-CGA,232,9.10725089473137,2.329901719863243,9.1261157455358,2.332075092367097,-0.018864850804431968,-0.2067128152849368,-0.09319479040998285,0.40948275862068967,0.5905172413793104,0.5862068965517241,1.0,8,8,False,1.0,232,0.40948275862068967,0.009954322738656514,0.0007179732300407031,1.0,0.16810344827586207,0.007327586206887899,0.09267241379301056,0.0,residual_simplex,1,0.55,0.5,0.1,2.0,0.9,1.0,True,0.08,True,True,0.25,0.75,0.5,False,160.47373946107626,LambdaVeto-CGA
LambdaVeto-CGA,232,9.107208252661543,2.329890058863774,9.1261157455358,2.332075092367097,-0.018907492874259475,-0.20718006850601622,-0.09369481716541894,0.4051724137931034,0.5905172413793104,0.5862068965517241,1.0,8,8,False,0.9956896551724138,231,0.4069264069264069,0.009976823469232534,0.0007152027993085539,1.0,0.16810344827586207,0.006896551724131005,0.09267241379301056,0.0,residual_simplex,1,0.55,0.5,0.1,2.0,0.9,1.0,True,0.1,True,True,0.0,0.75,0.5,False,159.37357175855624,LambdaVeto-CGA
LambdaVeto-CGA,232,9.10725089473137,2.329901719863243,9.1261157455358,2.332075092367097,-0.018864850804431968,-0.2067128152849368,-0.09319479040998285,0.40948275862068967,0.5905172413793104,0.5862068965517241,1.0,8,8,False,1.0,232,0.40948275862068967,0.009954322738656514,0.0007179732300407031,1.0,0.16810344827586207,0.007327586206887899,0.09267241379301056,0.0,residual_simplex,1,0.55,0.5,0.1,2.0,0.9,1.0,True,0.1,True,True,0.25,0.75,0.5,False,160.47373946107626,LambdaVeto-CGA
LambdaVeto-CGA,232,9.070793319325649,2.3259614609701336,9.1261157455358,2.332075092367097,-0.05532242621015255,-0.6061990412141547,-0.26215413863636694,0.4051724137931034,0.5905172413793104,0.5862068965517241,1.0,8,8,False,0.9956896551724138,231,0.4069264069264069,0.029191711659441903,0.0007152027993085524,1.0,0.16810344827586207,0.02068965517239297,0.2780172413790314,0.0,residual_simplex,1,0.55,0.5,0.1,4.0,0.7,1.0,True,0.06,True,True,0.0,0.75,0.5,False,158.4941805810929,LambdaVeto-CGA
