variant,n,mse,mae,lrbn_mse,lrbn_mae,mse_delta_vs_lrbn,mse_delta_pct_vs_lrbn,mae_delta_pct_vs_lrbn,harm_rate,win_rate,max_config_harm,config_improved_ratio,improved_configs,total_configs,test_threshold_leakage,coverage,selected_count,selected_harm_rate,oracle_gain_fraction,lrbn_equiv_rate,active_patch_ratio,edit_energy_ratio,mean_delta_norm,mean_accept_score,rho,group_lasso,tau_score,tau_harm,beta_harm,residual_cap,temp,shrink,width_coef,center_mode,lowpass_kernel,local_shrink,global_shrink,mask_quantile,patch_len,stride,codebook_size,retrieval_k,calibration_score,target_variant
H5 Local-Global Decoupled Sparse Editor,232,9.07996310865095,2.3291565228288853,9.1261157455358,2.332075092367097,-0.0461526368848503,-0.5057204852661907,-0.12514903723510026,0.4827586206896552,0.5172413793103449,0.7241379310344828,0.75,6,8,False,1.0,232,0.4827586206896552,0.024353134172886773,0.0,0.9971264367816092,4.716216488770507e-05,0.06450100704805585,0.15000897988505746,0.5,0.0,0.0,0.35,1.5,0.35,0.35,0.5,1.0,q50,3,0.25,0.25,0.8,16,8,16,9,151.68092686885757,H5 Local-Global Decoupled Sparse Editor
H5 Local-Global Decoupled Sparse Editor,232,9.062891606646883,2.3297095362652174,9.1261157455358,2.332075092367097,-0.06322413888892056,-0.692782565798237,-0.10143567415469372,0.4956896551724138,0.5043103448275862,0.7241379310344828,0.625,5,8,False,1.0,232,0.4956896551724138,0.0333611693990235,0.0,1.0,0.00017927488207153156,0.12351901961548507,0.15000897988505746,0.5,0.0,0.0,0.35,1.5,0.35,0.35,0.5,1.0,q50,3,0.25,0.5,0.8,16,8,16,9,153.55120993843795,H5 Local-Global Decoupled Sparse Editor
H5 Local-Global Decoupled Sparse Editor,232,9.09092734183058,2.3288615093161336,9.1261157455358,2.332075092367097,-0.03518840370522149,-0.38557919544111896,-0.13779929504422042,0.3793103448275862,0.6206896551724138,0.5172413793103449,0.875,7,8,False,0.9612068965517241,223,0.3811659192825112,0.01856769135208957,0.03879310344827586,0.9003831417624522,1.1070477135900052e-05,0.03140329379530153,0.15000897988505746,0.5,0.0,0.0,0.35,1.5,0.35,0.35,0.5,1.0,q50,3,0.5,0.1,0.8,16,8,16,9,102.31945902951344,H5 Local-Global Decoupled Sparse Editor
H5 Local-Global Decoupled Sparse Editor,232,9.071498620382215,2.3281207530647205,9.1261157455358,2.332075092367097,-0.05461712515358599,-0.5984706595514689,-0.1695631199168041,0.47413793103448276,0.5258620689655172,0.7241379310344828,0.75,6,8,False,1.0,232,0.47413793103448276,0.028819548931108552,0.0,0.9971264367816092,4.972869700071942e-05,0.06643545002542868,0.15000897988505746,0.5,0.0,0.0,0.35,1.5,0.35,0.35,0.5,1.0,q50,3,0.5,0.25,0.8,16,8,16,9,149.9024601138946,H5 Local-Global Decoupled Sparse Editor
H5 Local-Global Decoupled Sparse Editor,232,9.054562695908574,2.3286951758162076,9.1261157455358,2.332075092367097,-0.0715530496272285,-0.7840471405792024,-0.14493171971429974,0.49137931034482757,0.5086206896551724,0.7241379310344828,0.625,5,8,False,1.0,232,0.49137931034482757,0.03775604463074816,0.0,1.0,0.00018099615258128688,0.12432235493020012,0.15000897988505746,0.5,0.0,0.0,0.35,1.5,0.35,0.35,0.5,1.0,q50,3,0.5,0.5,0.8,16,8,16,9,152.55223703773973,H5 Local-Global Decoupled Sparse Editor
H5 Local-Global Decoupled Sparse Editor,232,9.104899170153756,2.3305523789897693,9.1261157455358,2.332075092367097,-0.021216575382046732,-0.2324819885083671,-0.06529435419049409,0.47844827586206895,0.521551724137931,0.7241379310344828,0.75,6,8,False,0.9353448275862069,217,0.47465437788018433,0.01119524564235148,0.06465517241379311,0.828544061302682,7.08054044957122e-06,0.02484673888063977,0.15000897988505746,0.5,0.0,0.0,0.35,1.5,0.35,0.35,0.5,1.0,q50,5,0.1,0.1,0.8,16,8,16,9,151.57303995256592,H5 Local-Global Decoupled Sparse Editor
H5 Local-Global Decoupled Sparse Editor,232,9.085813555162176,2.3298436065627963,9.1261157455358,2.332075092367097,-0.04030219037362445,-0.44161384156428285,-0.09568670417328687,0.4827586206896552,0.5172413793103449,0.7241379310344828,0.625,5,8,False,1.0,232,0.4827586206896552,0.02126605793031679,0.0,0.9827586206896551,4.3311824431029554e-05,0.06057898471218842,0.15000897988505746,0.5,0.0,0.0,0.35,1.5,0.35,0.35,0.5,1.0,q50,5,0.1,0.25,0.8,16,8,16,9,151.83764579983657,H5 Local-Global Decoupled Sparse Editor
H5 Local-Global Decoupled Sparse Editor,232,9.068635978596811,2.330255901446672,9.1261157455358,2.332075092367097,-0.057479766938991116,-0.6298382409199981,-0.07800739000980411,0.4956896551724138,0.5043103448275862,0.7241379310344828,0.625,5,8,False,1.0,232,0.4956896551724138,0.030330064996806353,0.0,1.0,0.00016816163571105168,0.11759432717920887,0.15000897988505746,0.5,0.0,0.0,0.35,1.5,0.35,0.35,0.5,1.0,q50,5,0.1,0.5,0.8,16,8,16,9,153.70508739538272,H5 Local-Global Decoupled Sparse Editor
H5 Local-Global Decoupled Sparse Editor,232,9.099127743147259,2.3298422127797425,9.1261157455358,2.332075092367097,-0.0269880023885441,-0.2957227709080001,-0.09574646996095149,0.4396551724137931,0.5603448275862069,0.5862068965517241,0.75,6,8,False,0.9353448275862069,217,0.43317972350230416,0.014240626052769358,0.06465517241379311,0.8539272030651341,7.955142476764926e-06,0.026461863865502564,0.15000897988505746,0.5,0.0,0.0,0.35,1.5,0.35,0.35,0.5,1.0,q50,5,0.25,0.1,0.8,16,8,16,9,123.74602396475026,H5 Local-Global Decoupled Sparse Editor
H5 Local-Global Decoupled Sparse Editor,232,9.080041998315991,2.3291319926512073,9.1261157455358,2.332075092367097,-0.04607374721981019,-0.5048560466906369,-0.1262008977713715,0.4827586206896552,0.5172413793103449,0.7241379310344828,0.75,6,8,False,1.0,232,0.4827586206896552,0.02431150685260236,0.0,0.9841954022988506,4.418913870938455e-05,0.06130764009148419,0.15000897988505746,0.5,0.0,0.0,0.35,1.5,0.35,0.35,0.5,1.0,q50,5,0.25,0.25,0.8,16,8,16,9,151.68304012704164,H5 Local-Global Decoupled Sparse Editor
H5 Local-Global Decoupled Sparse Editor,232,9.06297893960842,2.329546470987903,9.1261157455358,2.332075092367097,-0.06313680592738138,-0.6918256092585933,-0.10842795657084928,0.4956896551724138,0.5043103448275862,0.7241379310344828,0.625,5,8,False,1.0,232,0.4956896551724138,0.0333150868461374,0.0,1.0,0.0001688963863977725,0.11792393015367306,0.15000897988505746,0.5,0.0,0.0,0.35,1.5,0.35,0.35,0.5,1.0,q50,5,0.25,0.5,0.8,16,8,16,9,153.55354937156417,H5 Local-Global Decoupled Sparse Editor
H5 Local-Global Decoupled Sparse Editor,232,9.08993405002659,2.3287053368013853,9.1261157455358,2.332075092367097,-0.03618169550921208,-0.3964632542301781,-0.1444960139702015,0.3793103448275862,0.6206896551724138,0.5172413793103449,0.875,7,8,False,0.9353448275862069,217,0.3686635944700461,0.019091816737076012,0.06465517241379311,0.8654214559386973,1.1059278076863995e-05,0.030835967658700492,0.15000897988505746,0.5,0.0,0.0,0.35,1.5,0.35,0.35,0.5,1.0,q50,5,0.5,0.1,0.8,16,8,16,9,102.29285120917478,H5 Local-Global Decoupled Sparse Editor
H5 Local-Global Decoupled Sparse Editor,232,9.070839814889542,2.328003047961414,9.1261157455358,2.332075092367097,-0.055275930646259026,-0.6056895630841512,-0.17461034601972242,0.4698275862068966,0.5301724137931034,0.6896551724137931,0.75,6,8,False,1.0,232,0.4698275862068966,0.029167177574666463,0.0,0.9865900383141762,4.7247243557071365e-05,0.06364475327496774,0.15000897988505746,0.5,0.0,0.0,0.35,1.5,0.35,0.35,0.5,1.0,q50,5,0.5,0.25,0.8,16,8,16,9,143.93653648898623,H5 Local-Global Decoupled Sparse Editor
H5 Local-Global Decoupled Sparse Editor,232,9.053990883693372,2.328455912692431,9.1261157455358,2.332075092367097,-0.07212486184242926,-0.7903128096822452,-0.15519138603181193,0.4956896551724138,0.5043103448275862,0.7241379310344828,0.625,5,8,False,1.0,232,0.4956896551724138,0.03805776996083544,0.0,1.0,0.00017126757916194156,0.1189670447433637,0.15000897988505746,0.5,0.0,0.0,0.35,1.5,0.35,0.35,0.5,1.0,q50,5,0.5,0.5,0.8,16,8,16,9,153.3127816776996,H5 Local-Global Decoupled Sparse Editor
H5 Local-Global Decoupled Sparse Editor,232,9.105938049724323,2.330689022852468,9.1261157455358,2.332075092367097,-0.020177695811478345,-0.2210983988367508,-0.059435029052983264,0.47413793103448276,0.5258620689655172,0.7241379310344828,0.625,5,8,False,0.9612068965517241,223,0.4798206278026906,0.01064706518551982,0.03879310344827586,0.8711685823754789,7.505466348207633e-06,0.02604169442801867,0.07500448994252873,0.5,0.0,0.0,0.35,1.5,0.35,0.35,0.5,1.0,q50,3,0.1,0.1,0.9,16,8,16,9,150.82500688697698,H5 Local-Global Decoupled Sparse Editor
H5 Local-Global Decoupled Sparse Editor,232,9.086558158083644,2.329960863250393,9.1261157455358,2.332075092367097,-0.039557587452158316,-0.43345480719068613,-0.09065870625512974,0.4827586206896552,0.5172413793103449,0.7241379310344828,0.625,5,8,False,1.0,232,0.4827586206896552,0.020873156980860084,0.0,0.9966475095785441,4.6471282903599936e-05,0.06388252906674653,0.07500448994252873,0.5,0.0,0.0,0.35,1.5,0.35,0.35,0.5,1.0,q50,3,0.1,0.25,0.9,16,8,16,9,151.85759186269385,H5 Local-Global Decoupled Sparse Editor
H5 Local-Global Decoupled Sparse Editor,232,9.069443346241883,2.3305013559294254,9.1261157455358,2.332075092367097,-0.05667239929391856,-0.6209914580531253,-0.06748223657438862,0.4956896551724138,0.5043103448275862,0.7241379310344828,0.625,5,8,False,1.0,232,0.4956896551724138,0.029904045295345835,0.0,1.0,0.0001788558840168084,0.1232672592615645,0.07500448994252873,0.5,0.0,0.0,0.35,1.5,0.35,0.35,0.5,1.0,q50,3,0.1,0.5,0.9,16,8,16,9,153.7267147692934,H5 Local-Global Decoupled Sparse Editor
H5 Local-Global Decoupled Sparse Editor,232,9.102501101373328,2.330260125059092,9.1261157455358,2.332075092367097,-0.0236146441624726,-0.25875898131303626,-0.07782628038706856,0.4698275862068966,0.5301724137931034,0.7241379310344828,0.75,6,8,False,0.9612068965517241,223,0.47533632286995514,0.01246062276286639,0.03879310344827586,0.8831417624521073,7.948470765627096e-06,0.02687981068671182,0.07500448994252873,0.5,0.0,0.0,0.35,1.5,0.35,0.35,0.5,1.0,q50,3,0.25,0.1,0.9,16,8,16,9,149.95707750821478,H5 Local-Global Decoupled Sparse Editor
H5 Local-Global Decoupled Sparse Editor,232,9.083102088193955,2.329522956740263,9.1261157455358,2.332075092367097,-0.043013657341846034,-0.4713249151563033,-0.10943625375717339,0.4827586206896552,0.5172413793103449,0.7241379310344828,0.625,5,8,False,1.0,232,0.4827586206896552,0.022696804326177135,0.0,0.9966475095785441,4.682851221775575e-05,0.06418847180716246,0.07500448994252873,0.5,0.0,0.0,0.35,1.5,0.35,0.35,0.5,1.0,q50,3,0.25,0.25,0.9,16,8,16,9,151.76501233436875,H5 Local-Global Decoupled Sparse Editor
H5 Local-Global Decoupled Sparse Editor,232,9.065996508501067,2.330056880432246,9.1261157455358,2.332075092367097,-0.060119237034734554,-0.6587604041540429,-0.08654146398641094,0.4956896551724138,0.5043103448275862,0.7241379310344828,0.625,5,8,False,1.0,232,0.4956896551724138,0.03172282115822217,0.0,1.0,0.00017899765325065682,0.12335200788163682,0.07500448994252873,0.5,0.0,0.0,0.35,1.5,0.35,0.35,0.5,1.0,q50,3,0.25,0.5,0.9,16,8,16,9,153.6343825473062,H5 Local-Global Decoupled Sparse Editor
H5 Local-Global Decoupled Sparse Editor,232,9.09701398532041,2.3295748045807225,9.1261157455358,2.332075092367097,-0.029101760215390397,-0.3188844081638698,-0.10721300458277873,0.41379310344827586,0.5862068965517241,0.5862068965517241,0.875,7,8,False,0.9612068965517241,223,0.4170403587443946,0.01535598221529178,0.03879310344827586,0.8879310344827587,9.62298170724549e-06,0.029459111269354268,0.07500448994252873,0.5,0.0,0.0,0.35,1.5,0.35,0.35,0.5,1.0,q50,3,0.5,0.1,0.9,16,8,16,9,119.03422922882565,H5 Local-Global Decoupled Sparse Editor
H5 Local-Global Decoupled Sparse Editor,232,9.077588226902925,2.3288320329796703,9.1261157455358,2.332075092367097,-0.04852751863287587,-0.531743404672892,-0.1390632481833496,0.4827586206896552,0.5172413793103449,0.7241379310344828,0.75,6,8,False,1.0,232,0.4827586206896552,0.025606276306427388,0.0,0.9966475095785441,4.83297385288632e-05,0.06536112697435745,0.07500448994252873,0.5,0.0,0.0,0.35,1.5,0.35,0.35,0.5,1.0,q50,3,0.5,0.25,0.9,16,8,16,9,151.6173096854446,H5 Local-Global Decoupled Sparse Editor
H5 Local-Global Decoupled Sparse Editor,232,9.060566753923151,2.3293694061640475,9.1261157455358,2.332075092367097,-0.06554899161264975,-0.7182572889554704,-0.11602054326223687,0.4956896551724138,0.5043103448275862,0.7241379310344828,0.625,5,8,False,1.0,232,0.4956896551724138,0.03458791296417314,0.0,1.0,0.00017989264159283275,0.12377832299350856,0.07500448994252873,0.5,0.0,0.0,0.35,1.5,0.35,0.35,0.5,1.0,q50,3,0.5,0.5,0.9,16,8,16,9,153.48893290832623,H5 Local-Global Decoupled Sparse Editor
H5 Local-Global Decoupled Sparse Editor,232,9.106424116556639,2.3307331380598164,9.1261157455358,2.332075092367097,-0.019691628979163003,-0.21577229027822997,-0.05754335724088317,0.47413793103448276,0.5258620689655172,0.7241379310344828,0.625,5,8,False,0.9353448275862069,217,0.4700460829493088,0.010390584698524045,0.06465517241379311,0.8218390804597702,7.004127805762458e-06,0.02469146741874648,0.07500448994252873,0.5,0.0,0.0,0.35,1.5,0.35,0.35,0.5,1.0,q50,5,0.1,0.1,0.9,16,8,16,9,150.83802741014537,H5 Local-Global Decoupled Sparse Editor
H5 Local-Global Decoupled Sparse Editor,232,9.087335816202865,2.330021489774636,9.1261157455358,2.332075092367097,-0.038779929332937224,-0.42493356836299556,-0.08805902478770529,0.4870689655172414,0.5129310344827587,0.7241379310344828,0.625,5,8,False,1.0,232,0.4870689655172414,0.020462813958309133,0.0,0.9827586206896551,4.322540107305549e-05,0.06050727510442547,0.07500448994252873,0.5,0.0,0.0,0.35,1.5,0.35,0.35,0.5,1.0,q50,5,0.1,0.25,0.9,16,8,16,9,152.65428546116357,H5 Local-Global Decoupled Sparse Editor
H5 Local-Global Decoupled Sparse Editor,232,9.070134843224082,2.3304292632769803,9.1261157455358,2.332075092367097,-0.05598090231171889,-0.613414335422616,-0.07057358866557753,0.4956896551724138,0.5043103448275862,0.7241379310344828,0.625,5,8,False,1.0,232,0.4956896551724138,0.029539166494819868,0.0,1.0,0.0001680575573636804,0.11754748058725538,0.07500448994252873,0.5,0.0,0.0,0.35,1.5,0.35,0.35,0.5,1.0,q50,5,0.1,0.5,0.9,16,8,16,9,153.74523825593968,H5 Local-Global Decoupled Sparse Editor
H5 Local-Global Decoupled Sparse Editor,232,9.102873021699068,2.3302858592878106,9.1261157455358,2.332075092367097,-0.023242723836734293,-0.25468364043743097,-0.07672278982226925,0.4698275862068966,0.5301724137931034,0.7241379310344828,0.75,6,8,False,0.9353448275862069,217,0.46543778801843316,0.012264373399760078,0.06465517241379311,0.8352490421455939,7.502569354270646e-06,0.0256753005658403,0.07500448994252873,0.5,0.0,0.0,0.35,1.5,0.35,0.35,0.5,1.0,q50,5,0.25,0.1,0.9,16,8,16,9,149.96704032998358,H5 Local-Global Decoupled Sparse Editor
H5 Local-Global Decoupled Sparse Editor,232,9.083784690071479,2.3295725326343124,9.1261157455358,2.332075092367097,-0.04233105546432278,-0.4638452612070405,-0.10731042624847933,0.4827586206896552,0.5172413793103449,0.7241379310344828,0.625,5,8,False,1.0,232,0.4827586206896552,0.022336619161644426,0.0,0.9841954022988506,4.371357222578321e-05,0.06092385682145691,0.07500448994252873,0.5,0.0,0.0,0.35,1.5,0.35,0.35,0.5,1.0,q50,5,0.25,0.25,0.9,16,8,16,9,151.78329754325398,H5 Local-Global Decoupled Sparse Editor
H5 Local-Global Decoupled Sparse Editor,232,9.066650892098584,2.3299699154324967,9.1261157455358,2.332075092367097,-0.059464853437217614,-0.6515899538217611,-0.09027054628145373,0.4956896551724138,0.5043103448275862,0.7241379310344828,0.625,5,8,False,1.0,232,0.4956896551724138,0.03137752579426221,0.0,1.0,0.00016842195561824912,0.11771639887784324,0.07500448994252873,0.5,0.0,0.0,0.35,1.5,0.35,0.35,0.5,1.0,q50,5,0.25,0.5,0.9,16,8,16,9,153.65191185855727,H5 Local-Global Decoupled Sparse Editor
H5 Local-Global Decoupled Sparse Editor,232,9.097200540605995,2.3295683284070767,9.1261157455358,2.332075092367097,-0.028915204929807713,-0.31684021663067763,-0.10749070462936917,0.4224137931034483,0.5775862068965517,0.5862068965517241,0.875,7,8,False,0.9353448275862069,217,0.4147465437788018,0.015257543508272905,0.06465517241379311,0.8477011494252874,9.282439971042292e-06,0.028511467302468108,0.07500448994252873,0.5,0.0,0.0,0.35,1.5,0.35,0.35,0.5,1.0,q50,5,0.5,0.1,0.9,16,8,16,9,120.59095071950044,H5 Local-Global Decoupled Sparse Editor
H5 Local-Global Decoupled Sparse Editor,232,9.078115940951474,2.328862346097463,9.1261157455358,2.332075092367097,-0.04799980458432915,-0.5259609440655069,-0.1377634136384839,0.4827586206896552,0.5172413793103449,0.7241379310344828,0.75,6,8,False,1.0,232,0.4827586206896552,0.02532782003834373,0.0,0.9846743295019157,4.5437008398012915e-05,0.0623261933938374,0.07500448994252873,0.5,0.0,0.0,0.35,1.5,0.35,0.35,0.5,1.0,q50,5,0.5,0.25,0.9,16,8,16,9,151.63144583409454,H5 Local-Global Decoupled Sparse Editor
H5 Local-Global Decoupled Sparse Editor,232,9.061101254285216,2.3292717558360034,9.1261157455358,2.332075092367097,-0.06501449125058419,-0.7124004668815176,-0.12020781527354474,0.4956896551724138,0.5043103448275862,0.7241379310344828,0.625,5,8,False,1.0,232,0.4956896551724138,0.03430587579552087,0.0,1.0,0.0001696982967104222,0.11828615952107299,0.07500448994252873,0.5,0.0,0.0,0.35,1.5,0.35,0.35,0.5,1.0,q50,5,0.5,0.5,0.9,16,8,16,9,153.50325084545975,H5 Local-Global Decoupled Sparse Editor
H5 Local-Global Decoupled Sparse Editor,232,9.106848741624537,2.330813428735208,9.1261157455358,2.332075092367097,-0.019267003911264426,-0.21111943380267015,-0.054100471747620275,0.47413793103448276,0.5258620689655172,0.7241379310344828,0.625,5,8,False,0.9612068965517241,223,0.4798206278026906,0.010166524884184389,0.03879310344827586,0.8682950191570882,7.4848927859561355e-06,0.025978889655391954,0.03751346982758621,0.5,0.0,0.0,0.35,1.5,0.35,0.35,0.5,1.0,q50,3,0.1,0.1,0.95,16,8,16,9,150.8494020610511,H5 Local-Global Decoupled Sparse Editor
H5 Local-Global Decoupled Sparse Editor,232,9.087476685191456,2.330094737213904,9.1261157455358,2.332075092367097,-0.03863906034434695,-0.42338998736572536,-0.08491815513072776,0.4827586206896552,0.5172413793103449,0.7241379310344828,0.625,5,8,False,1.0,232,0.4827586206896552,0.020388482314193174,0.0,0.9966475095785441,4.6482257469930867e-05,0.06386831565359072,0.03751346982758621,0.5,0.0,0.0,0.35,1.5,0.35,0.35,0.5,1.0,q50,3,0.1,0.25,0.95,16,8,16,9,151.88219692251883,H5 Local-Global Decoupled Sparse Editor
H5 Local-Global Decoupled Sparse Editor,232,9.070351171062748,2.330628974680593,9.1261157455358,2.332075092367097,-0.05576457447305244,-0.6110439092253019,-0.062009910617214725,0.4956896551724138,0.5043103448275862,0.7241379310344828,0.625,5,8,False,1.0,232,0.4956896551724138,0.029425017851622753,0.0,1.0,0.00017892375910530636,0.12327430334434203,0.03751346982758621,0.5,0.0,0.0,0.35,1.5,0.35,0.35,0.5,1.0,q50,3,0.1,0.5,0.95,16,8,16,9,153.7510331414329,H5 Local-Global Decoupled Sparse Editor
H5 Local-Global Decoupled Sparse Editor,232,9.104737643457769,2.3305594739980497,9.1261157455358,2.332075092367097,-0.02137810207803221,-0.2342519276622585,-0.06499011835035143,0.4698275862068966,0.5301724137931034,0.7241379310344828,0.75,6,8,False,0.9612068965517241,223,0.47533632286995514,0.01128047763699681,0.03879310344827586,0.875,7.740727283600006e-06,0.026460785230040643,0.03751346982758621,0.5,0.0,0.0,0.35,1.5,0.35,0.35,0.5,1.0,q50,3,0.25,0.1,0.95,16,8,16,9,150.01698891564163,H5 Local-Global Decoupled Sparse Editor
H5 Local-Global Decoupled Sparse Editor,232,9.085358106490899,2.329840321636029,9.1261157455358,2.332075092367097,-0.04075763904490298,-0.446604449655139,-0.09582756270585102,0.4827586206896552,0.5172413793103449,0.7241379310344828,0.625,5,8,False,1.0,232,0.4827586206896552,0.02150638228335825,0.0,0.9966475095785441,4.670223126798455e-05,0.0640331961584489,0.03751346982758621,0.5,0.0,0.0,0.35,1.5,0.35,0.35,0.5,1.0,q50,3,0.25,0.25,0.95,16,8,16,9,151.8254454611545,H5 Local-Global Decoupled Sparse Editor
H5 Local-Global Decoupled Sparse Editor,232,9.068230907708086,2.33037399880376,9.1261157455358,2.332075092367097,-0.057884837827715294,-0.6342768312203585,-0.0729433439605188,0.4956896551724138,0.5043103448275862,0.7241379310344828,0.625,5,8,False,1.0,232,0.4956896551724138,0.030543806753907745,0.0,1.0,0.00017903678792685534,0.12331714192284157,0.03751346982758621,0.5,0.0,0.0,0.35,1.5,0.35,0.35,0.5,1.0,q50,3,0.25,0.5,0.95,16,8,16,9,153.69423655236932,H5 Local-Global Decoupled Sparse Editor
H5 Local-Global Decoupled Sparse Editor,232,9.101353073444972,2.33015514550194,9.1261157455358,2.332075092367097,-0.024762672090828233,-0.2713385711309602,-0.08232783168983779,0.4525862068965517,0.5474137931034483,0.6896551724137931,0.75,6,8,False,0.9612068965517241,223,0.45739910313901344,0.013066396995078099,0.03879310344827586,0.8812260536398467,8.686469781471892e-06,0.02803418031785223,0.03751346982758621,0.5,0.0,0.0,0.35,1.5,0.35,0.35,0.5,1.0,q50,3,0.5,0.1,0.95,16,8,16,9,141.650462622465,H5 Local-Global Decoupled Sparse Editor
H5 Local-Global Decoupled Sparse Editor,232,9.081961190714518,2.329430187899021,9.1261157455358,2.332075092367097,-0.044154554821283616,-0.48382637262188216,-0.11341420631743192,0.4827586206896552,0.5172413793103449,0.7241379310344828,0.625,5,8,False,1.0,232,0.4827586206896552,0.023298816069592214,0.0,0.9966475095785441,4.7565633022243215e-05,0.06469459615646682,0.03751346982758621,0.5,0.0,0.0,0.35,1.5,0.35,0.35,0.5,1.0,q50,3,0.5,0.25,0.95,16,8,16,9,151.7344505246007,H5 Local-Global Decoupled Sparse Editor
H5 Local-Global Decoupled Sparse Editor,232,9.064882448651026,2.3299644647152102,9.1261157455358,2.332075092367097,-0.061233296884774836,-0.6709677865704338,-0.09050427448689971,0.4956896551724138,0.5043103448275862,0.7241379310344828,0.625,5,8,False,1.0,232,0.4956896551724138,0.03231067162215878,0.0,1.0,0.0001795445743480414,0.12354462848465185,0.03751346982758621,0.5,0.0,0.0,0.35,1.5,0.35,0.35,0.5,1.0,q50,3,0.5,0.5,0.95,16,8,16,9,153.60453965097173,H5 Local-Global Decoupled Sparse Editor
H5 Local-Global Decoupled Sparse Editor,232,9.10742040310401,2.330870121289524,9.1261157455358,2.332075092367097,-0.018695342431792175,-0.20485541639607427,-0.05166947995585288,0.47413793103448276,0.5258620689655172,0.7241379310344828,0.625,5,8,False,0.9353448275862069,217,0.4700460829493088,0.009864879092075193,0.06465517241379311,0.8170498084291188,6.970376767833956e-06,0.024598585523204607,0.03751346982758621,0.5,0.0,0.0,0.35,1.5,0.35,0.35,0.5,1.0,q50,5,0.1,0.1,0.95,16,8,16,9,150.86471545222096,H5 Local-Global Decoupled Sparse Editor
H5 Local-Global Decoupled Sparse Editor,232,9.088336136482683,2.3301672897603867,9.1261157455358,2.332075092367097,-0.03777960905311973,-0.4139724945982745,-0.08180708266102048,0.4870689655172414,0.5129310344827587,0.7241379310344828,0.625,5,8,False,1.0,232,0.4870689655172414,0.019934979892163897,0.0,0.9813218390804598,4.321155631154633e-05,0.06047450954607009,0.03751346982758621,0.5,0.0,0.0,0.35,1.5,0.35,0.35,0.5,1.0,q50,5,0.1,0.25,0.95,16,8,16,9,152.68108155691266,H5 Local-Global Decoupled Sparse Editor
H5 Local-Global Decoupled Sparse Editor,232,9.071110044174517,2.3305710011753984,9.1261157455358,2.332075092367097,-0.05500570136128249,-0.6027285083242275,-0.06449582992297846,0.4956896551724138,0.5043103448275862,0.7241379310344828,0.625,5,8,False,1.0,232,0.4956896551724138,0.029024587021262198,0.0,1.0,0.00016807239675962568,0.11753295238332538,0.03751346982758621,0.5,0.0,0.0,0.35,1.5,0.35,0.35,0.5,1.0,q50,5,0.1,0.5,0.95,16,8,16,9,153.77136146724482,H5 Local-Global Decoupled Sparse Editor
H5 Local-Global Decoupled Sparse Editor,232,9.10532058015585,2.330612708000023,9.1261157455358,2.332075092367097,-0.020795165379953275,-0.22786436132302035,-0.06270743020196465,0.47413793103448276,0.5258620689655172,0.7241379310344828,0.75,6,8,False,0.9353448275862069,217,0.4700460829493088,0.010972882305921028,0.06465517241379311,0.8275862068965517,7.245458110974738e-06,0.025151752295256655,0.03751346982758621,0.5,0.0,0.0,0.35,1.5,0.35,0.35,0.5,1.0,q50,5,0.25,0.1,0.95,16,8,16,9,150.80846641087868,H5 Local-Global Decoupled Sparse Editor
H5 Local-Global Decoupled Sparse Editor,232,9.086241599662204,2.329912699932459,9.1261157455358,2.332075092367097,-0.03987414587360033,-0.43692351644137023,-0.09272396212469625,0.4827586206896552,0.5172413793103449,0.7241379310344828,0.625,5,8,False,1.0,232,0.4827586206896552,0.02104019380110004,0.0,0.9837164750957854,4.350841214521746e-05,0.060701930736159225,0.03751346982758621,0.5,0.0,0.0,0.35,1.5,0.35,0.35,0.5,1.0,q50,5,0.25,0.25,0.95,16,8,16,9,151.849112048836,H5 Local-Global Decoupled Sparse Editor
H5 Local-Global Decoupled Sparse Editor,232,9.069041489648662,2.3303170685821724,9.1261157455358,2.332075092367097,-0.05707425588713965,-0.6253948275038971,-0.07538452698802109,0.4956896551724138,0.5043103448275862,0.7241379310344828,0.625,5,8,False,1.0,232,0.4956896551724138,0.030116090980999495,0.0,1.0,0.00016831021450954182,0.11761991331091251,0.03751346982758621,0.5,0.0,0.0,0.35,1.5,0.35,0.35,0.5,1.0,q50,5,0.25,0.5,0.95,16,8,16,9,153.71595002927305,H5 Local-Global Decoupled Sparse Editor
H5 Local-Global Decoupled Sparse Editor,232,9.101950077256479,2.330202077868487,9.1261157455358,2.332075092367097,-0.02416566827932285,-0.26479686349214915,-0.08031535934279994,0.4525862068965517,0.5474137931034483,0.6896551724137931,0.75,6,8,False,0.9353448275862069,217,0.4470046082949309,0.012751378939672302,0.06465517241379311,0.8362068965517241,8.19232387904035e-06,0.02683810221726334,0.03751346982758621,0.5,0.0,0.0,0.35,1.5,0.35,0.35,0.5,1.0,q50,5,0.5,0.1,0.95,16,8,16,9,141.66645487176598,H5 Local-Global Decoupled Sparse Editor
