config_id,sample_key,sample_id,split,dataset,backbone,horizon,seed,raw_gap,post_lrbn_gap,repair_ratio,conflict_cosine,norm_ratio,tail_volatility,anchor_disagreement,true_boundary_jump,mse_lrbn,mse_bp,delta_mse_vs_lrbn,harm_vs_lrbn,effective_strength,case_type
ETTh1_DLinear_96_seed2026,test::test_00008,test_00008,test,ETTh1,DLinear,96,2026,2.865176700391739,3.1747715171851496,-0.10805434848710993,-0.5556943184277425,0.6525246474108055,0.7322525691742318,0.4483880933372454,0.09559543106682433,5.3266546451691665,6.440108003782009,1.1134533586128423,1,1.0,top_harm
ETTh1_PatchTST_192_seed2026,test::test_00003,test_00003,test,ETTh1,PatchTST,192,2026,4.6387598148469715,4.601265052286816,0.008082932653394104,0.07276718403227515,0.6912145294708147,0.4810805234747036,0.5949108019024802,3.0701720978684865,5.04617911854026,6.1475365744943815,1.1013574559541217,1,1.0,top_harm
ETTh1_PatchTST_192_seed2026,test::test_00090,test_00090,test,ETTh1,PatchTST,192,2026,0.24965162717621137,2.3205390830452997,-8.295108441817277,0.10859250004896084,0.5922098431157647,0.6846404404941394,0.12663578554813992,0.718625238738306,4.9373140040841585,6.014351662562369,1.0770376584782104,1,1.0,top_harm
ETTm1_PatchTST_96_seed2026,test::test_00013,test_00013,test,ETTm1,PatchTST,96,2026,16.32362417589062,20.521337532418965,-0.25715571477389276,0.11006216897578894,0.6879419826995619,0.11039612775829412,0.7862590089214355,1.277216899388992,2.5784990329477164,3.641713851328081,1.0632148183803647,1,1.0,top_harm
ETTh1_DLinear_192_seed2026,test::test_00003,test_00003,test,ETTh1,DLinear,192,2026,1.4411329625080018,4.5131758490617155,-2.131685903645229,-0.46327513649484087,0.5793467666100109,0.4810805234747036,0.5949108019024802,3.0701720978684865,4.954566837668076,6.013698278976302,1.0591314413082262,1,1.0,top_harm
ETTm1_PatchTST_192_seed2026,test::test_00039,test_00039,test,ETTm1,PatchTST,192,2026,4.330985266891398,5.149955703992572,-0.18909563344351854,-0.03445498092324821,1.1701157852514303,0.34343303159458594,0.061341352545071705,1.6364188889769562,8.342851932236384,9.360406204056536,1.0175542718201527,1,1.0,top_harm
ETTh1_DLinear_96_seed2026,test::test_00004,test_00004,test,ETTh1,DLinear,96,2026,1.0026604986463041,1.3659666430186128,-0.3623421115439158,-0.5606980981990777,0.23782792135624067,0.6155772575396201,0.03817554939233241,1.14201749884295,7.101470598403478,8.104596270372662,1.0031256719691841,1,1.0,top_harm
ETTm1_DLinear_96_seed2026,test::test_00013,test_00013,test,ETTm1,DLinear,96,2026,12.373105178024465,21.827588964676874,-0.7641156759618895,0.5205989225100618,0.5415612226884371,0.11039612775829412,0.7862590089214355,1.277216899388992,2.3820027095484004,3.354848437103513,0.9728457275551126,1,1.0,top_harm
ETTh1_PatchTST_192_seed2026,test::test_00062,test_00062,test,ETTh1,PatchTST,192,2026,1.2466202299502667,6.53036105805213,-4.238452530897613,0.07894188488252275,0.40945410517221015,0.3286336208552817,1.0344853308533182,0.0,3.5494831544965586,4.511772813592592,0.9622896590960335,1,1.0,top_harm
ETTh1_PatchTST_96_seed2026,test::test_00015,test_00015,test,ETTh1,PatchTST,96,2026,5.854282661286546,8.413324595077846,-0.43712305092155,-0.0211919345413659,1.0882266927385271,0.39994971808987534,0.8383555853004806,1.0551336353365537,1.9310268594392088,2.8932184831202057,0.9621916236809969,1,1.0,top_harm
