split,method,mean_mse,mean_mae,lrbn_mse,lrbn_mae,delta_mse_vs_lrbn,delta_pct_vs_lrbn,delta_mae_vs_lrbn,delta_mae_pct_vs_lrbn,harm_rate_vs_lrbn,win_rate_vs_lrbn,mean_win_size,mean_loss_size,win_loss_ratio,coverage,mean_strength,test_threshold_leakage,q4_improvement_pct_vs_lrbn,low_delta_pct_vs_lrbn,config_improved_ratio,param_alpha,param_anchor_mode,param_bridge_mode,param_gap_tau_quantile,param_gap_tau,param_gap_temp,param_boundary_clip,param_norm_clip,param_k_value,param_conflict_eta,param_high_repair
val,LRBN-BP-safe-controller,8.791348469465023,2.304323182592793,8.79717792520947,2.3053724718885635,-0.0058294557444472745,-0.06626506576745883,-0.0010492892957702869,-0.04551495708454667,0.15494791666666666,0.7109375,0.008432326682101525,0.0010674651822850973,7.89931871207611,0.8658854166666666,0.2831917722416195,False,0.10823964434745673,-0.002727492238040363,1.0,0.3,hybrid,short_linear,0.6,3.116005981912195,1.0,1.0,0.2,8,-0.2,0.7
val,LRBN-BP-safe-controller,8.793987743087547,2.3048144315410717,8.79717792520947,2.3053724718885635,-0.0031901821219238267,-0.03626369894321048,-0.0005580403474915894,-0.024206081744963977,0.12760416666666666,0.6354166666666666,0.005147655466133092,0.0006326122228107184,8.137013339908039,0.7630208333333334,0.1383747117078026,False,0.05362395190458411,-0.0015192521600762583,1.0,0.3,hybrid,short_linear,0.6,3.116005981912195,1.0,1.0,0.2,8,0.0,0.5
val,LRBN-BP-safe-controller,8.79367828474564,2.304757852355579,8.79717792520947,2.3053724718885635,-0.0034996404638286184,-0.039781399098708724,-0.0006146195329844777,-0.026660313585468273,0.15494791666666666,0.7109375,0.005045106744107413,0.0005622218996829299,8.973355561917769,0.8658854166666666,0.15266713834591514,False,0.058598854645579276,-0.001965211337800261,1.0,0.3,hybrid,short_linear,0.6,3.116005981912195,1.0,1.0,0.2,8,0.0,0.7
val,LRBN-BP-safe-controller,8.793436576111048,2.304715448242017,8.79717792520947,2.3053724718885635,-0.0037413490984216126,-0.04252896924418033,-0.000657023646546306,-0.028499674204845712,0.12760416666666666,0.6354166666666666,0.006004442918902423,0.0005797146615977991,10.35740467268267,0.7630208333333334,0.19691472213141606,False,0.10317284762686424,-5.863357512275073e-05,1.0,0.3,hybrid,short_linear,0.7,3.8710284796289334,0.5,1.0,0.2,8,-0.2,0.5
val,LRBN-BP-safe-controller,8.79316820302473,2.3046681928928785,8.79717792520947,2.3053724718885635,-0.00400972218473904,-0.045579641724558424,-0.0007042789956845352,-0.030549466570716197,0.15494791666666666,0.7109375,0.00574748844545017,0.0004929584313967236,11.65893813761229,0.8658854166666666,0.2105689636373578,False,0.11015364637879689,-7.180795837442874e-05,1.0,0.3,hybrid,short_linear,0.7,3.8710284796289334,0.5,1.0,0.2,8,-0.2,0.7
val,LRBN-BP-safe-controller,8.795091051569827,2.305013028784503,8.79717792520947,2.3053724718885635,-0.002086873639642006,-0.02372208059234817,-0.000359443104060099,-0.015591541361944974,0.12760416666666666,0.6354166666666666,0.0033386856959101135,0.00027101698325586145,12.318646858708702,0.7630208333333334,0.10193583841094539,False,0.05458273056782297,-4.1053203829532464e-05,1.0,0.3,hybrid,short_linear,0.7,3.8710284796289334,0.5,1.0,0.2,8,0.0,0.5
val,LRBN-BP-safe-controller,8.794893562386642,2.3049781687750635,8.79717792520947,2.3053724718885635,-0.0022843628228271765,-0.025966995775820893,-0.00039430311350005233,-0.017103661841971388,0.15494791666666666,0.7109375,0.0032642796410631706,0.0002345045049514252,13.919308068979777,0.8658854166666666,0.11186815523354121,False,0.059652624952442335,-5.123768349246035e-05,1.0,0.3,hybrid,short_linear,0.7,3.8710284796289334,0.5,1.0,0.2,8,0.0,0.7
val,LRBN-BP-safe-controller,8.792876156739121,2.3046120396981316,8.79717792520947,2.3053724718885635,-0.004301768470348451,-0.04889941413065378,-0.0007604321904317366,-0.03298522023690654,0.12760416666666666,0.6354166666666666,0.006932061187948759,0.0008070170866467731,8.589626423509184,0.7630208333333334,0.21466798343392854,False,0.09708994688123046,-0.0010640556418831347,1.0,0.3,hybrid,short_linear,0.7,3.8710284796289334,1.0,1.0,0.2,8,-0.2,0.5
val,LRBN-BP-safe-controller,8.792556099156775,2.304554233213716,8.79717792520947,2.3053724718885635,-0.0046218260526940174,-0.052537598838335295,-0.0008182386748473693,-0.03549268854711699,0.15494791666666666,0.7109375,0.006654597017035305,0.0007046013683384157,9.444350908966868,0.8658854166666666,0.23046675883836532,False,0.10352004537106194,-0.0013564524847382545,1.0,0.3,hybrid,short_linear,0.7,3.8710284796289334,1.0,1.0,0.2,8,-0.2,0.7
val,LRBN-BP-safe-controller,8.7947008819511,2.304944164458985,8.79717792520947,2.3053724718885635,-0.0024770432583699114,-0.028157248570090204,-0.0004283074295783798,-0.018578664963836394,0.12760416666666666,0.6354166666666666,0.0039808914486878354,0.0004112837197099179,9.678950243868362,0.7630208333333334,0.11232830100049541,False,0.051377905148376965,-0.0007556284034880895,1.0,0.3,hybrid,short_linear,0.7,3.8710284796289334,1.0,1.0,0.2,8,0.0,0.5
val,LRBN-BP-safe-controller,8.794465089087614,2.3049018157619785,8.79717792520947,2.3053724718885635,-0.002712836121855308,-0.030837572478753527,-0.00047065612658470064,-0.02041562178270958,0.15494791666666666,0.7109375,0.0038951160807289996,0.0003636574663290528,10.710653114085902,0.8658854166666666,0.12357737777142341,False,0.05607363539261576,-0.0009755970890673329,1.0,0.3,hybrid,short_linear,0.7,3.8710284796289334,1.0,1.0,0.2,8,0.0,0.7
val,LRBN-BP-safe-controller,8.794718456131838,2.304965052546349,8.79717792520947,2.3053724718885635,-0.00245946907763194,-0.027957477906501785,-0.0004074193422143298,-0.017672603686176302,0.12760416666666666,0.6354166666666666,0.00390655190911072,0.0001788273471908321,21.84416158299504,0.7630208333333334,0.1291989278821457,False,0.08720192149708317,-3.6165466177424494e-06,1.0,0.3,hybrid,short_linear,0.8,5.265299801054961,0.5,1.0,0.2,8,-0.2,0.5
val,LRBN-BP-safe-controller,8.794566454806477,2.3049398384044726,8.79717792520947,2.3053724718885635,-0.0026114704029940997,-0.02968531979489556,-0.0004326334840908588,-0.018766315963680447,0.15494791666666666,0.7109375,0.003706908544464955,0.0001543092082218212,24.021044348131817,0.8658854166666666,0.13739912175841684,False,0.09251577638143582,-4.428460513467853e-06,1.0,0.3,hybrid,short_linear,0.8,5.265299801054961,0.5,1.0,0.2,8,-0.2,0.7
val,LRBN-BP-safe-controller,8.795864002404587,2.3051569456205345,8.79717792520947,2.3053724718885635,-0.0013139228048833025,-0.014935730691817181,-0.00021552626802876285,-0.00934886963916781,0.12760416666666666,0.6354166666666666,0.0020835207447931327,7.82184623333933e-05,26.633793924180743,0.7630208333333334,0.06681150993428009,False,0.0462120426391542,-2.5319190192682578e-06,1.0,0.3,hybrid,short_linear,0.8,5.265299801054961,0.5,1.0,0.2,8,0.0,0.5
val,LRBN-BP-safe-controller,8.795750332848835,2.3051379019710265,8.79717792520947,2.3053724718885635,-0.0014275923606355111,-0.016227844555935317,-0.00023456991753658998,-0.010174924849664585,0.15494791666666666,0.7109375,0.0020233363068903496,7.017387053830455e-05,28.829078410345936,0.8658854166666666,0.0729201941339478,False,0.0501808899976366,-3.159623657624886e-06,1.0,0.3,hybrid,short_linear,0.8,5.265299801054961,0.5,1.0,0.2,8,0.0,0.7
val,LRBN-BP-safe-controller,8.79438615389287,2.3048968761011768,8.79717792520947,2.3053724718885635,-0.002791771316599886,-0.03173485107566667,-0.00047559578738671783,-0.020629889144731774,0.12760416666666666,0.6354166666666666,0.004460575234583486,0.0003334728911023361,13.375724373262274,0.7630208333333334,0.14494125361311427,False,0.0823983379510084,-0.00027499361542363226,1.0,0.3,hybrid,short_linear,0.8,5.265299801054961,1.0,1.0,0.2,8,-0.2,0.5
val,LRBN-BP-safe-controller,8.794199327720849,2.3048646386944682,8.79717792520947,2.3053724718885635,-0.0029785974886213235,-0.03385855680717256,-0.0005078331940951871,-0.022028249147803266,0.15494791666666666,0.7109375,0.0042527410786299775,0.00028935930815790885,14.696586537468088,0.8658854166666666,0.15465795446392716,False,0.08751054677302864,-0.0003499826167889251,1.0,0.3,hybrid,short_linear,0.8,5.265299801054961,1.0,1.0,0.2,8,-0.2,0.7
val,LRBN-BP-safe-controller,8.795632457919234,2.3051127776854687,8.79717792520947,2.3053724718885635,-0.0015454672902356203,-0.017567762089357827,-0.0002596942030947444,-0.011264739435167282,0.12760416666666666,0.6354166666666666,0.0024649936919129696,0.00016324533420992624,15.09900857967245,0.7630208333333334,0.07536267797857095,False,0.04370532915835624,-0.00019497492617039688,1.0,0.3,hybrid,short_linear,0.8,5.265299801054961,1.0,1.0,0.2,8,0.0,0.5
val,LRBN-BP-safe-controller,8.795493273338474,2.3050887300496625,8.79717792520947,2.3053724718885635,-0.0016846518709950492,-0.019149912431040427,-0.0002837418389007836,-0.01230785225078104,0.15494791666666666,0.7109375,0.0024010808130246275,0.00014434863014494746,16.632748666385606,0.8658854166666666,0.08246869796292454,False,0.04751000237434314,-0.00025139353636958106,1.0,0.3,hybrid,short_linear,0.8,5.265299801054961,1.0,1.0,0.2,8,0.0,0.7
val,LRBN-BP-safe-controller,8.790714619069993,2.304200673377944,8.79717792520947,2.3053724718885635,-0.006463306139476468,-0.07347022178110173,-0.001171798510619182,-0.0508290317432661,0.12760416666666666,0.6354166666666666,0.01045848670720129,0.0014277795713908323,7.324949640172475,0.7630208333333334,0.309961517010283,False,0.10601238702188052,-0.0010048399245246055,1.0,0.3,hybrid,short_linear,0.5,2.4260872328869336,0.5,1.0,0.3,8,-0.2,0.5
val,LRBN-BP-safe-controller,8.790213353970024,2.3041080957986626,8.79717792520947,2.3053724718885635,-0.006964571239445438,-0.07916824339280817,-0.0012643760899004393,-0.05484476369151215,0.15494791666666666,0.7109375,0.010067227631768262,0.001242988025641814,8.099150138689975,0.8658854166666666,0.3336266707262456,False,0.11332788241211589,-0.0012339632077571993,1.0,0.3,hybrid,short_linear,0.5,2.4260872328869336,0.5,1.0,0.3,8,-0.2,0.7
val,LRBN-BP-safe-controller,8.793344933799334,2.304697932096745,8.79717792520947,2.3053724718885635,-0.003832991410133701,-0.043570693219633166,-0.0006745397918183397,-0.02925947095828239,0.12760416666666666,0.6354166666666666,0.006183443184114865,0.0007528864374017579,8.212873480254334,0.7630208333333334,0.16332228966090215,False,0.05603685305491876,-0.0007048284508139146,1.0,0.3,hybrid,short_linear,0.5,2.4260872328869336,0.5,1.0,0.3,8,0.0,0.5
val,LRBN-BP-safe-controller,8.792977347970853,2.304630796096408,8.79717792520947,2.3053724718885635,-0.004200577238617011,-0.04774914489116636,-0.0007416757921553898,-0.03217162510537516,0.15494791666666666,0.7109375,0.006052691724756587,0.0006615660710859835,9.148897593622204,0.8658854166666666,0.1798806631177016,False,0.06131958525662742,-0.0008816956463468288,1.0,0.3,hybrid,short_linear,0.5,2.4260872328869336,0.5,1.0,0.3,8,0.0,0.7
val,LRBN-BP-safe-controller,8.790640114622269,2.304186208834526,8.79717792520947,2.3053724718885635,-0.006537810587200893,-0.074317134828364,-0.0011862630540371412,-0.05145645935122653,0.12760416666666666,0.6354166666666666,0.010629395442745394,0.0016949637254027317,6.271126969959262,0.7630208333333334,0.31059974601138185,False,0.10364276852052415,-0.0038430433326192125,1.0,0.3,hybrid,short_linear,0.5,2.4260872328869336,1.0,1.0,0.3,8,-0.2,0.5
val,LRBN-BP-safe-controller,8.790112905379033,2.3040866066652037,8.79717792520947,2.3053724718885635,-0.007065019830436916,-0.08031007082578123,-0.001285865223359539,-0.05577689650856098,0.15494791666666666,0.7109375,0.01026546442455864,0.001504271815407276,6.824163078631196,0.8658854166666666,0.33594636178676035,False,0.11071872843467553,-0.0049293234487720414,1.0,0.3,hybrid,short_linear,0.5,2.4260872328869336,1.0,1.0,0.3,8,-0.2,0.7
val,LRBN-BP-safe-controller,8.793240964735732,2.304678955312188,8.79717792520947,2.3053724718885635,-0.003936960473736389,-0.04475253885658309,-0.0006935165763752982,-0.030082625771926386,0.12760416666666666,0.6354166666666666,0.006376014844258079,0.000897036736412203,7.107784450294493,0.7630208333333334,0.16457154866685317,False,0.05479945483266146,-0.002745355218903452,1.0,0.3,hybrid,short_linear,0.5,2.4260872328869336,1.0,1.0,0.3,8,0.0,0.5
val,LRBN-BP-safe-controller,8.792853192287629,2.304606961211009,8.79717792520947,2.3053724718885635,-0.004324732921840809,-0.04916045752049477,-0.0007655106775543227,-0.033205509459680184,0.15494791666666666,0.7109375,0.006258035632057135,0.0008024585809197916,7.798480564664797,0.8658854166666666,0.1821082191817871,False,0.05992393746670183,-0.0035623470703875387,1.0,0.3,hybrid,short_linear,0.5,2.4260872328869336,1.0,1.0,0.3,8,0.0,0.7
val,LRBN-BP-safe-controller,8.792180495793291,2.3044757581347457,8.79717792520947,2.3053724718885635,-0.004997429416177555,-0.05680718808900095,-0.0008967137538180829,-0.038896697208914637,0.12760416666666666,0.6354166666666666,0.008050889019513344,0.0009266127540627523,8.688421457615238,0.7630208333333334,0.2514073936998657,False,0.10545001205435361,-0.00026271430376401204,1.0,0.3,hybrid,short_linear,0.6,3.116005981912195,0.5,1.0,0.3,8,-0.2,0.5
val,LRBN-BP-safe-controller,8.791806391823796,2.304408186186311,8.79717792520947,2.3053724718885635,-0.005371533385672744,-0.06105973330577792,-0.0009642857022527724,-0.04182776144975782,0.15494791666666666,0.7109375,0.007728809614150156,0.0007948941943640177,9.722944813914054,0.8658854166666666,0.26959720463509407,False,0.11269859826509931,-0.00032192988537265755,1.0,0.3,hybrid,short_linear,0.6,3.116005981912195,0.5,1.0,0.3,8,-0.2,0.7
val,LRBN-BP-safe-controller,8.794296837869403,2.304867937989721,8.79717792520947,2.3053724718885635,-0.0028810873400655483,-0.03275013147722128,-0.0005045338988428506,-0.021885135821064237,0.12760416666666666,0.6354166666666666,0.004627137709179914,0.00046294005009650074,9.994896227390837,0.7630208333333334,0.13122767053560802,False,0.05575052287695199,-0.00018401439361980047,1.0,0.3,hybrid,short_linear,0.6,3.116005981912195,0.5,1.0,0.3,8,0.0,0.5
val,LRBN-BP-safe-controller,8.79402181030145,2.3048184452892237,8.79717792520947,2.3053724718885635,-0.0031561149080191024,-0.03587644732508815,-0.0005540265993393759,-0.024031977638855395,0.15494791666666666,0.7109375,0.004527040323497885,0.00040225014513592183,11.254011560027203,0.8658854166666666,0.14423080421994103,False,0.060990886860595346,-0.00022977672151658848,1.0,0.3,hybrid,short_linear,0.6,3.116005981912195,0.5,1.0,0.3,8,0.0,0.7
val,LRBN-BP-safe-controller,8.791769217733242,2.3044009350790233,8.79717792520947,2.3053724718885635,-0.005408707476227928,-0.061482301666086696,-0.0009715368095400976,-0.042142292283471855,0.12760416666666666,0.6354166666666666,0.008755669179833682,0.0012130532450590548,7.217817550318602,0.7630208333333334,0.2628112103003335,False,0.10138991426140678,-0.0021346305346321673,1.0,0.3,hybrid,short_linear,0.6,3.116005981912195,1.0,1.0,0.3,8,-0.2,0.5
val,LRBN-BP-safe-controller,8.791348469465023,2.304323182592793,8.79717792520947,2.3053724718885635,-0.0058294557444472745,-0.06626506576745883,-0.0010492892957702869,-0.04551495708454667,0.15494791666666666,0.7109375,0.008432326682101525,0.0010674651822850973,7.89931871207611,0.8658854166666666,0.2831917722416195,False,0.10823964434745673,-0.002727492238040363,1.0,0.3,hybrid,short_linear,0.6,3.116005981912195,1.0,1.0,0.3,8,-0.2,0.7
val,LRBN-BP-safe-controller,8.793987743087547,2.3048144315410717,8.79717792520947,2.3053724718885635,-0.0031901821219238267,-0.03626369894321048,-0.0005580403474915894,-0.024206081744963977,0.12760416666666666,0.6354166666666666,0.005147655466133092,0.0006326122228107184,8.137013339908039,0.7630208333333334,0.1383747117078026,False,0.05362395190458411,-0.0015192521600762583,1.0,0.3,hybrid,short_linear,0.6,3.116005981912195,1.0,1.0,0.3,8,0.0,0.5
val,LRBN-BP-safe-controller,8.79367828474564,2.304757852355579,8.79717792520947,2.3053724718885635,-0.0034996404638286184,-0.039781399098708724,-0.0006146195329844777,-0.026660313585468273,0.15494791666666666,0.7109375,0.005045106744107413,0.0005622218996829299,8.973355561917769,0.8658854166666666,0.15266713834591514,False,0.058598854645579276,-0.001965211337800261,1.0,0.3,hybrid,short_linear,0.6,3.116005981912195,1.0,1.0,0.3,8,0.0,0.7
val,LRBN-BP-safe-controller,8.793436576111048,2.304715448242017,8.79717792520947,2.3053724718885635,-0.0037413490984216126,-0.04252896924418033,-0.000657023646546306,-0.028499674204845712,0.12760416666666666,0.6354166666666666,0.006004442918902423,0.0005797146615977991,10.35740467268267,0.7630208333333334,0.19691472213141606,False,0.10317284762686424,-5.863357512275073e-05,1.0,0.3,hybrid,short_linear,0.7,3.8710284796289334,0.5,1.0,0.3,8,-0.2,0.5
val,LRBN-BP-safe-controller,8.79316820302473,2.3046681928928785,8.79717792520947,2.3053724718885635,-0.00400972218473904,-0.045579641724558424,-0.0007042789956845352,-0.030549466570716197,0.15494791666666666,0.7109375,0.00574748844545017,0.0004929584313967236,11.65893813761229,0.8658854166666666,0.2105689636373578,False,0.11015364637879689,-7.180795837442874e-05,1.0,0.3,hybrid,short_linear,0.7,3.8710284796289334,0.5,1.0,0.3,8,-0.2,0.7
val,LRBN-BP-safe-controller,8.795091051569827,2.305013028784503,8.79717792520947,2.3053724718885635,-0.002086873639642006,-0.02372208059234817,-0.000359443104060099,-0.015591541361944974,0.12760416666666666,0.6354166666666666,0.0033386856959101135,0.00027101698325586145,12.318646858708702,0.7630208333333334,0.10193583841094539,False,0.05458273056782297,-4.1053203829532464e-05,1.0,0.3,hybrid,short_linear,0.7,3.8710284796289334,0.5,1.0,0.3,8,0.0,0.5
val,LRBN-BP-safe-controller,8.794893562386642,2.3049781687750635,8.79717792520947,2.3053724718885635,-0.0022843628228271765,-0.025966995775820893,-0.00039430311350005233,-0.017103661841971388,0.15494791666666666,0.7109375,0.0032642796410631706,0.0002345045049514252,13.919308068979777,0.8658854166666666,0.11186815523354121,False,0.059652624952442335,-5.123768349246035e-05,1.0,0.3,hybrid,short_linear,0.7,3.8710284796289334,0.5,1.0,0.3,8,0.0,0.7
val,LRBN-BP-safe-controller,8.792876156739121,2.3046120396981316,8.79717792520947,2.3053724718885635,-0.004301768470348451,-0.04889941413065378,-0.0007604321904317366,-0.03298522023690654,0.12760416666666666,0.6354166666666666,0.006932061187948759,0.0008070170866467731,8.589626423509184,0.7630208333333334,0.21466798343392854,False,0.09708994688123046,-0.0010640556418831347,1.0,0.3,hybrid,short_linear,0.7,3.8710284796289334,1.0,1.0,0.3,8,-0.2,0.5
val,LRBN-BP-safe-controller,8.792556099156775,2.304554233213716,8.79717792520947,2.3053724718885635,-0.0046218260526940174,-0.052537598838335295,-0.0008182386748473693,-0.03549268854711699,0.15494791666666666,0.7109375,0.006654597017035305,0.0007046013683384157,9.444350908966868,0.8658854166666666,0.23046675883836532,False,0.10352004537106194,-0.0013564524847382545,1.0,0.3,hybrid,short_linear,0.7,3.8710284796289334,1.0,1.0,0.3,8,-0.2,0.7
val,LRBN-BP-safe-controller,8.7947008819511,2.304944164458985,8.79717792520947,2.3053724718885635,-0.0024770432583699114,-0.028157248570090204,-0.0004283074295783798,-0.018578664963836394,0.12760416666666666,0.6354166666666666,0.0039808914486878354,0.0004112837197099179,9.678950243868362,0.7630208333333334,0.11232830100049541,False,0.051377905148376965,-0.0007556284034880895,1.0,0.3,hybrid,short_linear,0.7,3.8710284796289334,1.0,1.0,0.3,8,0.0,0.5
val,LRBN-BP-safe-controller,8.794465089087614,2.3049018157619785,8.79717792520947,2.3053724718885635,-0.002712836121855308,-0.030837572478753527,-0.00047065612658470064,-0.02041562178270958,0.15494791666666666,0.7109375,0.0038951160807289996,0.0003636574663290528,10.710653114085902,0.8658854166666666,0.12357737777142341,False,0.05607363539261576,-0.0009755970890673329,1.0,0.3,hybrid,short_linear,0.7,3.8710284796289334,1.0,1.0,0.3,8,0.0,0.7
val,LRBN-BP-safe-controller,8.794718456131838,2.304965052546349,8.79717792520947,2.3053724718885635,-0.00245946907763194,-0.027957477906501785,-0.0004074193422143298,-0.017672603686176302,0.12760416666666666,0.6354166666666666,0.00390655190911072,0.0001788273471908321,21.84416158299504,0.7630208333333334,0.1291989278821457,False,0.08720192149708317,-3.6165466177424494e-06,1.0,0.3,hybrid,short_linear,0.8,5.265299801054961,0.5,1.0,0.3,8,-0.2,0.5
val,LRBN-BP-safe-controller,8.794566454806477,2.3049398384044726,8.79717792520947,2.3053724718885635,-0.0026114704029940997,-0.02968531979489556,-0.0004326334840908588,-0.018766315963680447,0.15494791666666666,0.7109375,0.003706908544464955,0.0001543092082218212,24.021044348131817,0.8658854166666666,0.13739912175841684,False,0.09251577638143582,-4.428460513467853e-06,1.0,0.3,hybrid,short_linear,0.8,5.265299801054961,0.5,1.0,0.3,8,-0.2,0.7
val,LRBN-BP-safe-controller,8.795864002404587,2.3051569456205345,8.79717792520947,2.3053724718885635,-0.0013139228048833025,-0.014935730691817181,-0.00021552626802876285,-0.00934886963916781,0.12760416666666666,0.6354166666666666,0.0020835207447931327,7.82184623333933e-05,26.633793924180743,0.7630208333333334,0.06681150993428009,False,0.0462120426391542,-2.5319190192682578e-06,1.0,0.3,hybrid,short_linear,0.8,5.265299801054961,0.5,1.0,0.3,8,0.0,0.5
val,LRBN-BP-safe-controller,8.795750332848835,2.3051379019710265,8.79717792520947,2.3053724718885635,-0.0014275923606355111,-0.016227844555935317,-0.00023456991753658998,-0.010174924849664585,0.15494791666666666,0.7109375,0.0020233363068903496,7.017387053830455e-05,28.829078410345936,0.8658854166666666,0.0729201941339478,False,0.0501808899976366,-3.159623657624886e-06,1.0,0.3,hybrid,short_linear,0.8,5.265299801054961,0.5,1.0,0.3,8,0.0,0.7
val,LRBN-BP-safe-controller,8.79438615389287,2.3048968761011768,8.79717792520947,2.3053724718885635,-0.002791771316599886,-0.03173485107566667,-0.00047559578738671783,-0.020629889144731774,0.12760416666666666,0.6354166666666666,0.004460575234583486,0.0003334728911023361,13.375724373262274,0.7630208333333334,0.14494125361311427,False,0.0823983379510084,-0.00027499361542363226,1.0,0.3,hybrid,short_linear,0.8,5.265299801054961,1.0,1.0,0.3,8,-0.2,0.5
val,LRBN-BP-safe-controller,8.794199327720849,2.3048646386944682,8.79717792520947,2.3053724718885635,-0.0029785974886213235,-0.03385855680717256,-0.0005078331940951871,-0.022028249147803266,0.15494791666666666,0.7109375,0.0042527410786299775,0.00028935930815790885,14.696586537468088,0.8658854166666666,0.15465795446392716,False,0.08751054677302864,-0.0003499826167889251,1.0,0.3,hybrid,short_linear,0.8,5.265299801054961,1.0,1.0,0.3,8,-0.2,0.7
val,LRBN-BP-safe-controller,8.795632457919234,2.3051127776854687,8.79717792520947,2.3053724718885635,-0.0015454672902356203,-0.017567762089357827,-0.0002596942030947444,-0.011264739435167282,0.12760416666666666,0.6354166666666666,0.0024649936919129696,0.00016324533420992624,15.09900857967245,0.7630208333333334,0.07536267797857095,False,0.04370532915835624,-0.00019497492617039688,1.0,0.3,hybrid,short_linear,0.8,5.265299801054961,1.0,1.0,0.3,8,0.0,0.5
val,LRBN-BP-safe-controller,8.795493273338474,2.3050887300496625,8.79717792520947,2.3053724718885635,-0.0016846518709950492,-0.019149912431040427,-0.0002837418389007836,-0.01230785225078104,0.15494791666666666,0.7109375,0.0024010808130246275,0.00014434863014494746,16.632748666385606,0.8658854166666666,0.08246869796292454,False,0.04751000237434314,-0.00025139353636958106,1.0,0.3,hybrid,short_linear,0.8,5.265299801054961,1.0,1.0,0.3,8,0.0,0.7
val,LRBN-BP-safe-controller,8.784682904312177,2.303079885030114,8.79717792520947,2.3053724718885635,-0.012495020897292363,-0.14203442273553085,-0.0022925868584493833,-0.09944539880043528,0.12760416666666666,0.6354166666666666,0.02024007750678527,0.002867160961129354,7.059250313700469,0.7630208333333334,0.3099614099490757,False,0.20837230984590288,-0.0010048937365622584,1.0,0.3,hybrid,short_linear,0.5,2.4260872328869336,0.5,2.0,0.2,8,-0.2,0.5
val,LRBN-BP-safe-controller,8.78372406275271,2.3029010309680795,8.79717792520947,2.3053724718885635,-0.01345386245675998,-0.15293384487442493,-0.0024714409204839136,-0.10720354042134687,0.15494791666666666,0.7109375,0.0194655740661339,0.002484345153928117,7.835262214967966,0.8658854166666666,0.3336264513135638,False,0.22277145144728594,-0.0012339620471042134,1.0,0.3,hybrid,short_linear,0.5,2.4260872328869336,0.5,2.0,0.2,8,-0.2,0.7
val,LRBN-BP-safe-controller,8.789739484777785,2.3040502822250297,8.79717792520947,2.3053724718885635,-0.007438440431683862,-0.084554848003167,-0.0013221896635333436,-0.05735253951026056,0.12760416666666666,0.6354166666666666,0.012003857390757522,0.0014812260730251436,8.10394616318108,0.7630208333333334,0.16332208684092894,False,0.11099944784885234,-0.00070485551294389,1.0,0.3,hybrid,short_linear,0.5,2.4260872328869336,0.5,2.0,0.2,8,0.0,0.5
val,LRBN-BP-safe-controller,8.78903395602099,2.3039202795233784,8.79717792520947,2.3053724718885635,-0.00814396918847876,-0.09257479214878861,-0.0014521923651851145,-0.06299165868395748,0.15494791666666666,0.7109375,0.011737780957530738,0.0012963030761352597,9.054742387174684,0.8658854166666666,0.17988038382288063,False,0.12144143613918819,-0.0008817108733360621,1.0,0.3,hybrid,short_linear,0.5,2.4260872328869336,0.5,2.0,0.2,8,0.0,0.7
val,LRBN-BP-safe-controller,8.784745528698123,2.3031028037047343,8.79717792520947,2.3053724718885635,-0.012432396511345182,-0.14132255369745272,-0.002269668183828859,-0.09845125686457044,0.12760416666666666,0.6354166666666666,0.020192174152012087,0.0031193925047836523,6.473090318112868,0.7630208333333334,0.3105996389580044,False,0.20384946862829606,-0.0038432319640562223,1.0,0.3,hybrid,short_linear,0.5,2.4260872328869336,1.0,2.0,0.2,8,-0.2,0.5
val,LRBN-BP-safe-controller,8.783767726793391,2.3029186962208854,8.79717792520947,2.3053724718885635,-0.013410198416079622,-0.1524375034226165,-0.0024537756676775795,-0.10643727583960708,0.15494791666666666,0.7109375,0.01945897671680083,0.0027358731413790137,7.112502877952817,0.8658854166666666,0.3359461423818098,False,0.2177882397275077,-0.004929318842221324,1.0,0.3,hybrid,short_linear,0.5,2.4260872328869336,1.0,2.0,0.2,8,-0.2,0.7
val,LRBN-BP-safe-controller,8.789701006368375,2.304049923744648,8.79717792520947,2.3053724718885635,-0.007476918841093651,-0.08499224292337024,-0.0013225481439153603,-0.05736808929167938,0.12760416666666666,0.6354166666666666,0.012093074438264056,0.0016239454684993354,7.446678602239643,0.7630208333333334,0.16457134585188724,False,0.10858690814794483,-0.0027454506334365744,1.0,0.3,hybrid,short_linear,0.5,2.4260872328869336,1.0,2.0,0.2,8,0.0,0.5
val,LRBN-BP-safe-controller,8.788980563022445,2.3039159907835858,8.79717792520947,2.3053724718885635,-0.008197362187023943,-0.09318172540554841,-0.0014564811049777252,-0.06317769108550335,0.15494791666666666,0.7109375,0.01184370786248002,0.0014377338931067527,8.237703473660746,0.8658854166666666,0.18210793989178997,False,0.11872183187234678,-0.003562401153170387,1.0,0.3,hybrid,short_linear,0.5,2.4260872328869336,1.0,2.0,0.2,8,0.0,0.7
val,LRBN-BP-safe-controller,8.7874001004734,2.303597902205889,8.79717792520947,2.3053724718885635,-0.009777824736067746,-0.11114728846093917,-0.001774569682674305,-0.07697539970724393,0.12760416666666666,0.6354166666666666,0.01577067137229871,0.0019052880855279593,8.277272460455261,0.7630208333333334,0.25140728665905265,False,0.20730122472329757,-0.0002627284721134858,1.0,0.3,hybrid,short_linear,0.6,3.116005981912195,0.5,2.0,0.2,8,-0.2,0.5
