sample_id,dataset,backbone,horizon,seed,split,delta_bp_vs_lrbn,g_L,g_y,repair_ratio,A_bp,conflict_cosine,case_type,segment_harm_pattern,save_path
test_00091,ETTh1,DLinear,192,2026,test,-0.06369430875299864,0.5098470375510933,0.730120306740782,0.7358346091080843,5.949745680122724,-0.7001795652556222,low_gap_high_repair_harm,,
test_00072,ETTh1,DLinear,192,2026,test,-0.07997003701914362,0.3318390988119847,0.07164935904846505,0.7947242682227209,9.851659864359895,-0.6912657114879095,low_gap_high_repair_harm,,
test_00066,ETTh1,DLinear,192,2026,test,-1.8566828947196887,5.759051517563347,1.0458852715664082,-1.8447818501128181,4.015472495134633,-0.6904169595563243,high_gap_low_repair_win,,
test_00085,ETTh1,DLinear,192,2026,test,-0.9286467527991782,5.151530409413089,0.5093469986508606,-1.8793600545434699,6.543635340605697,-0.7046149825157286,high_gap_low_repair_win,,
test_00003,ETTh1,DLinear,192,2026,test,1.0591314413082262,4.5131758490617155,3.0701720978684865,-2.131685903645229,-1.6890299226646937,-0.463275136494841,high_gap_low_repair_win,,
test_00060,ETTh1,DLinear,192,2026,test,4.377029371485616,4.571762467456284,3.617196926912944,-5.279252390474705,-12.68549423152011,-0.6616097208355219,high_gap_low_repair_win,,
test_00003,ETTh1,PatchTST,96,2026,test,2.666591952712831,6.895219904587744,0.8608428816252458,-0.07472137179123228,-0.5708580978405737,-0.03258165789331493,top_harm,,
test_00040,ETTh1,PatchTST,96,2026,test,2.38368193763395,2.6906181850289466,0.7097791937802569,0.02575506388152371,-10.119039316665358,0.05814774250326009,top_harm,,
test_00008,ETTh1,PatchTST,96,2026,test,1.8683036882853195,4.512021997718472,0.09559543106682433,0.10758037039769386,-1.0430769589221984,-0.1049314561319252,top_harm,,
test_00001,ETTh1,PatchTST,96,2026,test,1.5976518072455224,7.544147760923083,0.14116493239467334,0.13088273963996488,-0.32464337255920356,0.023709298162760448,top_harm,,
test_00021,ETTh1,PatchTST,96,2026,test,1.1148138911472198,1.23873163771264,0.4180423367790974,-0.12528574530305625,-18.058631270681886,-0.21446136548476022,top_harm,,
test_00015,ETTh1,PatchTST,96,2026,test,0.9621916236809969,8.413324595077846,1.0551336353365537,-0.43712305092155,-0.014418058910610156,-0.021191934541365944,top_harm,,
test_00004,ETTh1,PatchTST,96,2026,test,0.9365679089313037,1.2552510518149966,1.14201749884295,0.6138779955025894,-17.724681137438907,-0.050371518838540734,top_harm,,
test_00018,ETTh1,PatchTST,96,2026,test,0.8351152345994564,1.84096422259114,0.8760235652241155,0.21549745839720968,-6.146861448723575,-0.004418605542330582,top_harm,,
test_00010,ETTh1,PatchTST,96,2026,test,0.7674244417594784,7.574074659256189,0.4917934324851287,-0.1324916187884737,0.5143242626074678,0.03519676579972559,top_harm,,
test_00092,ETTh1,PatchTST,96,2026,test,0.7534707145113826,2.1102486943368945,0.7657925468013178,-0.7432847242547882,-13.894444868503614,0.11516114733711595,top_harm,,
test_00006,ETTh1,PatchTST,96,2026,test,0.7127789060157248,4.290259648648108,0.0,0.13747915767608287,-0.6862723764689206,-0.0948868394436843,top_harm,,
test_00079,ETTh1,PatchTST,96,2026,test,0.7084351210345741,2.260086599101811,2.15714165436351,0.08512445896517795,-23.391366467346778,-0.06813738003760722,top_harm,,
test_00088,ETTh1,PatchTST,96,2026,test,0.5426933832799847,2.3908770769507233,0.4441656045745106,-0.06080390950406467,-0.8044549001886415,-0.182633158864244,top_harm,,
test_00033,ETTh1,PatchTST,96,2026,test,0.5229945776979477,5.150466989364444,2.5999907086993965,-1.3811646461419622,-2.9704685362663943,-0.03224227702559177,top_harm,,
test_00032,ETTh1,PatchTST,96,2026,test,0.4287567374873178,2.6685717257916703,0.3589917751650331,-0.42633379620556733,-3.6589220949490917,0.04777572881790668,top_harm,,
test_00049,ETTh1,PatchTST,96,2026,test,0.4145527223220644,1.6756590872214003,0.0,-0.8917931378330886,-1.2915573023816647,-0.07779170736794858,top_harm,,
test_00069,ETTh1,PatchTST,96,2026,test,0.4114213768886632,5.284114448848329,3.5245340626212593,0.0863886844497157,0.3941050242132121,-0.029143483059779627,top_harm,,
test_00089,ETTh1,PatchTST,96,2026,test,0.3656385764469665,7.892249676726825,0.0,0.0988518337796056,0.4698678582292441,-0.031393928179936297,top_harm,,
test_00070,ETTh1,PatchTST,96,2026,test,0.35324542503317646,4.22553683172481,0.18348188599897142,0.14722577449302943,0.6000887325802252,0.17929645181998713,top_harm,,
test_00039,ETTh1,PatchTST,96,2026,test,0.3489313985503202,2.406131062055862,1.5637941500349208,0.08166459409619287,-0.8170704523781468,-0.11247696720343991,top_harm,,
test_00076,ETTh1,PatchTST,96,2026,test,-5.1166577383248715,7.8070538351652585,2.684836367100037,0.25164977031718594,11.140614419991115,-0.022172258606137994,top_win,,
test_00075,ETTh1,PatchTST,96,2026,test,-4.650527215383164,2.226397431643969,0.15620037382130103,-0.3579694211543738,14.744388730544433,0.04367455167911485,top_win,,
test_00059,ETTh1,PatchTST,96,2026,test,-3.8091312185239437,5.0958744012417725,0.8646037505852872,-0.7029523876683426,4.266755686221359,0.015163944403790687,top_win,,
test_00019,ETTh1,PatchTST,96,2026,test,-3.148338810349177,6.522104566810667,2.0765452112340723,0.16654547540746933,13.019132193058637,-0.03722748187356062,top_win,,
test_00009,ETTh1,PatchTST,96,2026,test,-2.448524495755179,4.642937132119618,0.25515925950017454,0.17778663387322668,5.440235447082855,-0.05431232399735622,top_win,,
test_00080,ETTh1,PatchTST,96,2026,test,-2.2545878379828483,4.72380671683524,0.16965642694695232,0.12612060412801174,8.08482216198337,0.03242190097205472,top_win,,
test_00005,ETTh1,PatchTST,96,2026,test,-1.806758155928947,7.3129379256576446,0.8089085523924641,-0.4123081583399082,2.090149855835948,-0.04791364986509238,top_win,,
