variant,n,mse,mae,lrbn_mse,lrbn_mae,mse_delta_vs_lrbn,mse_delta_pct_vs_lrbn,mae_delta_pct_vs_lrbn,harm_rate,win_rate,max_config_harm,config_improved_ratio,improved_configs,total_configs,test_threshold_leakage,coverage,selected_count,selected_harm_rate,oracle_gain_fraction,lrbn_equiv_rate,active_patch_ratio,edit_energy_ratio,mean_delta_norm,mean_accept_score,shrink,residual_cap,gate_quantile,score_threshold,width_coef,energy_only_accept,calibration_score,target_variant
UTRE Uncertainty Teacher Residual Envelope,232,8.987652757848029,2.310582497071678,9.1261157455358,2.332075092367097,-0.13846298768777357,-1.5172170877164468,-0.9216081966487127,0.021551724137931036,0.08189655172413793,0.034482758620689655,0.875,7,8,False,0.10344827586206896,24,0.20833333333333334,0.07306208149172919,0.896551724137931,0.10919540229885058,0.00010116314392658615,0.03522143302140618,0.35142563619040723,0.5,0.35,0.9,0.5949990212917329,1.0,False,2.9663688686558642,UTRE Uncertainty Teacher Residual Envelope
UTRE Uncertainty Teacher Residual Envelope,232,8.987652757848029,2.310582497071678,9.1261157455358,2.332075092367097,-0.13846298768777357,-1.5172170877164468,-0.9216081966487127,0.021551724137931036,0.08189655172413793,0.034482758620689655,0.875,7,8,False,0.10344827586206896,24,0.20833333333333334,0.07306208149172919,0.896551724137931,0.10919540229885058,0.00010116314392658615,0.03522143302140618,0.35142563619040723,0.5,0.35,0.9,0.5949990212917329,2.0,False,2.9663688686558642,UTRE Uncertainty Teacher Residual Envelope
UTRE Uncertainty Teacher Residual Envelope,232,8.826618067611369,2.288822090957136,9.1261157455358,2.332075092367097,-0.29949767792443355,-3.2817650569768397,-1.8547001923762432,0.3146551724137931,0.6853448275862069,0.4827586206896552,1.0,8,8,False,1.0,232,0.3146551724137931,0.15803446189129736,0.0,1.0,0.00011057390460809739,0.0966547263681521,0.35142563619040723,0.75,0.1,0.0,0.03669367730617523,0.5,False,80.7699590809542,UTRE Uncertainty Teacher Residual Envelope
UTRE Uncertainty Teacher Residual Envelope,232,8.826618067611369,2.288822090957136,9.1261157455358,2.332075092367097,-0.29949767792443355,-3.2817650569768397,-1.8547001923762432,0.3146551724137931,0.6853448275862069,0.4827586206896552,1.0,8,8,False,1.0,232,0.3146551724137931,0.15803446189129736,0.0,1.0,0.00011057390460809739,0.0966547263681521,0.35142563619040723,0.75,0.1,0.0,0.03669367730617523,1.0,False,80.7699590809542,UTRE Uncertainty Teacher Residual Envelope
UTRE Uncertainty Teacher Residual Envelope,232,8.826618067611369,2.288822090957136,9.1261157455358,2.332075092367097,-0.29949767792443355,-3.2817650569768397,-1.8547001923762432,0.3146551724137931,0.6853448275862069,0.4827586206896552,1.0,8,8,False,1.0,232,0.3146551724137931,0.15803446189129736,0.0,1.0,0.00011057390460809739,0.0966547263681521,0.35142563619040723,0.75,0.1,0.0,0.03669367730617523,2.0,False,80.7699590809542,UTRE Uncertainty Teacher Residual Envelope
UTRE Uncertainty Teacher Residual Envelope,232,8.88736248139592,2.2978965932062954,9.1261157455358,2.332075092367097,-0.23875326413988104,-2.61615423840154,-1.465583124922095,0.10775862068965517,0.3922413793103448,0.1724137931034483,1.0,8,8,False,0.5,116,0.21551724137931033,0.12598175680232443,0.5,0.5114942528735632,5.447231866971464e-05,0.049500014922684826,0.35142563619040723,0.75,0.1,0.5,0.26343318819999695,0.5,False,-1.2196025142636113,UTRE Uncertainty Teacher Residual Envelope
UTRE Uncertainty Teacher Residual Envelope,232,8.88736248139592,2.2978965932062954,9.1261157455358,2.332075092367097,-0.23875326413988104,-2.61615423840154,-1.465583124922095,0.10775862068965517,0.3922413793103448,0.1724137931034483,1.0,8,8,False,0.5,116,0.21551724137931033,0.12598175680232443,0.5,0.5114942528735632,5.447231866971464e-05,0.049500014922684826,0.35142563619040723,0.75,0.1,0.5,0.26343318819999695,1.0,False,-1.2196025142636113,UTRE Uncertainty Teacher Residual Envelope
UTRE Uncertainty Teacher Residual Envelope,232,8.88736248139592,2.2978965932062954,9.1261157455358,2.332075092367097,-0.23875326413988104,-2.61615423840154,-1.465583124922095,0.10775862068965517,0.3922413793103448,0.1724137931034483,1.0,8,8,False,0.5,116,0.21551724137931033,0.12598175680232443,0.5,0.5114942528735632,5.447231866971464e-05,0.049500014922684826,0.35142563619040723,0.75,0.1,0.5,0.26343318819999695,2.0,False,-1.2196025142636113,UTRE Uncertainty Teacher Residual Envelope
UTRE Uncertainty Teacher Residual Envelope,232,9.012258802423977,2.3159373898342372,9.1261157455358,2.332075092367097,-0.11385694311182651,-1.247594772647488,-0.6919889722453579,0.06465517241379311,0.1853448275862069,0.13793103448275862,1.0,8,8,False,0.25,58,0.25862068965517243,0.06007833136457726,0.75,0.2557471264367816,2.409037376431081e-05,0.024841433000827827,0.35142563619040723,0.75,0.1,0.75,0.42984645813703537,0.5,False,-0.8491613999390333,UTRE Uncertainty Teacher Residual Envelope
UTRE Uncertainty Teacher Residual Envelope,232,9.012258802423977,2.3159373898342372,9.1261157455358,2.332075092367097,-0.11385694311182651,-1.247594772647488,-0.6919889722453579,0.06465517241379311,0.1853448275862069,0.13793103448275862,1.0,8,8,False,0.25,58,0.25862068965517243,0.06007833136457726,0.75,0.2557471264367816,2.409037376431081e-05,0.024841433000827827,0.35142563619040723,0.75,0.1,0.75,0.42984645813703537,1.0,False,-0.8491613999390333,UTRE Uncertainty Teacher Residual Envelope
UTRE Uncertainty Teacher Residual Envelope,232,9.012258802423977,2.3159373898342372,9.1261157455358,2.332075092367097,-0.11385694311182651,-1.247594772647488,-0.6919889722453579,0.06465517241379311,0.1853448275862069,0.13793103448275862,1.0,8,8,False,0.25,58,0.25862068965517243,0.06007833136457726,0.75,0.2557471264367816,2.409037376431081e-05,0.024841433000827827,0.35142563619040723,0.75,0.1,0.75,0.42984645813703537,2.0,False,-0.8491613999390333,UTRE Uncertainty Teacher Residual Envelope
UTRE Uncertainty Teacher Residual Envelope,232,9.082077965900426,2.3254940250945086,9.1261157455358,2.332075092367097,-0.04403777963537726,-0.48254680101621034,-0.28219791317649506,0.021551724137931036,0.08189655172413793,0.034482758620689655,0.875,7,8,False,0.10344827586206896,24,0.20833333333333334,0.023237197883451806,0.896551724137931,0.10919540229885058,8.747707490758503e-06,0.010292026012443098,0.35142563619040723,0.75,0.1,0.9,0.5949990212917329,0.5,False,4.997536827521649,UTRE Uncertainty Teacher Residual Envelope
UTRE Uncertainty Teacher Residual Envelope,232,9.082077965900426,2.3254940250945086,9.1261157455358,2.332075092367097,-0.04403777963537726,-0.48254680101621034,-0.28219791317649506,0.021551724137931036,0.08189655172413793,0.034482758620689655,0.875,7,8,False,0.10344827586206896,24,0.20833333333333334,0.023237197883451806,0.896551724137931,0.10919540229885058,8.747707490758503e-06,0.010292026012443098,0.35142563619040723,0.75,0.1,0.9,0.5949990212917329,1.0,False,4.997536827521649,UTRE Uncertainty Teacher Residual Envelope
UTRE Uncertainty Teacher Residual Envelope,232,9.082077965900426,2.3254940250945086,9.1261157455358,2.332075092367097,-0.04403777963537726,-0.48254680101621034,-0.28219791317649506,0.021551724137931036,0.08189655172413793,0.034482758620689655,0.875,7,8,False,0.10344827586206896,24,0.20833333333333334,0.023237197883451806,0.896551724137931,0.10919540229885058,8.747707490758503e-06,0.010292026012443098,0.35142563619040723,0.75,0.1,0.9,0.5949990212917329,2.0,False,4.997536827521649,UTRE Uncertainty Teacher Residual Envelope
UTRE Uncertainty Teacher Residual Envelope,232,8.583514397573135,2.25313250259731,9.1261157455358,2.332075092367097,-0.542601347962666,-5.945589147645099,-3.385079223634744,0.34913793103448276,0.6508620689655172,0.5517241379310345,1.0,8,8,False,1.0,232,0.34913793103448276,0.28631177590768525,0.0,1.0,0.0004066070015838887,0.18597031427151683,0.35142563619040723,0.75,0.2,0.0,0.03669367730617523,0.5,False,94.65785912821697,UTRE Uncertainty Teacher Residual Envelope
UTRE Uncertainty Teacher Residual Envelope,232,8.583514397573135,2.25313250259731,9.1261157455358,2.332075092367097,-0.542601347962666,-5.945589147645099,-3.385079223634744,0.34913793103448276,0.6508620689655172,0.5517241379310345,1.0,8,8,False,1.0,232,0.34913793103448276,0.28631177590768525,0.0,1.0,0.0004066070015838887,0.18597031427151683,0.35142563619040723,0.75,0.2,0.0,0.03669367730617523,1.0,False,94.65785912821697,UTRE Uncertainty Teacher Residual Envelope
UTRE Uncertainty Teacher Residual Envelope,232,8.583514397573135,2.25313250259731,9.1261157455358,2.332075092367097,-0.542601347962666,-5.945589147645099,-3.385079223634744,0.34913793103448276,0.6508620689655172,0.5517241379310345,1.0,8,8,False,1.0,232,0.34913793103448276,0.28631177590768525,0.0,1.0,0.0004066070015838887,0.18597031427151683,0.35142563619040723,0.75,0.2,0.0,0.03669367730617523,2.0,False,94.65785912821697,UTRE Uncertainty Teacher Residual Envelope
UTRE Uncertainty Teacher Residual Envelope,232,8.677823804779067,2.2673067248683556,9.1261157455358,2.332075092367097,-0.4482919407567345,-4.91218775616346,-2.7772848066942855,0.1206896551724138,0.3793103448275862,0.1724137931034483,1.0,8,8,False,0.5,116,0.2413793103448276,0.23654799636066287,0.5,0.5114942528735632,0.00021225605892436004,0.09786430593621644,0.35142563619040723,0.75,0.2,0.5,0.26343318819999695,0.5,False,-1.1880498251289775,UTRE Uncertainty Teacher Residual Envelope
UTRE Uncertainty Teacher Residual Envelope,232,8.677823804779067,2.2673067248683556,9.1261157455358,2.332075092367097,-0.4482919407567345,-4.91218775616346,-2.7772848066942855,0.1206896551724138,0.3793103448275862,0.1724137931034483,1.0,8,8,False,0.5,116,0.2413793103448276,0.23654799636066287,0.5,0.5114942528735632,0.00021225605892436004,0.09786430593621644,0.35142563619040723,0.75,0.2,0.5,0.26343318819999695,1.0,False,-1.1880498251289775,UTRE Uncertainty Teacher Residual Envelope
UTRE Uncertainty Teacher Residual Envelope,232,8.677823804779067,2.2673067248683556,9.1261157455358,2.332075092367097,-0.4482919407567345,-4.91218775616346,-2.7772848066942855,0.1206896551724138,0.3793103448275862,0.1724137931034483,1.0,8,8,False,0.5,116,0.2413793103448276,0.23654799636066287,0.5,0.5114942528735632,0.00021225605892436004,0.09786430593621644,0.35142563619040723,0.75,0.2,0.5,0.26343318819999695,2.0,False,-1.1880498251289775,UTRE Uncertainty Teacher Residual Envelope
UTRE Uncertainty Teacher Residual Envelope,232,8.911378594699668,2.3013172323289184,9.1261157455358,2.332075092367097,-0.21473715083613493,-2.352996133167336,-1.3189052105122623,0.06465517241379311,0.1853448275862069,0.13793103448275862,1.0,8,8,False,0.25,58,0.25862068965517243,0.11330929279866175,0.75,0.2557471264367816,9.524157600159358e-05,0.04938327066614771,0.35142563619040723,0.75,0.2,0.75,0.42984645813703537,0.5,False,-2.352996133167336,UTRE Uncertainty Teacher Residual Envelope
UTRE Uncertainty Teacher Residual Envelope,232,8.911378594699668,2.3013172323289184,9.1261157455358,2.332075092367097,-0.21473715083613493,-2.352996133167336,-1.3189052105122623,0.06465517241379311,0.1853448275862069,0.13793103448275862,1.0,8,8,False,0.25,58,0.25862068965517243,0.11330929279866175,0.75,0.2557471264367816,9.524157600159358e-05,0.04938327066614771,0.35142563619040723,0.75,0.2,0.75,0.42984645813703537,1.0,False,-2.352996133167336,UTRE Uncertainty Teacher Residual Envelope
UTRE Uncertainty Teacher Residual Envelope,232,8.911378594699668,2.3013172323289184,9.1261157455358,2.332075092367097,-0.21473715083613493,-2.352996133167336,-1.3189052105122623,0.06465517241379311,0.1853448275862069,0.13793103448275862,1.0,8,8,False,0.25,58,0.25862068965517243,0.11330929279866175,0.75,0.2557471264367816,9.524157600159358e-05,0.04938327066614771,0.35142563619040723,0.75,0.2,0.75,0.42984645813703537,2.0,False,-2.352996133167336,UTRE Uncertainty Teacher Residual Envelope
UTRE Uncertainty Teacher Residual Envelope,232,9.04217297223214,2.3193422223679745,9.1261157455358,2.332075092367097,-0.083942773303662,-0.9198083341507339,-0.5459888485666101,0.021551724137931036,0.08189655172413793,0.034482758620689655,0.875,7,8,False,0.10344827586206896,24,0.20833333333333334,0.0442936689881599,0.896551724137931,0.10919540229885058,3.4533728952588934e-05,0.02047932532752853,0.35142563619040723,0.75,0.2,0.9,0.5949990212917329,0.5,False,4.139145872292963,UTRE Uncertainty Teacher Residual Envelope
UTRE Uncertainty Teacher Residual Envelope,232,9.04217297223214,2.3193422223679745,9.1261157455358,2.332075092367097,-0.083942773303662,-0.9198083341507339,-0.5459888485666101,0.021551724137931036,0.08189655172413793,0.034482758620689655,0.875,7,8,False,0.10344827586206896,24,0.20833333333333334,0.0442936689881599,0.896551724137931,0.10919540229885058,3.4533728952588934e-05,0.02047932532752853,0.35142563619040723,0.75,0.2,0.9,0.5949990212917329,1.0,False,4.139145872292963,UTRE Uncertainty Teacher Residual Envelope
UTRE Uncertainty Teacher Residual Envelope,232,9.04217297223214,2.3193422223679745,9.1261157455358,2.332075092367097,-0.083942773303662,-0.9198083341507339,-0.5459888485666101,0.021551724137931036,0.08189655172413793,0.034482758620689655,0.875,7,8,False,0.10344827586206896,24,0.20833333333333334,0.0442936689881599,0.896551724137931,0.10919540229885058,3.4533728952588934e-05,0.02047932532752853,0.35142563619040723,0.75,0.2,0.9,0.5949990212917329,2.0,False,4.139145872292963,UTRE Uncertainty Teacher Residual Envelope
UTRE Uncertainty Teacher Residual Envelope,232,8.308590088576112,2.2119270633938153,9.1261157455358,2.332075092367097,-0.8175256569596882,-8.95808993507217,-5.1519794045796194,0.36637931034482757,0.6336206896551724,0.5862068965517241,1.0,8,8,False,1.0,232,0.36637931034482757,0.4313797294700612,0.0,1.0,0.0010753469180235895,0.30346806947263544,0.35142563619040723,0.75,0.35,0.0,0.03669367730617523,0.5,False,99.92122040975539,UTRE Uncertainty Teacher Residual Envelope
UTRE Uncertainty Teacher Residual Envelope,232,8.308590088576112,2.2119270633938153,9.1261157455358,2.332075092367097,-0.8175256569596882,-8.95808993507217,-5.1519794045796194,0.36637931034482757,0.6336206896551724,0.5862068965517241,1.0,8,8,False,1.0,232,0.36637931034482757,0.4313797294700612,0.0,1.0,0.0010753469180235895,0.30346806947263544,0.35142563619040723,0.75,0.35,0.0,0.03669367730617523,1.0,False,99.92122040975539,UTRE Uncertainty Teacher Residual Envelope
UTRE Uncertainty Teacher Residual Envelope,232,8.308590088576112,2.2119270633938153,9.1261157455358,2.332075092367097,-0.8175256569596882,-8.95808993507217,-5.1519794045796194,0.36637931034482757,0.6336206896551724,0.5862068965517241,1.0,8,8,False,1.0,232,0.36637931034482757,0.4313797294700612,0.0,1.0,0.0010753469180235895,0.30346806947263544,0.35142563619040723,0.75,0.35,0.0,0.03669367730617523,2.0,False,99.92122040975539,UTRE Uncertainty Teacher Residual Envelope
UTRE Uncertainty Teacher Residual Envelope,232,8.41849393789135,2.2282210339061317,9.1261157455358,2.332075092367097,-0.7076218076444515,-7.753811441797841,-4.453289619856231,0.12931034482758622,0.3706896551724138,0.1724137931034483,1.0,8,8,False,0.5,116,0.25862068965517243,0.3733873076032782,0.5,0.5114942528735632,0.0006212391814256291,0.1677130845585528,0.35142563619040723,0.75,0.35,0.5,0.26343318819999695,0.5,False,-2.477949372832323,UTRE Uncertainty Teacher Residual Envelope
UTRE Uncertainty Teacher Residual Envelope,232,8.41849393789135,2.2282210339061317,9.1261157455358,2.332075092367097,-0.7076218076444515,-7.753811441797841,-4.453289619856231,0.12931034482758622,0.3706896551724138,0.1724137931034483,1.0,8,8,False,0.5,116,0.25862068965517243,0.3733873076032782,0.5,0.5114942528735632,0.0006212391814256291,0.1677130845585528,0.35142563619040723,0.75,0.35,0.5,0.26343318819999695,1.0,False,-2.477949372832323,UTRE Uncertainty Teacher Residual Envelope
UTRE Uncertainty Teacher Residual Envelope,232,8.41849393789135,2.2282210339061317,9.1261157455358,2.332075092367097,-0.7076218076444515,-7.753811441797841,-4.453289619856231,0.12931034482758622,0.3706896551724138,0.1724137931034483,1.0,8,8,False,0.5,116,0.25862068965517243,0.3733873076032782,0.5,0.5114942528735632,0.0006212391814256291,0.1677130845585528,0.35142563619040723,0.75,0.35,0.5,0.26343318819999695,2.0,False,-2.477949372832323,UTRE Uncertainty Teacher Residual Envelope
UTRE Uncertainty Teacher Residual Envelope,232,8.784367346339204,2.282047958071661,9.1261157455358,2.332075092367097,-0.341748399196598,-3.7447300511095944,-2.1451768103290383,0.06896551724137931,0.1810344827586207,0.13793103448275862,1.0,8,8,False,0.25,58,0.27586206896551724,0.18032869150616065,0.75,0.2557471264367816,0.00028566214381229834,0.08554585173099757,0.35142563619040723,0.75,0.35,0.75,0.42984645813703537,0.5,False,-3.7447300511095944,UTRE Uncertainty Teacher Residual Envelope
UTRE Uncertainty Teacher Residual Envelope,232,8.784367346339204,2.282047958071661,9.1261157455358,2.332075092367097,-0.341748399196598,-3.7447300511095944,-2.1451768103290383,0.06896551724137931,0.1810344827586207,0.13793103448275862,1.0,8,8,False,0.25,58,0.27586206896551724,0.18032869150616065,0.75,0.2557471264367816,0.00028566214381229834,0.08554585173099757,0.35142563619040723,0.75,0.35,0.75,0.42984645813703537,1.0,False,-3.7447300511095944,UTRE Uncertainty Teacher Residual Envelope
UTRE Uncertainty Teacher Residual Envelope,232,8.784367346339204,2.282047958071661,9.1261157455358,2.332075092367097,-0.341748399196598,-3.7447300511095944,-2.1451768103290383,0.06896551724137931,0.1810344827586207,0.13793103448275862,1.0,8,8,False,0.25,58,0.27586206896551724,0.18032869150616065,0.75,0.2557471264367816,0.00028566214381229834,0.08554585173099757,0.35142563619040723,0.75,0.35,0.75,0.42984645813703537,2.0,False,-3.7447300511095944,UTRE Uncertainty Teacher Residual Envelope
UTRE Uncertainty Teacher Residual Envelope,232,8.989548500214127,2.310870166736505,9.1261157455358,2.332075092367097,-0.13656724532167377,-1.4964443688853424,-0.9092728449898035,0.021551724137931036,0.08189655172413793,0.034482758620689655,0.875,7,8,False,0.10344827586206896,24,0.20833333333333334,0.07206176447161958,0.896551724137931,0.10919540229885058,0.00010368552671346731,0.035558223832027114,0.35142563619040723,0.75,0.35,0.9,0.5949990212917329,0.5,False,3.0071479278891613,UTRE Uncertainty Teacher Residual Envelope
UTRE Uncertainty Teacher Residual Envelope,232,8.989548500214127,2.310870166736505,9.1261157455358,2.332075092367097,-0.13656724532167377,-1.4964443688853424,-0.9092728449898035,0.021551724137931036,0.08189655172413793,0.034482758620689655,0.875,7,8,False,0.10344827586206896,24,0.20833333333333334,0.07206176447161958,0.896551724137931,0.10919540229885058,0.00010368552671346731,0.035558223832027114,0.35142563619040723,0.75,0.35,0.9,0.5949990212917329,1.0,False,3.0071479278891613,UTRE Uncertainty Teacher Residual Envelope
UTRE Uncertainty Teacher Residual Envelope,232,8.989548500214127,2.310870166736505,9.1261157455358,2.332075092367097,-0.13656724532167377,-1.4964443688853424,-0.9092728449898035,0.021551724137931036,0.08189655172413793,0.034482758620689655,0.875,7,8,False,0.10344827586206896,24,0.20833333333333334,0.07206176447161958,0.896551724137931,0.10919540229885058,0.00010368552671346731,0.035558223832027114,0.35142563619040723,0.75,0.35,0.9,0.5949990212917329,2.0,False,3.0071479278891613,UTRE Uncertainty Teacher Residual Envelope
SSP Structured Sequence Projector,232,9.10610263134994,2.329149984205349,9.1261157455358,2.332075092367097,-0.02001311418586234,-0.21929498509507217,-0.12542941514959166,0.23706896551724138,0.7629310344827587,0.4482758620689655,1.0,8,8,False,1.0,232,0.23706896551724138,0.010560221211230368,1.0,0.019636015325670497,2.9716336533556886e-07,0.005266509186338293,0.43096382710440406,0.25,0.1,0.0,0.30767351388931274,1.0,False,76.59239331098684,SSP Structured Sequence Projector
SSP Structured Sequence Projector,232,9.117709065080222,2.330928383600866,9.1261157455358,2.332075092367097,-0.008406680455579208,-0.09211674145684058,-0.049171176565772814,0.125,0.375,0.27586206896551724,0.75,6,8,False,0.5,116,0.25,0.004435911594696079,1.0,0.006226053639846743,1.5840403927308628e-07,0.0023760243507929,0.43096382710440406,0.25,0.1,0.5,0.43306323885917664,1.0,False,31.142824030480654,SSP Structured Sequence Projector
SSP Structured Sequence Projector,232,9.12129166091648,2.3314886202208016,9.1261157455358,2.332075092367097,-0.004824084619320803,-0.052860217298847705,-0.025148081453307904,0.05603448275862069,0.1939655172413793,0.27586206896551724,0.625,5,8,False,0.25,58,0.22413793103448276,0.0025455009274723047,1.0,0.0,8.894093279917265e-08,0.0011347201364932573,0.43096382710440406,0.25,0.1,0.75,0.44397585839033127,1.0,False,26.87554010897929,SSP Structured Sequence Projector
SSP Structured Sequence Projector,232,9.12489175819243,2.3319318096210555,9.1261157455358,2.332075092367097,-0.0012239873433717067,-0.013411919990479831,-0.0061440022191506915,0.03017241379310345,0.07327586206896551,0.1724137931034483,0.375,3,8,False,0.10344827586206896,24,0.2916666666666667,0.0006458553619247468,1.0,0.0,2.6796147262761665e-08,0.00046660851322909017,0.43096382710440406,0.25,0.1,0.9,0.4520135521888733,1.0,False,12.573670972771023,SSP Structured Sequence Projector
SSP Structured Sequence Projector,232,9.10610263134994,2.329149984205349,9.1261157455358,2.332075092367097,-0.02001311418586234,-0.21929498509507217,-0.12542941514959166,0.23706896551724138,0.7629310344827587,0.4482758620689655,1.0,8,8,False,1.0,232,0.23706896551724138,0.010560221211230368,1.0,0.019636015325670497,2.9716336533556886e-07,0.005266509186338293,0.43096382710440406,0.25,0.2,0.0,0.30767351388931274,1.0,False,76.59239331098684,SSP Structured Sequence Projector
SSP Structured Sequence Projector,232,9.117709065080222,2.330928383600866,9.1261157455358,2.332075092367097,-0.008406680455579208,-0.09211674145684058,-0.049171176565772814,0.125,0.375,0.27586206896551724,0.75,6,8,False,0.5,116,0.25,0.004435911594696079,1.0,0.006226053639846743,1.5840403927308628e-07,0.0023760243507929,0.43096382710440406,0.25,0.2,0.5,0.43306323885917664,1.0,False,31.142824030480654,SSP Structured Sequence Projector
SSP Structured Sequence Projector,232,9.12129166091648,2.3314886202208016,9.1261157455358,2.332075092367097,-0.004824084619320803,-0.052860217298847705,-0.025148081453307904,0.05603448275862069,0.1939655172413793,0.27586206896551724,0.625,5,8,False,0.25,58,0.22413793103448276,0.0025455009274723047,1.0,0.0,8.894093279917265e-08,0.0011347201364932573,0.43096382710440406,0.25,0.2,0.75,0.44397585839033127,1.0,False,26.87554010897929,SSP Structured Sequence Projector
SSP Structured Sequence Projector,232,9.12489175819243,2.3319318096210555,9.1261157455358,2.332075092367097,-0.0012239873433717067,-0.013411919990479831,-0.0061440022191506915,0.03017241379310345,0.07327586206896551,0.1724137931034483,0.375,3,8,False,0.10344827586206896,24,0.2916666666666667,0.0006458553619247468,1.0,0.0,2.6796147262761665e-08,0.00046660851322909017,0.43096382710440406,0.25,0.2,0.9,0.4520135521888733,1.0,False,12.573670972771023,SSP Structured Sequence Projector
SSP Structured Sequence Projector,232,9.10610263134994,2.329149984205349,9.1261157455358,2.332075092367097,-0.02001311418586234,-0.21929498509507217,-0.12542941514959166,0.23706896551724138,0.7629310344827587,0.4482758620689655,1.0,8,8,False,1.0,232,0.23706896551724138,0.010560221211230368,1.0,0.019636015325670497,2.9716336533556886e-07,0.005266509186338293,0.43096382710440406,0.25,0.35,0.0,0.30767351388931274,1.0,False,76.59239331098684,SSP Structured Sequence Projector
SSP Structured Sequence Projector,232,9.117709065080222,2.330928383600866,9.1261157455358,2.332075092367097,-0.008406680455579208,-0.09211674145684058,-0.049171176565772814,0.125,0.375,0.27586206896551724,0.75,6,8,False,0.5,116,0.25,0.004435911594696079,1.0,0.006226053639846743,1.5840403927308628e-07,0.0023760243507929,0.43096382710440406,0.25,0.35,0.5,0.43306323885917664,1.0,False,31.142824030480654,SSP Structured Sequence Projector
SSP Structured Sequence Projector,232,9.12129166091648,2.3314886202208016,9.1261157455358,2.332075092367097,-0.004824084619320803,-0.052860217298847705,-0.025148081453307904,0.05603448275862069,0.1939655172413793,0.27586206896551724,0.625,5,8,False,0.25,58,0.22413793103448276,0.0025455009274723047,1.0,0.0,8.894093279917265e-08,0.0011347201364932573,0.43096382710440406,0.25,0.35,0.75,0.44397585839033127,1.0,False,26.87554010897929,SSP Structured Sequence Projector
SSP Structured Sequence Projector,232,9.12489175819243,2.3319318096210555,9.1261157455358,2.332075092367097,-0.0012239873433717067,-0.013411919990479831,-0.0061440022191506915,0.03017241379310345,0.07327586206896551,0.1724137931034483,0.375,3,8,False,0.10344827586206896,24,0.2916666666666667,0.0006458553619247468,1.0,0.0,2.6796147262761665e-08,0.00046660851322909017,0.43096382710440406,0.25,0.35,0.9,0.4520135521888733,1.0,False,12.573670972771023,SSP Structured Sequence Projector
SSP Structured Sequence Projector,232,9.086271263387694,2.326242428051201,9.1261157455358,2.332075092367097,-0.03984448214810653,-0.4365984742625858,-0.2501061955498815,0.23706896551724138,0.7629310344827587,0.4482758620689655,1.0,8,8,False,1.0,232,0.23706896551724138,0.021024541289439206,0.5172413793103449,0.37212643678160917,1.1886534613422765e-06,0.010533018372676598,0.43096382710440406,0.5,0.1,0.0,0.30767351388931274,1.0,False,65.65670380339692,SSP Structured Sequence Projector
SSP Structured Sequence Projector,232,9.109374976076873,2.32979079904504,9.1261157455358,2.332075092367097,-0.016740769458929633,-0.18343805740982908,-0.09795110456514307,0.125,0.375,0.27586206896551724,0.75,6,8,False,0.5,116,0.25,0.008833519215984463,0.9310344827586207,0.1896551724137931,6.336161570923465e-07,0.00475204870158581,0.43096382710440406,0.5,0.1,0.5,0.43306323885917664,1.0,False,26.015753627235995,SSP Structured Sequence Projector
SSP Structured Sequence Projector,232,9.116505018895168,2.330908348166921,9.1261157455358,2.332075092367097,-0.009610726640632247,-0.10531015492327815,-0.050030301296552795,0.05603448275862069,0.1939655172413793,0.27586206896551724,0.625,5,8,False,0.25,58,0.22413793103448276,0.005071244704006984,0.9956896551724138,0.09578544061302682,3.5576373119669104e-07,0.0022694402729865185,0.43096382710440406,0.5,0.1,0.75,0.44397585839033127,1.0,False,24.578609778582788,SSP Structured Sequence Projector
SSP Structured Sequence Projector,232,9.123679037320608,2.3317900407871126,9.1261157455358,2.332075092367097,-0.002436708215192235,-0.02670038689476972,-0.012223087485272843,0.03017241379310345,0.07327586206896551,0.1724137931034483,0.375,3,8,False,0.10344827586206896,24,0.2916666666666667,0.0012857658003985232,1.0,0.036877394636015325,1.0718458905104735e-07,0.0009332170264581864,0.43096382710440406,0.5,0.1,0.9,0.4520135521888733,1.0,False,11.625649431196875,SSP Structured Sequence Projector
SSP Structured Sequence Projector,232,9.086271263387694,2.326242428051201,9.1261157455358,2.332075092367097,-0.03984448214810653,-0.4365984742625858,-0.2501061955498815,0.23706896551724138,0.7629310344827587,0.4482758620689655,1.0,8,8,False,1.0,232,0.23706896551724138,0.021024541289439206,0.5172413793103449,0.37212643678160917,1.1886534613422765e-06,0.010533018372676598,0.43096382710440406,0.5,0.2,0.0,0.30767351388931274,1.0,False,65.65670380339692,SSP Structured Sequence Projector
SSP Structured Sequence Projector,232,9.109374976076873,2.32979079904504,9.1261157455358,2.332075092367097,-0.016740769458929633,-0.18343805740982908,-0.09795110456514307,0.125,0.375,0.27586206896551724,0.75,6,8,False,0.5,116,0.25,0.008833519215984463,0.9310344827586207,0.1896551724137931,6.336161570923465e-07,0.00475204870158581,0.43096382710440406,0.5,0.2,0.5,0.43306323885917664,1.0,False,26.015753627235995,SSP Structured Sequence Projector
