row_index,horizon,k_used,mean_distance,min_distance,memory_candidate,split,candidate,n,mean_mse_delta,win_rate,harm_rate
209,192,9,3.934704927436366,2.8962638092650956,residual_memory_knn_median,inner_calib,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
210,192,9,2.9607823010210232,2.26847906295201,residual_memory_knn_median,inner_calib,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
211,192,9,3.2028372751905945,2.3375170901159974,residual_memory_knn_median,inner_calib,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
212,192,9,2.2593800749427158,1.2038901528752197,residual_memory_knn_median,inner_calib,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
213,192,9,4.162350216615747,3.113398438578258,residual_memory_knn_median,inner_calib,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
214,192,9,3.613863809877801,1.803245492674711,residual_memory_knn_median,inner_calib,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
215,192,9,4.446476164741743,3.215416064493923,residual_memory_knn_median,inner_calib,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
216,192,9,2.7172328450543666,2.101845000535286,residual_memory_knn_median,inner_calib,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
217,192,9,3.365778113004216,1.8936196789905577,residual_memory_knn_median,inner_calib,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
218,192,9,5.380282808703957,4.3514318526885125,residual_memory_knn_median,inner_calib,residual_memory_knn_median,768,0.11948074789916081,0.47265625,0.5143229166666666
