dataset,backbone,horizon,seq_len,epochs,batch_size,learning_rate,max_train_windows,max_eval_windows,device,n_val,n_test,prediction_path,adapter_mode,test_threshold_leakage,mse,mae,variant,method,model_label,mse_delta_pct_vs_raw,mae_delta_pct_vs_raw,status,blocker_reason,tail_len,learned_params
ETTh1,DLinear,336,96,2,256,0.001,1024,128,cpu,128,128,baseline_predictions\halluguard_lrbn_future_center_horizon_l1\ETTh1_DLinear_336_future_center_horizon_conservative.jsonl,learnable_reversible_boundary_normalization,False,7.57944550397995,2.163117734082133,future_center_horizon_conservative,HalluGuard-LRBN,DLinear+HalluGuard-LRBN-future_center_horizon_conservative,-20.674129848083112,-10.87664230021495,completed,,48,"{""gamma"": 0.35180363059043884}"
ETTh1,DLinear,720,96,2,256,0.001,1024,128,cpu,128,128,baseline_predictions\halluguard_lrbn_future_center_horizon_l1\ETTh1_DLinear_720_unified_revin_rdn_hybrid.jsonl,learnable_reversible_boundary_normalization,False,8.726585730560489,2.3248177039177866,unified_revin_rdn_hybrid,HalluGuard-LRBN,DLinear+HalluGuard-LRBN-unified_revin_rdn_hybrid,-68.00736064148748,-46.43505305813747,completed,,48,"{""beta"": 0.7011407613754272, ""gamma"": 0.3517765402793884}"
ETTh1,DLinear,720,96,2,256,0.001,1024,128,cpu,128,128,baseline_predictions\halluguard_lrbn_future_center_horizon_l1\ETTh1_DLinear_720_future_center_selector.jsonl,learnable_reversible_boundary_normalization,False,8.756137541795667,2.327811797869712,future_center_selector,HalluGuard-LRBN,DLinear+HalluGuard-LRBN-future_center_selector,-67.89902039612357,-46.36606765622678,completed,,48,"{""gamma"": 0.35177698731422424}"
ETTh1,DLinear,720,96,2,256,0.001,1024,128,cpu,128,128,baseline_predictions\halluguard_lrbn_future_center_horizon_l1\ETTh1_DLinear_720_future_center_horizon_selector.jsonl,learnable_reversible_boundary_normalization,False,8.727668176044734,2.32460080217282,future_center_horizon_selector,HalluGuard-LRBN,DLinear+HalluGuard-LRBN-future_center_horizon_selector,-68.00339227527049,-46.44005058135882,completed,,48,"{""gamma"": 0.3518117070198059}"
ETTh1,DLinear,720,96,2,256,0.001,1024,128,cpu,128,128,baseline_predictions\halluguard_lrbn_future_center_horizon_l1\ETTh1_DLinear_720_future_center_horizon_conservative.jsonl,learnable_reversible_boundary_normalization,False,8.739110668703178,2.3268073400307707,future_center_horizon_conservative,HalluGuard-LRBN,DLinear+HalluGuard-LRBN-future_center_horizon_conservative,-67.96144281733966,-46.38921086042622,completed,,48,"{""gamma"": 0.35180094838142395}"
ETTh1,PatchTST,96,96,2,256,0.001,1024,128,cpu,128,128,baseline_predictions\halluguard_lrbn_future_center_horizon_l1\ETTh1_PatchTST_96_unified_revin_rdn_hybrid.jsonl,learnable_reversible_boundary_normalization,False,5.168948401945964,1.7322051720549194,unified_revin_rdn_hybrid,HalluGuard-LRBN,PatchTST+HalluGuard-LRBN-unified_revin_rdn_hybrid,0.3948031992932132,0.0373337313506204,completed,,48,"{""beta"": 0.7015805244445801, ""gamma"": 0.3517230749130249}"
ETTh1,PatchTST,96,96,2,256,0.001,1024,128,cpu,128,128,baseline_predictions\halluguard_lrbn_future_center_horizon_l1\ETTh1_PatchTST_96_future_center_selector.jsonl,learnable_reversible_boundary_normalization,False,5.073775229873093,1.7186577453680256,future_center_selector,HalluGuard-LRBN,PatchTST+HalluGuard-LRBN-future_center_selector,-1.4537143592320685,-0.7450495951407012,completed,,48,"{""gamma"": 0.35174742341041565}"
ETTh1,PatchTST,96,96,2,256,0.001,1024,128,cpu,128,128,baseline_predictions\halluguard_lrbn_future_center_horizon_l1\ETTh1_PatchTST_96_future_center_horizon_selector.jsonl,learnable_reversible_boundary_normalization,False,5.121822833843095,1.7255917134215533,future_center_horizon_selector,HalluGuard-LRBN,PatchTST+HalluGuard-LRBN-future_center_horizon_selector,-0.5205013786285316,-0.3446029924842835,completed,,48,"{""gamma"": 0.3517189919948578}"
ETTh1,PatchTST,96,96,2,256,0.001,1024,128,cpu,128,128,baseline_predictions\halluguard_lrbn_future_center_horizon_l1\ETTh1_PatchTST_96_future_center_horizon_conservative.jsonl,learnable_reversible_boundary_normalization,False,5.185404083642975,1.739275889210596,future_center_horizon_conservative,HalluGuard-LRBN,PatchTST+HalluGuard-LRBN-future_center_horizon_conservative,0.7144165513745987,0.44567779083826486,completed,,48,"{""gamma"": 0.35165083408355713}"
ETTh1,PatchTST,192,96,2,256,0.001,1024,128,cpu,128,128,baseline_predictions\halluguard_lrbn_future_center_horizon_l1\ETTh1_PatchTST_192_unified_revin_rdn_hybrid.jsonl,learnable_reversible_boundary_normalization,False,6.727521678834279,2.003503545780253,unified_revin_rdn_hybrid,HalluGuard-LRBN,PatchTST+HalluGuard-LRBN-unified_revin_rdn_hybrid,0.2334876968109772,0.47208670490566296,completed,,48,"{""beta"": 0.7016336917877197, ""gamma"": 0.35175517201423645}"
ETTh1,PatchTST,192,96,2,256,0.001,1024,128,cpu,128,128,baseline_predictions\halluguard_lrbn_future_center_horizon_l1\ETTh1_PatchTST_192_future_center_selector.jsonl,learnable_reversible_boundary_normalization,False,6.705865534322856,1.995186409835848,future_center_selector,HalluGuard-LRBN,PatchTST+HalluGuard-LRBN-future_center_selector,-0.08916765802426048,0.05499734886098147,completed,,48,"{""gamma"": 0.3517293334007263}"
ETTh1,PatchTST,192,96,2,256,0.001,1024,128,cpu,128,128,baseline_predictions\halluguard_lrbn_future_center_horizon_l1\ETTh1_PatchTST_192_future_center_horizon_selector.jsonl,learnable_reversible_boundary_normalization,False,6.727313296197899,2.000859182529819,future_center_horizon_selector,HalluGuard-LRBN,PatchTST+HalluGuard-LRBN-future_center_horizon_selector,0.23038299950683483,0.33947666069763843,completed,,48,"{""gamma"": 0.35176730155944824}"
ETTh1,PatchTST,192,96,2,256,0.001,1024,128,cpu,128,128,baseline_predictions\halluguard_lrbn_future_center_horizon_l1\ETTh1_PatchTST_192_future_center_horizon_conservative.jsonl,learnable_reversible_boundary_normalization,False,6.744555675273098,2.0012396273012207,future_center_horizon_conservative,HalluGuard-LRBN,PatchTST+HalluGuard-LRBN-future_center_horizon_conservative,0.48727756981124426,0.3585552793201071,completed,,48,"{""gamma"": 0.3517342805862427}"
ETTh1,PatchTST,336,96,2,256,0.001,1024,128,cpu,128,128,baseline_predictions\halluguard_lrbn_future_center_horizon_l1\ETTh1_PatchTST_336_unified_revin_rdn_hybrid.jsonl,learnable_reversible_boundary_normalization,False,7.931700919715419,2.2183638369012106,unified_revin_rdn_hybrid,HalluGuard-LRBN,PatchTST+HalluGuard-LRBN-unified_revin_rdn_hybrid,0.5375227334369551,0.22196679031838779,completed,,48,"{""beta"": 0.7015820145606995, ""gamma"": 0.35174164175987244}"
ETTh1,PatchTST,336,96,2,256,0.001,1024,128,cpu,128,128,baseline_predictions\halluguard_lrbn_future_center_horizon_l1\ETTh1_PatchTST_336_future_center_selector.jsonl,learnable_reversible_boundary_normalization,False,7.908741739690226,2.2176336208157714,future_center_selector,HalluGuard-LRBN,PatchTST+HalluGuard-LRBN-future_center_selector,0.24650582456860398,0.18897684924232228,completed,,48,"{""gamma"": 0.35173583030700684}"
ETTh1,PatchTST,336,96,2,256,0.001,1024,128,cpu,128,128,baseline_predictions\halluguard_lrbn_future_center_horizon_l1\ETTh1_PatchTST_336_future_center_horizon_selector.jsonl,learnable_reversible_boundary_normalization,False,7.910919150053109,2.2182102864579973,future_center_horizon_selector,HalluGuard-LRBN,PatchTST+HalluGuard-LRBN-future_center_horizon_selector,0.27410538310896976,0.215029638186545,completed,,48,"{""gamma"": 0.35165002942085266}"
ETTh1,PatchTST,336,96,2,256,0.001,1024,128,cpu,128,128,baseline_predictions\halluguard_lrbn_future_center_horizon_l1\ETTh1_PatchTST_336_future_center_horizon_conservative.jsonl,learnable_reversible_boundary_normalization,False,7.909014060814568,2.2163020140396696,future_center_horizon_conservative,HalluGuard-LRBN,PatchTST+HalluGuard-LRBN-future_center_horizon_conservative,0.24995760515215976,0.12881708289909796,completed,,48,"{""gamma"": 0.35171616077423096}"
ETTh1,PatchTST,720,96,2,256,0.001,1024,128,cpu,128,128,baseline_predictions\halluguard_lrbn_future_center_horizon_l1\ETTh1_PatchTST_720_unified_revin_rdn_hybrid.jsonl,learnable_reversible_boundary_normalization,False,8.328778827367577,2.27951223007544,unified_revin_rdn_hybrid,HalluGuard-LRBN,PatchTST+HalluGuard-LRBN-unified_revin_rdn_hybrid,-2.2463986248980303,-0.989978251367021,completed,,48,"{""beta"": 0.7015314698219299, ""gamma"": 0.35171571373939514}"
ETTh1,PatchTST,720,96,2,256,0.001,1024,128,cpu,128,128,baseline_predictions\halluguard_lrbn_future_center_horizon_l1\ETTh1_PatchTST_720_future_center_selector.jsonl,learnable_reversible_boundary_normalization,False,8.329210214639964,2.2771921438123925,future_center_selector,HalluGuard-LRBN,PatchTST+HalluGuard-LRBN-future_center_selector,-2.241335498557746,-1.0907505957011563,completed,,48,"{""gamma"": 0.3515963852405548}"
ETTh1,PatchTST,720,96,2,256,0.001,1024,128,cpu,128,128,baseline_predictions\halluguard_lrbn_future_center_horizon_l1\ETTh1_PatchTST_720_future_center_horizon_selector.jsonl,learnable_reversible_boundary_normalization,False,8.363900864464542,2.281533844954291,future_center_horizon_selector,HalluGuard-LRBN,PatchTST+HalluGuard-LRBN-future_center_horizon_selector,-1.8341766551445848,-0.9021699340956665,completed,,48,"{""gamma"": 0.35156819224357605}"
ETTh1,PatchTST,720,96,2,256,0.001,1024,128,cpu,128,128,baseline_predictions\halluguard_lrbn_future_center_horizon_l1\ETTh1_PatchTST_720_future_center_horizon_conservative.jsonl,learnable_reversible_boundary_normalization,False,8.3949812287284,2.2883062962177965,future_center_horizon_conservative,HalluGuard-LRBN,PatchTST+HalluGuard-LRBN-future_center_horizon_conservative,-1.4693911803690032,-0.6080102721977172,completed,,48,"{""gamma"": 0.3516743779182434}"
